filename,kind,level,seg_iou,beta0,beta1,n_nodes,total_edge_length,mean_width
7253,boundary_noise,2,0.3920612813370474,19,372,538,1301.2022356160578,1.0750641226768494
7253,boundary_noise,3,0.28841463414634144,20,399,608,1500.3623607360782,1.039468583503836
7254,baseline,0,0.9212253829321663,4,0,136,258.7645019878174,2.530175696401035
7254,dilate,1,0.732152739346984,4,2,131,245.86500705120568,3.5359610273637845
7254,erode,1,0.6268882175226587,4,2,134,249.2792206135788,1.760777593548618
7254,dilate,2,0.5380235868239122,4,2,136,255.69343417595198,4.650296894943013
7254,erode,2,0.19879062736205594,7,2,93,446.78434083912236,1.1074602116820633
7254,dilate,3,0.4427710843373494,4,2,121,235.20815280171328,5.704107292427504
7254,erode,3,0.022675736961451247,2,0,7,51.61896545766122,1.0
7254,dilate,4,0.3639614855570839,4,2,123,243.45079348883252,6.8296095607726555
7254,erode,4,0.0015117157974300832,2,0,2,0,1.0
7254,dilate,5,0.31063629960084527,4,5,123,232.2792206135788,7.69419652950473
7254,erode,5,0.0,0,0,0,0.0,0.0
7254,drop_components,0.05,0.7152269399707174,3,0,116,202.99494936611677,2.5406042748484117
7254,drop_components,0.1,0.7152269399707174,3,0,116,202.99494936611677,2.5406042748484117
7254,drop_components,0.2,0.7152269399707174,3,0,116,202.99494936611677,2.5406042748484117
7254,drop_components,0.3,0.5681481481481482,3,0,95,168.1665222413705,2.318988373405055
7254,drop_components,0.4,0.4,2,0,70,110.63961030678922,2.5163013764790128
7254,boundary_noise,1,0.7034171502256609,5,324,433,1107.5382386916274,1.402868110092903
7254,boundary_noise,2,0.4039174166225516,22,468,696,1668.434775035412,1.086454162652465
7254,boundary_noise,3,0.3132969034608379,23,587,830,2050.6434978024436,1.0491491538932525
7255,baseline,0,0.8976135488837568,4,5,123,230.03657992645938,2.849297507991636
7255,dilate,1,0.7469733656174334,4,6,116,205.89444430272852,3.575768906494667
7255,erode,1,0.6474358974358975,4,3,119,224.62236636408628,1.9522117326239579
7255,dilate,2,0.5610307414104883,4,2,116,203.48023074035532,5.027747232338478
7255,erode,2,0.24437299035369775,7,3,88,189.83410611781062,1.1954193128780886
7255,dilate,3,0.46586646661665415,4,1,112,188.1665222413706,5.958873940365655
7255,erode,3,0.06033789219629927,6,0,19,31.970562748477143,1.3468789301420514
7255,dilate,4,0.38286066584463624,4,1,118,201.0660171779822,7.054724349813946
7255,erode,4,0.010466988727858293,1,0,5,10.071067811865476,1.0
7255,dilate,5,0.3265842755719169,4,0,106,175.09545442950505,8.071947849021768
7255,erode,5,0.0,0,0,0,0.0,0.0
7255,drop_components,0.05,0.5564325177584846,3,0,77,137.85281374238568,2.6038661746235636
7255,drop_components,0.1,0.7430340557275542,3,5,105,198.48023074035527,2.8216466086251395
7255,drop_components,0.2,0.5564325177584846,3,0,77,137.85281374238568,2.6038661746235636
7255,drop_components,0.3,0.6875968992248062,3,5,89,171.26702730475887,2.9517291636949174
7255,drop_components,0.4,0.5206869633099142,2,5,71,123.74011537017755,3.185085874208262
7255,boundary_noise,1,0.7079889807162535,5,286,387,974.1707063234799,1.4781524349552717
7255,boundary_noise,2,0.4438687392055268,15,546,680,1706.2043276571128,1.115234847980387
7255,boundary_noise,3,0.32633196721311475,21,499,735,1775.500792213395,1.045701630423669
7256,baseline,0,0.8185595567867036,4,2,133,245.06601717798225,2.8710383024430812
7256,dilate,1,0.6963207029104888,4,1,128,228.23759005323606,3.7544819712638855
7256,erode,1,0.6273338312173263,4,3,129,245.5512985522208,1.9779340869696564
7256,dilate,2,0.5358772293654085,4,3,121,230.82337649086298,4.9340899522639505
7256,erode,2,0.24489795918367346,8,4,88,158.45874221645008,1.4225511266426607
7256,dilate,3,0.4482758620689655,4,3,119,211.681240867132,5.949450264457895
7256,erode,3,0.08491281273692192,5,3,26,54.34219364008837,1.668873062500587
7256,dilate,4,0.37614942528735634,4,2,126,224.33809511662443,6.95427680015564
7256,erode,4,0.028831562974203338,1,1,6,11.242640687119284,1.699483315149943
7256,dilate,5,0.3226993865030675,4,1,112,184.02438661763958,8.247426501342229
7256,erode,5,0.011380880121396054,1,0,2,4.0,1.0
7256,drop_components,0.05,0.5128755364806867,3,0,108,165.88225099390857,2.469451811578539
7256,drop_components,0.1,0.7393501805054151,3,2,117,206.33809511662432,2.8706025201031284
7256,drop_components,0.2,0.5128755364806867,3,0,108,165.88225099390857,2.469451811578539
7256,drop_components,0.3,0.7393501805054151,3,2,117,206.33809511662432,2.8706025201031284
