filename,fg_psnr_with,fg_psnr_without,fg_ssim_with,fg_ssim_without,full_psnr_with,full_psnr_without,bytes_with,bytes_without
7661,28.061424177113317,17.32889353507182,0.9990754998182281,0.9905670322906842,30.49595316576641,28.63730209421602,2424,1445
7662,26.647517460237268,15.768935893379316,0.9996513992569486,0.9967234327855927,29.36630934856694,28.716611205974093,1134,755
7663,28.848271663791245,21.091335849639698,0.9985561341266994,0.9928661576819511,30.410294122886427,29.45422609918795,2604,1647
7664,28.89630861143425,20.15965285034217,0.9984317517167082,0.9919471969517761,30.752715028654872,29.7167355517293,2150,1355
7665,28.60431428170836,18.80886331200688,0.99907958168554,0.9931448198432375,30.84347161863556,29.693679466750055,2029,1263
7666,27.083230656608215,15.928025731624906,0.9994028986290406,0.9932861164392892,30.089916029506657,28.323801025724187,2111,1250
7667,27.556795725305825,16.572262812460657,0.9994571346457158,0.9931888551925999,30.456500943308455,28.944007440476888,2042,1252
7668,27.865961892667794,17.91804267971919,0.9989077727589706,0.9911772497216448,30.395528213683573,28.621868163358542,2530,1499
7669,27.800622228556282,16.154197764044007,0.9995254075068933,0.993911381015868,30.683723434156786,29.037141506053977,1963,1211
7670,27.9984273742365,17.606430495740423,0.9994896429868287,0.994832667790002,30.12200410461815,28.90752850074414,2156,1373
7671,28.61256452278515,19.621026642838174,0.9989899594878519,0.992938836422805,30.83487812110056,29.62142233727032,2269,1430
7672,28.11748027412944,16.96732681319364,0.9994810902159209,0.994157719141803,31.582928351663107,30.155888799954816,1638,1063
7673,28.228751477235072,17.640893302886276,0.9993441320886584,0.9950602358278235,30.514647896929972,29.43743903533172,1592,991
7674,28.089717960367295,18.554326897186264,0.9992622365708077,0.994445439805621,30.225786316504625,29.097385179431807,2098,1290
7675,28.22370516968347,17.923484074139648,0.9990700442686832,0.9910319941838723,31.16752197165801,29.370700890163917,2492,1541
7676,27.72148529234229,17.706696591974985,0.9989699652237845,0.9908178758681084,30.04710711307255,28.448214806788236,2472,1488
7677,28.83034918688203,20.025594426066267,0.998068535994001,0.9903539481299519,30.724876714316988,29.531957040554314,2322,1451
7678,27.062166786605403,15.236295707494357,0.9993495007625431,0.9908303156422336,30.683998030387507,28.32317168500618,2381,1437
7679,27.89904660573836,17.443269604270167,0.998887652854123,0.9919869672092703,31.00632736794593,29.407598220791876,1921,1168
7680,28.574803624766112,18.38573035497004,0.999208367710742,0.9923026147490466,31.38686765277837,29.76093629894317,2448,1603
7681,27.68198455255942,15.93995301958578,0.9995962453064854,0.9940097252054844,30.66495689324067,29.0739352985003,1829,1133
7682,28.73776077504934,21.194346909476096,0.9989564070413923,0.9946380529578873,30.25249765221966,29.558875575130976,2199,1441
7684,29.060990621767672,19.59433604797315,0.9990394902179391,0.9944690314394665,30.835161332867152,30.007354771565037,1804,1164
7685,27.107197068839135,15.684462247410185,0.9993698289635327,0.9925413876367754,30.44858795007297,28.50143132380672,2074,1221
7687,28.48907968258864,19.598099332590063,0.9990492729029496,0.994350296784444,30.50042448751061,29.578939967060993,2041,1324
7688,27.821919995649424,15.450078590765902,0.9995241465871839,0.9916633254398728,31.37916861160533,29.33750528072875,2043,1261
7689,27.82779802826623,15.492563238256116,0.99915259898563,0.9910025889508329,31.16446093387031,28.59692247183448,2126,1255
7690,28.814284967149458,18.987027064506627,0.9987131725087033,0.9912054611205549,31.611463966148953,30.06859924939695,2186,1365
7691,28.599110016148096,17.406973046049046,0.9987031244776652,0.9895955127569104,31.511544584421696,29.548707055162655,2109,1278
7692,27.83455772945151,17.156389432183037,0.9990327660866941,0.991162459304404,30.380913323242016,28.60595886756336,2383,1469
7693,28.92750579292891,19.265322328030255,0.9991957016812092,0.9942180709618333,30.679159683939016,29.601759376877595,1979,1267
7694,27.598809569913794,17.294067565400606,0.998986116226977,0.9925787787359004,28.483073327967663,27.815006491602357,1387,864
7695,28.544916232094558,17.452278969627518,0.9992557673680075,0.9930007300112761,30.813962765358585,29.236642294184172,2156,1334
7696,28.297447025628152,18.277642189929367,0.9991805591159417,0.9925215230966508,31.150488704211323,29.62072853091534,2262,1404
7697,28.748229971912764,18.919131569531167,0.9988188295220528,0.9923505865659444,30.892343508838692,29.642167553723983,2169,1347
7698,28.966506338411318,19.621284973298614,0.9981605760456048,0.9898540780788173,31.204180510003972,29.73285873499755,2321,1473
7699,28.65959300012884,17.106526388015205,0.9993623609939457,0.992024768916839,30.805402960286546,29.153025000465107,2254,1415
7700,28.411634094553833,18.267657265803894,0.9983814267939474,0.9893759681407187,30.08974235024326,28.4256159839937,2681,1630
7701,27.506874361650368,17.75876895869938,0.9995425674555349,0.9961559165755489,29.256462209235842,28.826012845718047,1079,714
7702,26.661478322457217,13.774572752060688,0.9994636100688729,0.9883477421592626,30.953967917283357,28.184562889878354,2313,1385
7703,28.17541438761594,17.304643873089965,0.9993741025497823,0.994124328064335,30.478353020459682,29.261006846933522,1824,1122
7704,29.180045625131136,20.008129762759502,0.999057983079081,0.9936380259857633,31.153874328638068,30.024994954890573,2264,1509
7705,27.23157302687366,15.257073611708375,0.9993007677340212,0.9910023458760079,30.556373043836672,28.152665109746987,2353,1374
7706,28.570938111434504,18.93610542417734,0.999329350737701,0.9942981956340399,30.352174955976064,29.261626451530542,2244,1419
7707,28.66193923088541,18.17273081647269,0.9993627421560103,0.9940230475307615,31.824549657801803,30.535181963625014,1679,1072
7708,27.96121231172419,16.563211986985657,0.9993947097550316,0.9921007016247047,31.678836490681086,29.887204873514918,1917,1223
7709,26.93874450119145,13.696858676769889,0.9995258623417971,0.9908178678640124,30.95204406848511,28.167894639949115,1974,1139
7710,28.23029074477339,19.253886149089343,0.999041779960688,0.9936643058901398,30.738988674837824,29.639896786261495,1968,1219
7711,28.210130022216276,17.217391026768723,0.9993583742345025,0.9922492151643264,31.55228927328777,29.73231330753995,2213,1411
7712,28.21745792376729,18.730731934094823,0.9993458487095036,0.9949073308235956,30.574040890037825,29.480622676232233,1961,1224
7713,27.976891654107877,18.104597867795327,0.9987898463078743,0.9910930874199559,30.61997753611638,29.06913702645735,2207,1344
7714,28.456895883929043,19.068945032649655,0.9988488862911372,0.9925089031062598,30.489438133366292,29.346280440925547,2182,1329
