filename	gt_iou	seg_iou	seg_f1	seg_precision	seg_recall	gt_fg_ssim	gt_fg_psnr	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	topo_preservation	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_gt_iou	delta_gt_fg_psnr	delta_gt_fg_ssim	delta_fg_ssim	delta_iou	total_time_ms	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	gt_available	gt_topology_q	recon_topology_q	jpeg_gt_iou	jpeg_gt_fg_psnr	jpeg_gt_fg_ssim	stem
7284.png	0.705015	0.403670	0.575163	0.406354	0.983900	0.999353	27.582075	0.996883	28.197652	0.436832	0.342953	0.586027	30.368270	0.539579	2489	7	21	55	31	2.081871	3.000000	342	356	660.657098	4.074796	0.034010	-0.014740	-0.115809	-0.000049	-0.000401	0.020658	639.936686	7	21	-14	55	31	2.081871	3.000000	7	0	342	356	256	1.855778	4.074796	660.657098	0.034010	45705	18.362796	26.330253	256x256	65536	sparse	Meijering	342	7	28	2464	30.923595	0.605463	28.654117	0.997284	0.416174	0.457425	7	3	0.000000	33	2402	31.162160	0.649347	0.996970	28.226572	0.330796	0.434046	3757	31.429935	0.670690	0.998260	30.505772	0.257062	0.423204	-0.456464	-0.114472	-0.555324	-0.065885	True	0.585217	0.342953	0.719755	27.697884	0.999402	7284
7285.png	0.552760	0.422697	0.594219	0.424712	0.988899	0.999374	27.447912	0.997420	28.097984	0.321626	0.166584	0.324568	29.947873	0.516537	2424	9	34	66	28	2.152905	3.777778	327	352	744.987501	3.635371	0.044682	-0.030642	0.076459	0.000005	-0.000212	-0.013958	605.742216	9	34	-25	66	28	2.152905	3.777778	9	4	327	352	233	2.116442	3.635371	744.987501	0.044682	46024	18.986799	27.036304	256x256	65536	sparse	Meijering	327	9	26	2314	30.530331	0.582026	28.430806	0.997633	0.335584	0.248327	11	2	0.638889	32	2310	30.836010	0.631345	0.997543	28.319375	0.203631	0.299563	3894	31.123760	0.661778	0.998315	29.933718	0.175214	0.311632	-0.332822	-0.081744	-0.582458	-0.065488	True	0.513248	0.166584	0.583402	27.371453	0.999370	7285
7286.png	0.800609	0.485409	0.653569	0.485609	0.999154	0.999555	27.269267	0.998283	28.054751	0.486842	0.622808	1.022048	30.997680	0.574123	2042	4	2	6	10	1.984674	0.500000	261	259	432.578293	4.685192	0.017242	0.005483	0.228610	0.000019	-0.000025	0.004310	539.511442	4	2	2	6	10	1.984674	0.500000	4	0	261	259	245	1.670186	4.685192	432.578293	0.017242	45428	22.246817	32.094025	256x256	65536	sparse	Meijering	261	4	25	2022	31.253154	0.611128	27.922416	0.998309	0.482532	0.513248	5	0	0.875000	32	2028	31.446372	0.651013	0.998128	27.522397	0.622808	0.489720	4696	32.189946	0.718318	0.999218	31.535136	0.520974	0.484375	0.132336	0.109560	-0.255474	-0.037005	True	0.609372	0.622808	0.795126	27.040657	0.999536	7286
7287.png	0.752593	0.418252	0.589814	0.418400	0.999158	0.999502	27.091740	0.997578	28.124129	0.415227	0.472708	0.836914	31.325298	0.596111	2355	5	10	22	17	2.032362	2.000000	309	314	507.687353	4.783222	0.018764	0.005560	-0.521726	-0.000077	-0.000365	0.003877	559.446573	5	10	-5	22	17	2.032362	2.000000	5	0	309	314	270	1.616839	4.783222	507.687353	0.018764	45068	19.137155	27.828450	256x256	65536	sparse	Meijering	309	5	29	2321	31.682197	0.640379	28.665758	0.997943	0.411350	0.526688	5	2	0.000000	39	2338	32.002304	0.682525	0.997791	28.538590	0.566559	0.407825	3658	32.189870	0.696411	0.998738	31.248287	0.449618	0.419105	-0.541629	-0.053980	-0.356899	-0.044268	True	0.564822	0.472708	0.747033	27.613466	0.999579	7287
7288.png	0.556546	0.344118	0.512036	0.346781	0.978176	0.999106	28.060850	0.995986	28.570505	0.266007	0.179904	0.272414	30.222555	0.543914	3570	19	48	115	65	2.111753	2.526316	519	548	1083.676533	3.004827	0.056584	-0.004413	-0.751302	-0.000219	-0.001142	0.008825	686.244011	19	48	-29	115	65	2.111753	2.526316	19	3	519	548	339	1.977512	3.004827	1083.676533	0.056584	45565	12.763305	18.357423	256x256	65536	sparse	Meijering	519	19	37	3447	31.302861	0.642429	29.741182	0.997127	0.257182	0.203699	18	3	0.973684	43	3388	31.679512	0.700533	0.997050	29.761573	0.182756	0.230110	603	30.472407	0.544741	0.995905	28.331342	0.264104	0.217343	-1.170677	-0.023795	-1.080306	-0.098515	True	0.660404	0.179904	0.560958	28.812152	0.999324	7288
7289.png	0.635402	0.404300	0.575803	0.406882	0.984549	0.999449	27.745040	0.996803	28.557184	0.407867	0.329680	0.512727	31.365871	0.593856	2379	6	18	45	26	2.071642	3.000000	335	347	609.492785	4.495361	0.027239	-0.004341	-0.431295	-0.000086	-0.000509	0.007370	602.034330	6	18	-12	45	26	2.071642	3.000000	6	0	335	347	264	1.756463	4.495361	609.492785	0.027239	44915	18.879781	27.547709	256x256	65536	sparse	Meijering	335	6	30	2366	31.772023	0.642552	29.093169	0.997312	0.400497	0.405479	8	3	0.000000	40	2216	32.073085	0.678518	0.997095	28.891882	0.420572	0.374468	3822	32.294235	0.703145	0.998474	31.597378	0.263797	0.391844	-0.535985	-0.075799	-0.406152	-0.048696	True	0.642993	0.329680	0.639743	28.176335	0.999535	7289
7290.png	0.600964	0.455206	0.625624	0.461208	0.972204	0.999020	27.873119	0.996215	28.571965	0.440870	0.299527	0.588396	30.493667	0.553144	2616	4	14	37	21	2.054054	3.500000	370	380	694.272993	4.391698	0.032206	0.003757	-0.662553	-0.000251	-0.000424	0.003715	627.405405	4	14	-10	37	21	2.054054	3.500000	4	0	370	380	312	1.827034	4.391698	694.272993	0.032206	45600	17.431193	25.051988	256x256	65536	sparse	Meijering	370	4	29	2558	31.055913	0.617159	29.012884	0.996639	0.437155	0.296720	15	0	0.000000	34	2542	31.306559	0.663582	0.996204	28.603380	0.344047	0.419829	3666	31.517720	0.672803	0.997586	30.660258	0.234959	0.442508	-0.440919	0.002808	-0.562246	-0.064015	True	0.509058	0.299527	0.597207	28.535672	0.999271	7290
7291.png	0.608639	0.410382	0.581945	0.422078	0.936749	0.999354	27.222171	0.997388	27.984169	0.427393	0.350791	0.606351	29.935878	0.520090	2478	5	25	49	22	2.116618	5.000000	343	363	723.852684	4.355038	0.030576	0.003080	-0.510127	-0.000169	-0.000225	0.002790	663.733959	5	25	-20	49	22	2.116618	5.000000	5	2	343	363	272	1.994085	4.355038	723.852684	0.030576	46045	18.581517	26.447135	256x256	65536	sparse	Meijering	343	5	26	2377	30.503247	0.586650	28.328113	0.997613	0.424603	0.388903	8	4	0.200000	30	2462	30.764370	0.638767	0.997333	27.674216	0.408867	0.380952	3649	31.000685	0.651079	0.998356	29.898254	0.279415	0.400433	-0.343944	-0.038113	-0.567369	-0.066560	True	0.578527	0.350791	0.605559	27.732298	0.999523	7291
7292.png	0.690155	0.534295	0.696470	0.536358	0.992853	0.999131	27.436402	0.997316	27.866528	0.503526	0.476909	0.693418	30.781942	0.575741	2565	4	17	38	17	2.079511	4.250000	327	340	613.628904	4.604796	0.031682	-0.003248	-0.471928	-0.000084	-0.000323	0.011728	592.669249	4	17	-13	38	17	2.079511	4.250000	4	1	327	340	272	1.804791	4.604796	613.628904	0.031682	45523	17.747758	25.550097	256x256	65536	sparse	Meijering	327	4	29	2513	31.303376	0.629609	28.391342	0.997639	0.491798	0.467892	11	11	0.000000	37	2502	31.551606	0.674142	0.997383	28.096245	0.550671	0.494852	3602	31.744216	0.681451	0.998497	30.691375	0.377671	0.489382	-0.524814	0.009017	-0.521434	-0.053868	True	0.687765	0.476909	0.693404	27.908331	0.999216	7292
7293.png	0.582796	0.420785	0.592328	0.424667	0.978740	0.999175	28.272968	0.996822	28.618837	0.317314	0.329680	0.551788	30.279640	0.534562	2697	10	29	68	39	2.102703	2.900000	370	389	767.181870	3.880400	0.047968	0.003086	-0.462879	-0.000110	-0.000468	0.007311	626.509428	10	29	-19	68	39	2.102703	2.900000	10	0	370	389	263	1.972190	3.880400	767.181870	0.047968	45685	16.939192	24.299592	256x256	65536	sparse	Meijering	370	10	29	2544	30.932303	0.605046	29.213226	0.997290	0.310003	0.345338	11	6	0.000000	34	2498	31.173128	0.651474	0.996912	28.720986	0.186945	0.292617	3533	31.294244	0.657972	0.997795	30.130174	0.199331	0.315288	-0.594389	-0.015658	-0.652663	-0.070483	True	0.597476	0.329680	0.579710	28.735847	0.999286	7293
7294.png	0.820285	0.525905	0.689302	0.526092	0.999326	0.999306	26.834009	0.997220	27.532873	0.559136	0.433059	0.766718	30.258297	0.542395	2348	5	20	45	24	2.101351	4.000000	296	311	627.367408	4.297566	0.031339	-0.002824	-0.379853	-0.000061	-0.000318	-0.001034	582.720995	5	20	-15	45	24	2.101351	4.000000	5	0	296	311	227	2.017259	4.297566	627.367408	0.031339	45967	19.577087	27.911414	256x256	65536	sparse	Otsu	296	5	26	2345	30.705014	0.599024	28.012441	0.997538	0.560170	0.571729	5	3	0.000000	31	2330	30.955850	0.643456	0.997207	27.595833	0.514868	0.549521	3865	31.279104	0.668256	0.998459	30.074837	0.390768	0.555201	-0.479568	-0.138670	-0.446717	-0.056630	True	0.564822	0.433059	0.823109	27.213861	0.999366	7294
7295.png	0.718696	0.545235	0.705698	0.547503	0.992458	0.999157	27.650430	0.997335	28.363343	0.488058	0.394681	0.519665	31.421868	0.600445	2462	4	10	26	16	2.036697	2.500000	327	333	617.465358	4.582168	0.028862	0.006851	-0.680069	-0.000135	-0.000243	-0.002580	590.395212	4	10	-6	26	16	2.036697	2.500000	4	1	327	333	285	1.854250	4.582168	617.465358	0.028862	44872	18.225833	26.619009	256x256	65536	sparse	Meijering	327	4	30	2390	31.781509	0.646192	28.825715	0.997578	0.490638	0.555142	6	5	0.000000	41	2258	32.096794	0.683850	0.997395	28.667109	0.574007	0.497747	3572	32.229261	0.696451	0.998479	31.059622	0.485441	0.496360	-0.462372	-0.160461	-0.359641	-0.045747	True	0.759492	0.394681	0.711845	28.330498	0.999292	7295
7296.png	0.657126	0.643457	0.783053	0.643973	0.998758	0.998920	28.123598	0.997555	28.475048	0.490793	0.440102	0.709660	31.451074	0.597970	2277	4	6	19	16	2.012422	1.500000	322	324	609.002763	4.183985	0.024709	0.024782	-0.079037	-0.000097	-0.000231	0.011818	593.366861	4	6	-2	19	16	2.012422	1.500000	4	0	322	324	287	1.879638	4.183985	609.002763	0.024709	44954	19.742644	28.781730	256x256	65536	sparse	Meijering	322	4	28	2199	31.731703	0.636735	28.716063	0.997786	0.478975	0.375692	9	0	0.375000	41	2270	32.095545	0.680691	0.997676	28.818054	0.326993	0.462956	3792	32.292351	0.704263	0.998574	30.991927	0.326320	0.464157	-0.241016	0.064410	-0.280629	-0.038765	True	0.620158	0.440102	0.632344	28.202635	0.999017	7296
7297.png	0.711799	0.503626	0.669882	0.506011	0.990728	0.999131	28.348801	0.996699	28.931228	0.454347	0.287134	0.413586	31.335996	0.589230	2326	4	11	31	19	2.043344	2.750000	323	330	579.757695	4.265813	0.030222	-0.001460	-0.268933	-0.000098	-0.000420	0.010064	570.464373	4	11	-7	31	19	2.043344	2.750000	4	0	323	330	273	1.756841	4.265813	579.757695	0.030222	44875	19.292777	28.175408	256x256	65536	sparse	Meijering	323	4	30	2315	31.752352	0.637337	29.393797	0.997118	0.444283	0.400171	9	2	0.000000	40	2306	32.066226	0.680135	0.996975	29.275914	0.218146	0.457744	3826	32.290565	0.706968	0.997986	31.239738	0.129428	0.444926	-0.462570	-0.113037	-0.416356	-0.048107	True	0.694254	0.287134	0.713259	28.617733	0.999229	7297
7298.png	0.374513	0.433360	0.604677	0.440866	0.962197	0.998764	28.505782	0.995825	28.554694	0.205391	0.109525	0.167586	30.050054	0.534420	3439	14	57	122	58	2.170974	4.071429	503	546	1076.612620	3.152635	0.051526	0.044599	-0.999918	-0.000306	-0.001123	0.031913	656.497002	14	57	-43	122	58	2.170974	4.071429	14	2	503	546	323	1.971818	3.152635	1076.612620	0.051526	45654	13.275371	19.056703	256x256	65536	sparse	Meijering	503	14	35	3328	31.126833	0.632047	29.721513	0.996948	0.173478	0.136668	23	1	0.428571	40	3214	31.480686	0.684617	0.996790	29.611851	0.080924	0.191451	596	30.371588	0.532244	0.995544	28.051167	0.187202	0.174831	-1.166819	-0.027144	-1.076779	-0.097627	True	0.653544	0.109525	0.329915	29.505700	0.999070	7298
7299.png	0.773758	0.607307	0.755683	0.608710	0.996220	0.998875	27.200796	0.997312	27.708594	0.581759	0.625760	0.830578	30.472152	0.566299	2554	4	19	44	19	2.091743	4.750000	327	342	631.909815	4.159310	0.037838	-0.009758	-0.358039	-0.000117	-0.000288	0.009766	576.077938	4	19	-15	44	19	2.091743	4.750000	4	1	327	342	264	1.847690	4.159310	631.909815	0.037838	45638	17.869225	25.660141	256x256	65536	sparse	Meijering	327	4	28	2528	31.129884	0.624603	28.207329	0.997600	0.571993	0.669341	6	8	0.000000	34	2486	31.347646	0.670093	0.997245	27.573321	0.666017	0.578151	3648	31.601819	0.677506	0.998475	30.287099	0.660404	0.571523	-0.498735	-0.043581	-0.657733	-0.058304	True	0.753403	0.625760	0.783515	27.558835	0.998992	7299
7300.png	0.730344	0.497496	0.664438	0.498388	0.996418	0.999298	27.199357	0.997723	28.086083	0.447218	0.500093	0.885400	31.437724	0.604687	2356	4	5	15	14	2.006349	1.250000	315	316	511.230293	4.438574	0.025025	-0.002770	-0.248552	-0.000078	-0.000242	0.000425	552.871466	4	5	-1	15	14	2.006349	1.250000	4	0	315	316	286	1.617817	4.438574	511.230293	0.025025	44878	19.048387	27.816638	256x256	65536	sparse	Meijering	315	4	28	2297	31.751243	0.643364	28.473468	0.997964	0.446793	0.393469	8	1	0.000000	41	2290	32.182129	0.687594	0.998016	28.876245	0.451188	0.436761	3840	32.389194	0.708307	0.998815	31.415225	0.350791	0.448943	-0.387385	0.106624	-0.313519	-0.038677	True	0.564822	0.500093	0.733115	27.447908	0.999376	7300
7301.png	0.676378	0.348694	0.517084	0.350201	0.987815	0.999204	27.851352	0.996092	28.442428	0.295978	0.157102	0.268450	30.316286	0.541816	3158	18	39	93	56	2.090517	2.166667	464	485	915.640010	3.132297	0.044295	0.005100	-0.596736	-0.000130	-0.001035	0.016743	646.022320	18	39	-21	93	56	2.090517	2.166667	18	3	464	485	315	1.887918	3.132297	915.640010	0.044295	45516	14.412920	20.752375	256x256	65536	sparse	Meijering	464	18	34	3020	31.229708	0.629124	29.597265	0.997127	0.279235	0.275170	11	5	0.472222	41	2964	31.588592	0.681303	0.997194	29.691363	0.102289	0.285277	672	30.522279	0.546718	0.996099	28.396219	0.370817	0.285097	-1.154837	-0.118068	-0.913423	-0.087309	True	0.585217	0.157102	0.671277	28.448088	0.999335	7301
7302.png	0.705208	0.606762	0.755260	0.611330	0.987833	0.998758	28.227965	0.996701	28.666538	0.554480	0.428791	0.595073	31.608411	0.607354	2340	4	14	34	19	2.059172	3.500000	338	348	754.368175	4.932149	0.030742	-0.006737	-0.385255	-0.000121	-0.000262	0.011992	753.822327	4	14	-10	34	19	2.059172	3.500000	4	0	338	348	285	2.167725	4.932149	754.368175	0.030742	44678	19.093162	28.006838	256x256	65536	sparse	Otsu	338	4	30	2318	31.902176	0.648243	29.098172	0.996963	0.542488	0.522886	8	8	0.000000	41	2144	32.208573	0.682924	0.996655	28.908953	0.558466	0.517563	3982	32.525230	0.717948	0.998250	31.642814	0.421399	0.528505	-0.431633	-0.094095	-0.293765	-0.040889	True	0.720569	0.428791	0.711945	28.613220	0.998878	7302
7303.png	0.661260	0.512304	0.677515	0.524778	0.955660	0.998700	27.848570	0.996163	28.603088	0.470639	0.268750	0.369432	30.618567	0.563119	2736	7	26	61	33	2.103261	3.714286	368	387	755.962468	4.205155	0.037246	-0.027218	-0.816322	-0.000272	-0.000572	0.010172	611.605644	7	26	-19	61	33	2.103261	3.714286	7	0	368	387	274	1.953391	4.205155	755.962468	0.037246	45395	16.591740	23.953216	256x256	65536	sparse	Meijering	368	7	31	2699	31.284442	0.630287	29.192428	0.996735	0.460466	0.512029	8	6	0.000000	38	2648	31.599653	0.676547	0.996495	28.932415	0.265596	0.458760	3271	31.523044	0.663073	0.997376	30.140697	0.179282	0.446302	-0.589340	-0.243279	-0.665875	-0.067168	True	0.727468	0.268750	0.688478	28.664892	0.998972	7303
7305.png	0.625000	0.480720	0.649306	0.486617	0.975410	0.999181	27.716778	0.997265	28.371704	0.442442	0.267368	0.401778	30.366021	0.540343	2532	6	27	65	31	2.119318	4.500000	352	373	705.569986	3.853371	0.037984	0.008104	-0.703694	-0.000162	-0.000425	0.023483	594.130516	6	27	-21	65	31	2.119318	4.500000	6	1	352	373	256	1.891609	3.853371	705.569986	0.037984	45648	18.028436	25.883096	256x256	65536	sparse	Meijering	352	6	28	2454	30.938705	0.606169	28.902064	0.997690	0.418959	0.346527	11	1	0.583333	33	2364	31.166541	0.647893	0.997396	28.449969	0.272813	0.385958	3635	31.380130	0.665009	0.998250	30.285293	0.341073	0.427246	-0.530360	-0.079160	-0.572685	-0.065826	True	0.665460	0.267368	0.616896	28.420473	0.999344	7305
7306.png	0.569482	0.583826	0.737235	0.593914	0.971727	0.998572	27.875180	0.997019	28.342791	0.466842	0.274967	0.454750	30.593038	0.550613	2250	4	18	36	18	2.094915	4.500000	295	309	673.468568	4.784111	0.025773	0.003859	-0.168654	-0.000196	-0.000171	0.007037	624.281883	4	18	-14	36	18	2.094915	4.500000	4	0	295	309	241	2.179510	4.784111	673.468568	0.025773	45562	20.249778	29.127111	256x256	65536	sparse	Meijering	295	4	26	2245	30.963653	0.602862	28.530165	0.997190	0.459805	0.354531	9	4	0.000000	34	2198	31.241706	0.646276	0.996950	28.195017	0.360776	0.444486	4238	31.725802	0.696239	0.998410	31.106039	0.277989	0.445403	-0.187373	-0.079564	-0.370615	-0.052250	True	0.604656	0.274967	0.565623	28.043834	0.998768	7306
7307.png	0.790385	0.625347	0.769494	0.628621	0.991740	0.998977	27.782742	0.996141	28.040876	0.656716	0.631068	0.832230	30.765752	0.575231	2377	4	14	29	13	2.063694	3.500000	314	324	601.603685	4.432894	0.024302	0.011505	-0.447628	-0.000120	-0.000652	0.038217	638.649940	4	14	-10	29	13	2.063694	3.500000	4	2	314	324	272	1.856801	4.432894	601.603685	0.024302	45225	19.026083	27.570888	256x256	65536	sparse	Otsu	314	4	28	2356	31.344999	0.624952	28.764070	0.996793	0.618499	0.681458	5	6	0.000000	36	2374	31.598256	0.671785	0.996435	28.331095	0.414064	0.630223	3932	31.912101	0.694572	0.998038	30.910210	0.378115	0.628392	-0.723194	-0.050390	-0.579247	-0.049720	True	0.758286	0.631068	0.778880	28.230370	0.999096	7307
7308.png	0.640721	0.579883	0.734084	0.582260	0.993010	0.998589	27.997136	0.994705	27.964917	0.493179	0.363168	0.551054	30.532939	0.596091	2814	4	22	42	19	2.093750	5.500000	384	402	789.387705	4.979224	0.029754	-0.010842	-0.717492	-0.000288	-0.001170	0.012499	794.880867	4	22	-18	42	19	2.093750	5.500000	4	2	384	402	323	1.963651	4.979224	789.387705	0.029754	45006	15.993603	23.289268	256x256	65536	sparse	Otsu	384	4	32	2644	31.767201	0.651545	29.255770	0.995875	0.480679	0.374581	15	13	0.000000	41	2574	32.064752	0.691144	0.995504	28.925602	0.358718	0.467954	3127	32.021805	0.679001	0.997077	31.049347	0.301689	0.483324	-1.290853	-0.011413	-1.234262	-0.055454	True	0.659043	0.363168	0.651563	28.714628	0.998877	7308
7309.png	0.623306	0.398616	0.570015	0.400573	0.987891	0.999490	27.777954	0.997496	28.522691	0.329787	0.442894	0.767797	31.443386	0.594463	2063	4	12	34	19	2.055944	3.000000	286	294	496.770392	4.697597	0.030552	0.002094	-0.102479	-0.000028	-0.000261	-0.009002	565.147161	4	12	-8	34	19	2.055944	3.000000	4	0	286	294	233	1.689695	4.697597	496.770392	0.030552	44795	21.713524	31.767329	256x256	65536	sparse	Meijering	286	4	27	2006	31.675079	0.627924	28.825674	0.997757	0.338789	0.298326	7	0	0.625000	37	2062	32.002491	0.672393	0.997722	28.715945	0.347319	0.333470	4418	32.535092	0.725592	0.998766	31.887198	0.296094	0.332242	-0.302983	0.144569	-0.231694	-0.033461	True	0.576838	0.442894	0.621212	27.880433	0.999518	7309
7310.png	0.691822	0.633424	0.775578	0.636016	0.993606	0.998268	27.481639	0.994782	27.713862	0.590355	0.464739	0.573850	29.729395	0.551469	3267	4	18	41	16	2.061538	4.500000	455	469	898.387980	4.369395	0.023300	-0.022411	-1.355128	-0.000472	-0.001444	-0.017499	732.205629	4	18	-14	41	16	2.061538	4.500000	4	3	455	469	398	1.915539	4.369395	898.387980	0.023300	45750	14.003673	20.059994	256x256	65536	sparse	Otsu	455	4	34	3216	31.129677	0.639195	29.284496	0.996226	0.607854	0.404079	17	14	0.000000	39	3030	31.387563	0.685872	0.995602	28.614633	0.376246	0.592281	672	30.269482	0.551146	0.993624	26.982983	0.510808	0.597060	-1.570633	0.060660	-1.400282	-0.087726	True	0.809861	0.464739	0.714232	28.836767	0.998741	7310
7311.png	0.569937	0.546786	0.706996	0.548124	0.995556	0.999264	27.808920	0.997668	28.604429	0.369494	0.299216	0.441995	31.746312	0.610530	2143	4	7	16	13	2.019481	1.750000	308	311	508.733335	4.467112	0.023609	0.019203	-0.144348	-0.000042	-0.000155	0.016313	559.283972	4	7	-3	16	13	2.019481	1.750000	4	0	308	311	279	1.635799	4.467112	508.733335	0.023609	44653	20.836678	30.581428	256x256	65536	sparse	Meijering	308	4	28	2074	31.978513	0.645919	28.735123	0.997823	0.353181	0.234072	12	0	0.000000	41	2122	32.313277	0.688266	0.997839	28.951797	0.232026	0.325449	4191	32.733829	0.728920	0.998802	31.955661	0.264859	0.361746	-0.130693	0.065144	-0.232201	-0.035389	True	0.676967	0.299216	0.550735	27.953269	0.999306	7311
7312.png	0.691443	0.421342	0.592879	0.422170	0.995366	0.999448	27.891301	0.997514	28.957390	0.344069	0.454835	0.730298	31.542018	0.598901	2309	6	24	52	28	2.108434	4.000000	332	350	627.937284	4.061282	0.029611	-0.021615	-0.394667	-0.000057	-0.000374	-0.015601	576.400518	6	24	-18	52	28	2.108434	4.000000	6	0	332	350	252	1.794107	4.061282	627.937284	0.029611	44712	19.364227	28.382850	256x256	65536	sparse	Meijering	332	6	30	2273	31.844554	0.640758	29.437010	0.997887	0.359670	0.407176	7	3	0.000000	41	2052	32.201860	0.675446	0.997873	29.498744	0.554251	0.344340	3864	32.472566	0.712091	0.998614	31.666350	0.327238	0.350884	-0.479620	0.047659	-0.302536	-0.041857	True	0.622808	0.454835	0.713058	28.285968	0.999505	7312
7313.png	0.696157	0.450190	0.620870	0.451736	0.992456	0.999214	27.063947	0.996903	27.731240	0.424197	0.324296	0.546477	30.617189	0.570229	2287	6	26	53	27	2.130293	4.333333	307	327	675.305400	4.323462	0.033591	-0.015382	-0.847724	-0.000065	-0.000538	-0.001870	614.553213	6	26	-20	53	27	2.130293	4.333333	6	1	307	327	227	2.065154	4.323462	675.305400	0.033591	45195	19.761697	28.655881	256x256	65536	sparse	Meijering	307	6	27	2232	31.342638	0.619431	28.715375	0.997441	0.426067	0.391951	8	1	0.833333	36	2142	31.627294	0.660454	0.997259	28.479384	0.501424	0.407012	4103	32.074518	0.704006	0.998462	31.208802	0.364917	0.405416	-0.984134	-0.067655	-0.725450	-0.049202	True	0.593430	0.324296	0.711538	27.911671	0.999279	7313
