model,stem,arm,L,iou,precision,recall,bytes,n_components,n_components_ref,total_length_px,total_length_px_ref,mean_width_px,mean_width_px_ref,n_branches,n_branches_ref,n_junctions,n_junctions_ref,cycle_rank,cycle_rank_ref,junc_f1_3,end_f1_3
shipped,7342,GRAPH7,0,0.8641618497109826,0.9239802224969098,0.9303049159925326,200.0,4,4,302.25,312.048773235279,5.567045178704108,5.383558772387866,13,20,5,8,1,1,0.7692307692307693,0.6923076923076923
shipped,7342,GRAPH7,5,0.8641618497109826,0.9239802224969098,0.9303049159925326,200.0,4,4,299.25,299.8061325481597,5.557692248164801,5.423371897095238,11,13,4,5,1,1,0.888888888888889,0.761904761904762
shipped,7417,SEG,0,0.9034424853064652,0.9539007092198581,0.9446883230904302,,4,4,175.09545442950497,206.8944443027283,6.163861676036841,5.664348698358264,8,11,2,3,0,1,0.4,0.761904761904762
shipped,7417,SEG,5,0.9034424853064652,0.9539007092198581,0.9446883230904302,,4,4,171.68124086713186,205.8944443027283,6.181198154038514,5.671285654296366,6,10,1,3,0,1,0.5,0.7368421052631577
shipped,7417,GRAPH7,0,0.9034424853064652,0.9539007092198581,0.9446883230904302,138.0,4,4,175.25,206.8944443027283,6.196588064187019,5.664348698358264,8,11,2,3,0,1,0.4,0.761904761904762
shipped,7417,GRAPH7,5,0.9034424853064652,0.9539007092198581,0.9446883230904302,138.0,4,4,171.75,205.8944443027283,6.21078345414134,5.671285654296366,6,10,1,3,0,1,0.5,0.7368421052631577
shipped,7776,SEG,0,0.862371888726208,0.9212721584984359,0.9309799789251844,,4,4,321.46298679765215,351.53405460951757,6.317385236728082,6.011412339047419,16,22,7,10,2,2,0.7058823529411764,0.7200000000000001
shipped,7776,SEG,5,0.862371888726208,0.9212721584984359,0.9309799789251844,,4,4,316.63455967290594,344.46298679765215,6.297693226071971,6.003867264634596,14,18,6,8,2,2,0.8571428571428571,0.7272727272727272
shipped,7776,GRAPH7,0,0.862371888726208,0.9212721584984359,0.9309799789251844,223.0,4,4,322.0,351.53405460951757,6.3000374602129465,6.011412339047419,16,22,7,10,2,2,0.7058823529411764,0.7200000000000001
shipped,7776,GRAPH7,5,0.862371888726208,0.9212721584984359,0.9309799789251844,223.0,4,4,317.25,344.46298679765215,6.274584908395804,6.003867264634596,14,18,6,8,2,2,0.8571428571428571,0.7272727272727272
shipped,7826,SEG,0,0.8799463447350772,0.9324804548685146,0.9398280802292264,,4,4,270.48023074035524,270.89444430272835,5.34169977998751,5.325493437837731,14,14,5,5,0,0,1.0,0.8461538461538461
shipped,7826,SEG,5,0.8799463447350772,0.9324804548685146,0.9398280802292264,,4,4,268.48023074035524,270.89444430272835,5.320521620976484,5.325493437837731,12,14,4,5,0,0,0.888888888888889,0.8799999999999999
shipped,7826,GRAPH7,0,0.8799463447350772,0.9324804548685146,0.9398280802292264,204.0,4,4,270.75,270.89444430272835,5.3520220274337635,5.325493437837731,14,14,5,5,0,0,1.0,0.8461538461538461
shipped,7826,GRAPH7,5,0.8799463447350772,0.9324804548685146,0.9398280802292264,204.0,4,4,268.75,270.89444430272835,5.334176609963504,5.325493437837731,12,14,4,5,0,0,0.888888888888889,0.8799999999999999
shipped,7846,SEG,0,0.8327192336035372,0.8925750394944708,0.9254709254709255,,4,4,246.96551211459376,266.27922061357856,5.186415571337691,4.961809221207913,8,12,2,4,0,0,0.6666666666666666,0.6363636363636365
shipped,7846,SEG,5,0.8327192336035372,0.8925750394944708,0.9254709254709255,,4,4,246.96551211459376,263.45079348883235,5.186415571337691,4.9828713495141495,8,10,2,3,0,0,0.8,0.6666666666666666
shipped,7846,GRAPH7,0,0.8327192336035372,0.8925750394944708,0.9254709254709255,163.0,4,4,247.25,266.27922061357856,5.218624490378039,4.961809221207913,8,12,2,4,0,0,0.6666666666666666,0.6363636363636365
shipped,7846,GRAPH7,5,0.8327192336035372,0.8925750394944708,0.9254709254709255,163.0,4,4,247.25,263.45079348883235,5.218624490378039,4.9828713495141495,8,10,2,3,0,0,0.8,0.6666666666666666
shipped,7262,SEG,0,0.9047051816557474,0.9535467671060891,0.946417445482866,,5,4,226.45079348883237,251.52186130069785,6.585889879759534,6.644469226198,11,15,3,5,0,0,0.5,0.8148148148148148
shipped,7262,SEG,5,0.9047051816557474,0.9535467671060891,0.946417445482866,,5,4,222.03657992645924,230.20815280171306,6.6122255139339945,6.860401984436519,9,9,2,2,0,0,0.5,0.8695652173913043
shipped,7262,GRAPH7,0,0.9047051816557474,0.9535467671060891,0.946417445482866,174.0,5,4,227.0,251.52186130069785,6.529030512783137,6.644469226198,11,15,3,5,0,0,0.5,0.8148148148148148
shipped,7262,GRAPH7,5,0.9047051816557474,0.9535467671060891,0.946417445482866,174.0,5,4,222.5,230.20815280171306,6.55602214113156,6.860401984436519,9,9,2,2,0,0,0.5,0.8695652173913043
shipped,7333,SEG,0,0.9198203976908275,0.9637096774193549,0.9528239202657808,,5,5,233.79393923934,248.2792206135785,6.249509617245701,6.143860986140601,7,11,1,3,0,0,0.0,0.7500000000000001
shipped,7333,SEG,5,0.9198203976908275,0.9637096774193549,0.9528239202657808,,5,5,233.79393923934,232.79393923933992,6.249509617245701,6.202615254553124,7,5,1,0,0,0,0.0,0.8571428571428572
shipped,7333,GRAPH7,0,0.9198203976908275,0.9637096774193549,0.9528239202657808,159.0,5,5,234.0,248.2792206135785,6.2177041996608216,6.143860986140601,7,11,1,3,0,0,0.0,0.7500000000000001
shipped,7333,GRAPH7,5,0.9198203976908275,0.9637096774193549,0.9528239202657808,159.0,5,5,234.0,232.79393923933992,6.2177041996608216,6.202615254553124,7,5,1,0,0,0,0.0,0.8571428571428572
shipped,7716,SEG,0,0.8866253321523472,0.9355140186915888,0.9443396226415094,,4,4,212.06601717798213,222.5807358037436,5.187669086151079,4.8428725714273915,9,13,3,5,1,1,0.5,0.9
shipped,7716,SEG,5,0.8866253321523472,0.9355140186915888,0.9443396226415094,,4,4,212.06601717798213,216.3380951166243,5.187669086151079,4.862973915226938,9,9,3,3,1,1,0.6666666666666666,1.0
shipped,7716,GRAPH7,0,0.8866253321523472,0.9355140186915888,0.9443396226415094,153.0,4,4,212.0,222.5807358037436,5.14019542347591,4.8428725714273915,9,13,3,5,1,1,0.5,0.9
shipped,7716,GRAPH7,5,0.8866253321523472,0.9355140186915888,0.9443396226415094,153.0,4,4,212.0,216.3380951166243,5.14019542347591,4.862973915226938,9,9,3,3,1,1,0.6666666666666666,1.0
shipped,7668,SEG,0,0.9079365079365079,0.9629629629629629,0.9407894736842105,,4,4,352.7056274847714,348.94826817189073,6.489100149885068,6.442131339972237,23,24,11,11,3,2,0.8181818181818182,0.9285714285714286
shipped,7668,SEG,5,0.9079365079365079,0.9629629629629629,0.9407894736842105,,4,4,342.04877323527904,346.94826817189073,6.470749458714546,6.465350466114736,17,20,8,9,3,2,0.823529411764706,0.8695652173913044
shipped,7668,GRAPH7,0,0.9079365079365079,0.9629629629629629,0.9407894736842105,254.0,4,4,353.25,348.94826817189073,6.544631359980727,6.442131339972237,23,24,11,11,3,2,0.8181818181818182,0.9285714285714286
shipped,7668,GRAPH7,5,0.9079365079365079,0.9629629629629629,0.9407894736842105,254.0,4,4,342.5,346.94826817189073,6.52705409609691,6.465350466114736,17,20,8,9,3,2,0.823529411764706,0.8695652173913044
shipped,7420,SEG,0,0.9152677857713829,0.9573578595317725,0.9541666666666667,,5,5,203.7228714274745,202.13708498984758,5.696888573868779,5.625126912266416,5,7,0,1,0,0,0.0,0.8571428571428572
shipped,7420,SEG,5,0.9152677857713829,0.9573578595317725,0.9541666666666667,,5,5,203.7228714274745,197.72287142747447,5.696888573868779,5.679623954062287,5,5,0,0,0,0,1.0,0.9
shipped,7420,GRAPH7,0,0.9152677857713829,0.9573578595317725,0.9541666666666667,135.0,5,5,203.75,202.13708498984758,5.663881899956506,5.625126912266416,5,7,0,1,0,0,0.0,0.8571428571428572
shipped,7420,GRAPH7,5,0.9152677857713829,0.9573578595317725,0.9541666666666667,135.0,5,5,203.75,197.72287142747447,5.663881899956506,5.679623954062287,5,5,0,0,0,0,1.0,0.9
shipped,7275,SEG,0,0.9037356321839081,0.961038961038961,0.9381058911260254,,5,5,244.79393923933998,264.5218613006978,5.350216841385885,5.386289886322036,9,13,2,4,0,0,0.6666666666666666,0.7692307692307692
shipped,7275,SEG,5,0.9037356321839081,0.961038961038961,0.9381058911260254,,5,5,244.79393923933998,254.86500705120548,5.350216841385885,5.440214475496585,9,9,2,2,0,0,1.0,0.8333333333333334
shipped,7275,GRAPH7,0,0.9037356321839081,0.961038961038961,0.9381058911260254,170.0,5,5,244.75,264.5218613006978,5.359575192410281,5.386289886322036,9,13,2,4,0,0,0.6666666666666666,0.7692307692307692
shipped,7275,GRAPH7,5,0.9037356321839081,0.961038961038961,0.9381058911260254,170.0,5,5,244.75,254.86500705120548,5.359575192410281,5.440214475496585,9,9,2,2,0,0,1.0,0.8333333333333334
shipped,7326,SEG,0,0.9240056818181818,0.9629903774981495,0.9580265095729014,,4,4,212.13708498984755,220.79393923933992,6.787783133895955,6.590719008736381,10,8,3,2,0,0,0.8,0.8571428571428572
shipped,7326,SEG,5,0.9240056818181818,0.9629903774981495,0.9580265095729014,,4,4,208.30865786510137,220.79393923933992,6.769980284492001,6.590719008736381,8,8,2,2,0,0,1.0,0.9
shipped,7326,GRAPH7,0,0.9240056818181818,0.9629903774981495,0.9580265095729014,167.0,4,4,212.25,220.79393923933992,6.785518144138504,6.590719008736381,10,8,3,2,0,0,0.8,0.8571428571428572
shipped,7326,GRAPH7,5,0.9240056818181818,0.9629903774981495,0.9580265095729014,167.0,4,4,208.25,220.79393923933992,6.76579220212916,6.590719008736381,8,8,2,2,0,0,1.0,0.9
shipped,7981,SEG,0,0.8989010989010989,0.9506101104009297,0.9429394812680115,,4,4,317.1492782986674,336.14927829866735,5.954851018953762,5.611997586991887,15,22,6,10,1,3,0.5,0.5599999999999999
shipped,7981,SEG,5,0.8989010989010989,0.9506101104009297,0.9429394812680115,,4,4,311.73506473629425,326.3208511739211,5.903107978287034,5.680533484237767,11,15,4,7,1,3,0.7272727272727273,0.631578947368421
shipped,7981,GRAPH7,0,0.8989010989010989,0.9506101104009297,0.9429394812680115,218.0,4,4,317.0,336.14927829866735,6.012425439188504,5.611997586991887,15,22,6,10,1,3,0.5,0.5599999999999999
shipped,7981,GRAPH7,5,0.8989010989010989,0.9506101104009297,0.9429394812680115,218.0,4,4,311.5,326.3208511739211,5.961681747103549,5.680533484237767,11,15,4,7,1,3,0.7272727272727273,0.631578947368421
shipped,7912,SEG,0,0.8886838868388683,0.9304571796522859,0.9519104084321476,,4,4,241.13708498984764,275.2792206135786,6.7912883657266265,6.005343169401949,13,22,5,10,1,2,0.5333333333333333,0.7200000000000001
shipped,7912,SEG,5,0.8886838868388683,0.9304571796522859,0.9519104084321476,,4,4,239.72287142747453,253.13708498984758,6.786484728938543,6.127957839209089,11,14,4,6,1,2,0.8,0.9
shipped,7912,GRAPH7,0,0.8886838868388683,0.9304571796522859,0.9519104084321476,181.0,4,4,241.75,275.2792206135786,6.842026415136266,6.005343169401949,13,22,5,10,1,2,0.5333333333333333,0.7200000000000001
shipped,7912,GRAPH7,5,0.8886838868388683,0.9304571796522859,0.9519104084321476,181.0,4,4,240.25,253.13708498984758,6.837918359455536,6.127957839209089,11,14,4,6,1,2,0.8,0.9
shipped,7734,SEG,0,0.8613003095975232,0.9163372859025033,0.9348118279569892,,4,4,306.39191898578673,328.97770542341357,5.153520187956721,4.83062451597668,14,20,5,8,0,1,0.6153846153846154,0.7142857142857142
shipped,7734,SEG,5,0.8613003095975232,0.9163372859025033,0.9348118279569892,,4,4,297.7350647362943,317.7350647362943,5.15331614157105,4.858068346971467,10,13,3,5,0,1,0.7499999999999999,0.9090909090909091
shipped,7734,GRAPH7,0,0.8613003095975232,0.9163372859025033,0.9348118279569892,214.0,4,4,306.75,328.97770542341357,5.105694172665122,4.83062451597668,14,20,5,8,0,1,0.6153846153846154,0.7142857142857142
shipped,7734,GRAPH7,5,0.8613003095975232,0.9163372859025033,0.9348118279569892,214.0,4,4,298.0,317.7350647362943,5.117186870688006,4.858068346971467,10,13,3,5,0,1,0.7499999999999999,0.9090909090909091
shipped,7872,SEG,0,0.8864985163204748,0.9454113924050633,0.9343236903831118,,6,6,276.4507934888324,297.35028842544403,4.535319838846322,4.527317244753891,11,19,3,7,1,1,0.6,0.8000000000000002
shipped,7872,SEG,5,0.8864985163204748,0.9454113924050633,0.9343236903831118,,6,6,276.4507934888324,285.1076477383247,4.535319838846322,4.541737887042619,11,11,3,3,1,1,1.0,0.9230769230769231
shipped,7872,GRAPH7,0,0.8864985163204748,0.9454113924050633,0.9343236903831118,199.0,6,6,276.25,297.35028842544403,4.556346457174485,4.527317244753891,11,19,3,7,1,1,0.6,0.8000000000000002
shipped,7872,GRAPH7,5,0.8864985163204748,0.9454113924050633,0.9343236903831118,199.0,6,6,276.25,285.1076477383247,4.556346457174485,4.541737887042619,11,11,3,3,1,1,1.0,0.9230769230769231
shipped,7947,SEG,0,0.8928067700987306,0.9405646359583952,0.9461883408071748,,4,4,257.3086578651014,263.9655121145938,5.311919946563437,5.310856751866373,8,10,2,3,0,0,0.8,0.761904761904762
shipped,7947,SEG,5,0.8928067700987306,0.9405646359583952,0.9461883408071748,,4,4,253.8944443027283,260.1370849898476,5.316114450759291,5.32570590200853,6,8,1,2,0,0,0.6666666666666666,0.7368421052631577
shipped,7947,GRAPH7,0,0.8928067700987306,0.9405646359583952,0.9461883408071748,172.0,4,4,257.5,263.9655121145938,5.2833079439887545,5.310856751866373,8,10,2,3,0,0,0.8,0.761904761904762
shipped,7947,GRAPH7,5,0.8928067700987306,0.9405646359583952,0.9461883408071748,172.0,4,4,254.0,260.1370849898476,5.283766911720884,5.32570590200853,6,8,1,2,0,0,0.6666666666666666,0.7368421052631577
shipped,7276,SEG,0,0.9095640858815875,0.946513202437373,0.9588477366255144,,5,5,228.37972567696687,242.27922061357853,6.4563961980424125,6.237662912208295,7,11,1,3,0,0,0.5,0.7500000000000001
shipped,7276,SEG,5,0.9095640858815875,0.946513202437373,0.9588477366255144,,5,5,228.37972567696687,223.37972567696687,6.4563961980424125,6.243785320423834,7,5,1,0,0,0,0.0,0.761904761904762
shipped,7276,GRAPH7,0,0.9095640858815875,0.946513202437373,0.9588477366255144,154.0,5,5,228.25,242.27922061357853,6.429425830515222,6.237662912208295,7,11,1,3,0,0,0.5,0.7500000000000001
shipped,7276,GRAPH7,5,0.9095640858815875,0.946513202437373,0.9588477366255144,154.0,5,5,228.25,223.37972567696687,6.429425830515222,6.243785320423834,7,5,1,0,0,0,0.0,0.761904761904762
shipped,7617,SEG,0,0.925498426023085,0.9494079655543596,0.9735099337748344,,4,4,135.95331880577405,143.1959594928933,6.266480601541373,6.077227543967171,4,4,0,0,0,0,1.0,1.0
shipped,7617,SEG,5,0.925498426023085,0.9494079655543596,0.9735099337748344,,4,4,135.95331880577405,143.1959594928933,6.266480601541373,6.077227543967171,4,4,0,0,0,0,1.0,1.0
shipped,7617,GRAPH7,0,0.925498426023085,0.9494079655543596,0.9735099337748344,112.0,4,4,136.0,143.1959594928933,6.262618740549762,6.077227543967171,4,4,0,0,0,0,1.0,1.0
shipped,7617,GRAPH7,5,0.925498426023085,0.9494079655543596,0.9735099337748344,112.0,4,4,136.0,143.1959594928933,6.262618740549762,6.077227543967171,4,4,0,0,0,0,1.0,1.0
shipped,7624,SEG,0,0.8697158697158697,0.9486016628873771,0.9127272727272727,,4,5,194.26702730475876,214.92388155425118,6.409763056987251,6.08049506602408,4,15,0,5,0,0,0.0,0.608695652173913
shipped,7624,SEG,5,0.8697158697158697,0.9486016628873771,0.9127272727272727,,4,5,194.26702730475876,199.8528137423857,6.409763056987251,6.206903337661913,4,5,0,0,0,0,1.0,0.7777777777777777
shipped,7624,GRAPH7,0,0.8697158697158697,0.9486016628873771,0.9127272727272727,125.0,4,5,194.25,214.92388155425118,6.391120512879067,6.08049506602408,4,15,0,5,0,0,0.0,0.608695652173913
shipped,7624,GRAPH7,5,0.8697158697158697,0.9486016628873771,0.9127272727272727,125.0,4,5,194.25,199.8528137423857,6.391120512879067,6.206903337661913,4,5,0,0,0,0,1.0,0.7777777777777777
shipped,7478,SEG,0,0.8739431206764028,0.9161966156325544,0.949874686716792,,4,4,233.62236636408616,266.45079348883235,5.64185231325507,5.0996206783958105,12,17,4,7,0,2,0.5454545454545454,0.8333333333333334
shipped,7478,SEG,5,0.8739431206764028,0.9161966156325544,0.949874686716792,,4,4,233.62236636408616,257.0365799264593,5.64185231325507,5.176081216301832,12,13,4,5,0,2,0.6666666666666665,0.9090909090909091
shipped,7478,GRAPH7,0,0.8739431206764028,0.9161966156325544,0.949874686716792,182.0,4,4,233.75000000000003,266.45079348883235,5.663319793314,5.0996206783958105,12,17,4,7,0,2,0.5454545454545454,0.8333333333333334
shipped,7478,GRAPH7,5,0.8739431206764028,0.9161966156325544,0.949874686716792,182.0,4,4,233.75000000000003,257.0365799264593,5.663319793314,5.176081216301832,12,13,4,5,0,2,0.6666666666666665,0.9090909090909091
shipped,7857,SEG,0,0.9153390987710515,0.9445749178017849,0.9672919672919673,,6,6,298.03657992645924,307.9655121145938,7.179447633140237,6.953021645822602,12,12,3,3,0,0,0.3333333333333333,0.7333333333333333
shipped,7857,SEG,5,0.9153390987710515,0.9445749178017849,0.9672919672919673,,6,6,286.96551211459376,293.7228714274745,7.190677549340146,7.049858958677157,8,8,1,1,0,0,1.0,0.6153846153846154
shipped,7857,GRAPH7,0,0.9153390987710515,0.9445749178017849,0.9672919672919673,205.0,6,6,298.25,307.9655121145938,7.181354960091335,6.953021645822602,12,12,3,3,0,0,0.3333333333333333,0.7333333333333333
shipped,7857,GRAPH7,5,0.9153390987710515,0.9445749178017849,0.9672919672919673,205.0,6,6,287.0,293.7228714274745,7.184326191105368,7.049858958677157,8,8,1,1,0,0,1.0,0.6153846153846154
shipped,7296,SEG,0,0.9093601895734598,0.9516429014259145,0.953416149068323,,4,5,249.13708498984758,269.30865786510145,6.51482967669816,6.299670014877566,10,19,3,7,0,0,0.4,0.5714285714285714
shipped,7296,SEG,5,0.9093601895734598,0.9516429014259145,0.953416149068323,,4,5,235.48023074035518,253.23759005323598,6.548399695917904,6.376128659719619,6,11,1,3,0,0,0.5,0.5454545454545455
shipped,7296,GRAPH7,0,0.9093601895734598,0.9516429014259145,0.953416149068323,175.0,4,5,249.25,269.30865786510145,6.457240230554543,6.299670014877566,10,19,3,7,0,0,0.4,0.5714285714285714
shipped,7296,GRAPH7,5,0.9093601895734598,0.9516429014259145,0.953416149068323,175.0,4,5,235.75,253.23759005323598,6.484391238342013,6.376128659719619,6,11,1,3,0,0,0.5,0.5454545454545455
shipped,7473,SEG,0,0.8896515311510031,0.9418669647847959,0.9413407821229051,,5,5,241.69343417595167,264.00714267493646,7.428409023603225,7.241131297762944,11,13,3,4,0,0,0.28571428571428575,0.6666666666666666
shipped,7473,SEG,5,0.8896515311510031,0.9418669647847959,0.9413407821229051,,5,5,235.86500705120545,257.76450198781714,7.473185210388047,7.219680419759726,9,9,2,2,0,0,0.5,0.6666666666666666
shipped,7473,GRAPH7,0,0.8896515311510031,0.9418669647847959,0.9413407821229051,186.0,5,5,242.25,264.00714267493646,7.406954415416664,7.241131297762944,11,13,3,4,0,0,0.28571428571428575,0.6666666666666666
shipped,7473,GRAPH7,5,0.8896515311510031,0.9418669647847959,0.9413407821229051,186.0,5,5,236.25,257.76450198781714,7.444273892633596,7.219680419759726,9,9,2,2,0,0,0.5,0.6666666666666666
shipped,7419,SEG,0,0.8413461538461539,0.8663366336633663,0.9668508287292817,,5,5,188.50966799187808,203.82337649086287,5.240485051164832,4.570514187982764,9,9,2,2,0,0,1.0,0.75
shipped,7419,SEG,5,0.8413461538461539,0.8663366336633663,0.9668508287292817,,5,5,183.09545442950503,201.4091629284898,5.236091101260691,4.575695146451239,7,7,1,1,0,0,1.0,0.7272727272727273
shipped,7419,GRAPH7,0,0.8413461538461539,0.8663366336633663,0.9668508287292817,154.0,5,5,188.75,203.82337649086287,5.248518288146818,4.570514187982764,9,9,2,2,0,0,1.0,0.75
shipped,7419,GRAPH7,5,0.8413461538461539,0.8663366336633663,0.9668508287292817,154.0,5,5,183.25,201.4091629284898,5.253930842497746,4.575695146451239,7,7,1,1,0,0,1.0,0.7272727272727273
shipped,7395,SEG,0,0.9144307469180566,0.9424514200298953,0.9685099846390169,,5,5,229.79393923933998,238.86500705120542,5.72173163959338,5.494874663566404,5,9,0,2,0,0,0.0,0.9090909090909091
shipped,7395,SEG,5,0.9144307469180566,0.9424514200298953,0.9685099846390169,,5,5,229.79393923933998,227.79393923933995,5.72173163959338,5.539299307486327,5,5,0,0,0,0,1.0,1.0
shipped,7395,GRAPH7,0,0.9144307469180566,0.9424514200298953,0.9685099846390169,148.0,5,5,229.75,238.86500705120542,5.763266763953506,5.494874663566404,5,9,0,2,0,0,0.0,0.9090909090909091
shipped,7395,GRAPH7,5,0.9144307469180566,0.9424514200298953,0.9685099846390169,148.0,5,5,229.75,227.79393923933995,5.763266763953506,5.539299307486327,5,5,0,0,0,0,1.0,1.0
shipped,7770,SEG,0,0.896551724137931,0.9298486932599724,0.9615931721194879,,4,4,225.96551211459376,234.20815280171308,6.398944675862512,6.043277988203035,8,10,2,3,0,0,0.0,0.6666666666666666
shipped,7770,SEG,5,0.896551724137931,0.9298486932599724,0.9615931721194879,,4,4,219.55129855222066,219.55129855222066,6.389090072663238,6.077214094898678,6,4,1,0,0,0,0.0,0.7058823529411765
shipped,7770,GRAPH7,0,0.896551724137931,0.9298486932599724,0.9615931721194879,153.0,4,4,226.0,234.20815280171308,6.380077332019079,6.043277988203035,8,10,2,3,0,0,0.0,0.6666666666666666
shipped,7770,GRAPH7,5,0.896551724137931,0.9298486932599724,0.9615931721194879,153.0,4,4,219.5,219.55129855222066,6.3674144739695295,6.077214094898678,6,4,1,0,0,0,0.0,0.7058823529411765
shipped,7308,SEG,0,0.8857142857142857,0.9347503707365299,0.944083874188717,,4,5,317.73506473629425,313.048773235279,6.784207665635546,6.657880144154122,16,16,6,6,0,1,0.3333333333333333,0.8571428571428571
shipped,7308,SEG,5,0.8857142857142857,0.9347503707365299,0.944083874188717,,4,5,306.90663761154804,307.8061325481597,6.7857155910319396,6.684857342866573,12,14,4,5,0,1,0.4444444444444445,0.9600000000000001
shipped,7308,GRAPH7,0,0.8857142857142857,0.9347503707365299,0.944083874188717,229.0,4,5,318.0,313.048773235279,6.779931708557897,6.657880144154122,16,16,6,6,0,1,0.3333333333333333,0.8571428571428571
shipped,7308,GRAPH7,5,0.8857142857142857,0.9347503707365299,0.944083874188717,229.0,4,5,307.0,307.8061325481597,6.779375515704924,6.684857342866573,12,14,4,5,0,1,0.4444444444444445,0.9600000000000001
shipped,7867,SEG,0,0.9174311926605505,0.9467455621301775,0.9673518742442564,,4,5,279.7645019878171,287.5929291125633,6.348255283192602,6.201913069759551,17,13,7,4,1,0,0.36363636363636365,0.7407407407407408
shipped,7867,SEG,5,0.9174311926605505,0.9467455621301775,0.9673518742442564,,4,5,271.52186130069776,278.350288425444,6.383281223257547,6.198407703614278,11,9,4,2,1,0,0.6666666666666666,0.6363636363636365
shipped,7867,GRAPH7,0,0.9174311926605505,0.9467455621301775,0.9673518742442564,215.0,4,5,280.25,287.5929291125633,6.365872814916554,6.201913069759551,17,13,7,4,1,0,0.36363636363636365,0.7407407407407408
shipped,7867,GRAPH7,5,0.9174311926605505,0.9467455621301775,0.9673518742442564,215.0,4,5,271.75,278.350288425444,6.401695883644395,6.198407703614278,11,9,4,2,1,0,0.6666666666666666,0.6363636363636365
shipped,7819,SEG,0,0.9163071613459879,0.9406554472984943,0.9725274725274725,,4,4,205.78174593052023,217.02438661763952,5.470974640348652,5.272302893438274,8,10,2,3,0,0,0.4,0.761904761904762
shipped,7819,SEG,5,0.9163071613459879,0.9406554472984943,0.9725274725274725,,4,4,204.36753236814712,207.61017305526644,5.456203472217537,5.313198074025721,6,6,1,1,0,0,1.0,0.8888888888888888
shipped,7819,GRAPH7,0,0.9163071613459879,0.9406554472984943,0.9725274725274725,148.0,4,4,205.75,217.02438661763952,5.455102447103046,5.272302893438274,8,10,2,3,0,0,0.4,0.761904761904762
shipped,7819,GRAPH7,5,0.9163071613459879,0.9406554472984943,0.9725274725274725,148.0,4,4,204.25,207.61017305526644,5.440084839615431,5.313198074025721,6,6,1,1,0,0,1.0,0.8888888888888888
shipped,7720,SEG,0,0.8611332801276935,0.9059613769941226,0.9456617002629273,,4,4,187.4386001800126,183.50966799187808,6.176204362083452,6.0347554817722555,8,8,2,2,0,0,1.0,0.9
shipped,7720,SEG,5,0.8611332801276935,0.9059613769941226,0.9456617002629273,,4,4,180.6101730552664,176.68124086713186,6.171910132631681,6.029910154690732,4,4,0,0,0,0,1.0,0.875
shipped,7720,GRAPH7,0,0.8611332801276935,0.9059613769941226,0.9456617002629273,141.0,4,4,187.75,183.50966799187808,6.169345390413395,6.0347554817722555,8,8,2,2,0,0,1.0,0.9
shipped,7720,GRAPH7,5,0.8611332801276935,0.9059613769941226,0.9456617002629273,141.0,4,4,180.75,176.68124086713186,6.162764022407274,6.029910154690732,4,4,0,0,0,0,1.0,0.875
shipped,7866,SEG,0,0.9005747126436782,0.9566544566544567,0.938885560215698,,6,6,264.45079348883235,277.62236636408613,6.175909779633795,6.146161328703777,8,14,1,4,0,0,0.4,0.8275862068965517
shipped,7866,SEG,5,0.9005747126436782,0.9566544566544567,0.938885560215698,,6,6,264.45079348883235,258.3086578651014,6.175909779633795,6.178977135283749,8,8,1,1,0,0,1.0,0.9230769230769231
shipped,7866,GRAPH7,0,0.9005747126436782,0.9566544566544567,0.938885560215698,184.0,6,6,264.5,277.62236636408613,6.172640279913308,6.146161328703777,8,14,1,4,0,0,0.4,0.8275862068965517
shipped,7866,GRAPH7,5,0.9005747126436782,0.9566544566544567,0.938885560215698,184.0,6,6,264.5,258.3086578651014,6.172640279913308,6.178977135283749,8,8,1,1,0,0,1.0,0.9230769230769231
shipped,7986,SEG,0,0.868706182281708,0.9203241053342336,0.9393521709166093,,4,4,252.52186130069782,268.936074863071,5.92767922242207,5.713831738080081,11,21,4,9,1,2,0.15384615384615383,0.5833333333333334
shipped,7986,SEG,5,0.868706182281708,0.9203241053342336,0.9393521709166093,,4,4,252.52186130069782,245.6223663640861,5.92767922242207,5.793275557821494,11,10,4,4,1,2,0.25,0.5555555555555556
shipped,7986,GRAPH7,0,0.868706182281708,0.9203241053342336,0.9393521709166093,188.0,4,4,252.5,268.936074863071,5.933369705389749,5.713831738080081,11,21,4,9,1,2,0.15384615384615383,0.5833333333333334
shipped,7986,GRAPH7,5,0.868706182281708,0.9203241053342336,0.9393521709166093,188.0,4,4,252.5,245.6223663640861,5.933369705389749,5.793275557821494,11,10,4,4,1,2,0.25,0.5555555555555556
shipped,7964,SEG,0,0.903247183565275,0.9511514305652478,0.9471855455177206,,4,4,226.99494936611669,229.06601717798213,6.80994864314055,6.5563516080795745,18,16,8,7,2,2,0.6666666666666666,0.7826086956521738
shipped,7964,SEG,5,0.903247183565275,0.9511514305652478,0.9471855455177206,,4,4,212.5096679918781,223.82337649086287,6.794959231767926,6.617384292934484,10,14,4,6,2,2,0.8,0.888888888888889
shipped,7964,GRAPH7,0,0.903247183565275,0.9511514305652478,0.9471855455177206,198.0,4,4,227.0,229.06601717798213,6.841341939409506,6.5563516080795745,18,16,8,7,2,2,0.6666666666666666,0.7826086956521738
