filename	gt_iou	seg_iou	seg_f1	seg_precision	seg_recall	gt_fg_ssim	gt_fg_psnr	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	topo_preservation	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_gt_iou	delta_gt_fg_psnr	delta_gt_fg_ssim	delta_fg_ssim	delta_iou	total_time_ms	self_iou	ng_recon_iou	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	gt_available	gt_topology_q	recon_topology_q	jpeg_gt_iou	jpeg_gt_fg_psnr	jpeg_gt_fg_ssim	stem
7280.png	0.597928	0.892574	0.943238	0.921308	0.966238	0.998314	28.195045	0.998236	28.428412	0.615721	0.704770	0.399220	30.256902	0.530262	2384	4	6	10	9	2.023121	1.500000	173	175	284.249783	3.620346	0.053420	0.004537	-0.031699	-0.000061	0.000051	0.012531	1555.963278	0.615721	0.615721	4	6	-2	10	9	2.023121	1.500000	4	1	173	175	154	1.624284	3.620346	284.249783	0.053420	45914	19.259228	27.489933	256x256	65536	sparse	Learned	293	4	26	2384	30.619535	0.592728	28.278511	0.998185	0.603189	0.311851	16	4	0.000000	30	2380	30.869666	0.639163	0.997661	27.375763	0.300174	0.559981	3859	31.201603	0.665819	0.998776	29.942936	0.160543	0.609779	0.149902	0.392919	-0.362633	-0.062466	True	0.740760	0.295726	0.593391	28.226744	0.998375	7280
7281.png	0.652066	0.838141	0.911944	0.933095	0.891731	0.999084	26.838337	0.999522	28.360495	0.712401	0.639405	0.580976	30.672262	0.554658	2153	4	0	0	8	1.952941	0.000000	170	166	225.681241	2.555397	0.025280	-0.004990	-1.605368	-0.000427	-0.000042	0.051965	886.470318	0.712401	0.712401	4	0	4	0	8	1.952941	0.000000	4	0	170	166	162	1.359526	2.555397	225.681241	0.025280	45315	21.047376	30.439387	256x256	65536	sparse	Learned	290	4	26	2101	31.150279	0.606099	28.331723	0.999564	0.660436	0.253461	13	0	0.000000	33	2100	31.420663	0.648478	0.999476	27.675550	0.268244	0.634417	4382	31.961896	0.708363	0.999734	31.097621	0.238862	0.626966	0.028772	0.385944	-0.478017	-0.051441	True	0.650062	0.377671	0.657056	28.443705	0.999512	7281
7283.png	0.655068	0.906057	0.950714	0.949946	0.951482	0.998394	28.267419	0.998677	28.632712	0.673459	0.652156	0.645410	31.612090	0.613859	2540	5	4	9	11	1.989362	0.800000	188	187	303.492424	3.132750	0.051163	-0.007184	-0.463754	-0.000265	-0.000048	0.005053	1339.515686	0.673459	0.673459	5	4	1	9	11	1.989362	0.800000	5	0	188	187	168	1.622954	3.132750	303.492424	0.051163	44546	17.537795	25.801575	256x256	65536	sparse	Learned	308	5	32	2456	32.090288	0.660119	28.756294	0.998725	0.668406	0.462056	11	7	0.000000	42	2300	32.340511	0.698693	0.998611	28.670863	0.467892	0.650975	3529	32.489658	0.706358	0.999263	31.448991	0.265505	0.652751	-0.123582	0.190100	-0.478198	-0.046260	True	0.659043	0.425353	0.662252	28.731173	0.998659	7283
7284.png	0.743892	0.910103	0.952936	0.955076	0.950805	0.999299	27.573342	0.999389	27.848252	0.781708	0.572585	0.801721	30.465789	0.537727	1930	4	0	0	8	1.940299	0.000000	134	130	193.338095	2.788599	0.027593	0.034215	0.240303	-0.000059	0.000058	0.045831	989.200115	0.781708	0.781708	4	0	4	0	8	1.940299	0.000000	4	0	134	130	126	1.487216	2.788599	193.338095	0.027593	45705	23.681347	33.956477	256x256	65536	sparse	Learned	254	4	23	1866	30.777570	0.580064	27.241789	0.999331	0.735878	0.573439	5	3	0.000000	29	1834	30.973359	0.619716	0.999255	26.933705	0.475712	0.731967	4717	31.776123	0.710346	0.999703	30.903090	0.243559	0.720913	0.606464	-0.000854	-0.311781	-0.042337	True	0.585217	0.469181	0.709677	27.333039	0.999358	7284
7285.png	0.552083	0.909794	0.952767	0.927320	0.979648	0.999377	27.675876	0.999356	27.855594	0.559022	0.498424	0.415729	30.197482	0.516747	1798	4	2	3	7	1.962617	0.500000	107	105	152.781746	3.441251	0.038307	-0.013815	0.867829	0.000097	0.000141	-0.015617	1072.642565	0.559022	0.559022	4	2	2	3	7	1.962617	0.500000	4	0	107	105	97	1.455064	3.441251	152.781746	0.038307	46024	25.597330	36.449388	256x256	65536	sparse	Learned	227	4	20	1620	30.326230	0.547393	26.903367	0.999215	0.574639	0.213372	12	1	0.000000	26	1676	30.625337	0.598210	0.999168	26.832709	0.227405	0.559475	5153	31.620704	0.714963	0.999690	31.293191	0.199367	0.570364	0.952227	0.285052	-0.128749	-0.030646	True	0.513248	0.213372	0.565898	26.808047	0.999280	7285
7286.png	0.826268	0.915643	0.955964	0.966292	0.945854	0.999200	25.919491	0.999523	26.934020	0.870801	0.599483	0.767032	30.922617	0.573036	2192	4	0	0	8	1.946309	0.000000	149	145	216.693434	2.641017	0.023152	0.031142	-1.121166	-0.000335	-0.000026	0.075574	1006.360292	0.870801	0.870801	4	0	4	0	8	1.946309	0.000000	4	0	149	145	141	1.494437	2.641017	216.693434	0.023152	45428	20.724453	29.897810	256x256	65536	sparse	Learned	269	4	25	2022	31.253154	0.611128	27.029390	0.999549	0.795227	0.513248	5	0	0.875000	33	2076	31.474611	0.653791	0.999512	26.747818	0.530459	0.785769	3982	31.935496	0.691993	0.999815	31.137277	0.522886	0.792337	-0.095369	0.086236	-0.330537	-0.038092	True	0.609372	0.467408	0.795126	27.040657	0.999536	7286
7287.png	0.797054	0.905630	0.950479	0.939918	0.961279	0.999355	26.490663	0.999498	27.233092	0.801459	0.575142	0.932485	31.049909	0.592819	2315	5	0	0	10	1.941176	0.000000	170	165	239.651804	2.511476	0.025318	0.041846	-1.043219	-0.000218	-0.000061	0.059853	1032.089233	0.801459	0.801459	5	0	5	0	10	1.941176	0.000000	5	0	170	165	160	1.452435	2.511476	239.651804	0.025318	45068	19.467819	28.309287	256x256	65536	sparse	Learned	290	5	28	2241	31.664665	0.637843	27.498907	0.999559	0.741606	0.526688	5	1	0.500000	38	2228	31.922022	0.677978	0.999545	27.646194	0.508356	0.720117	4000	32.308980	0.708374	0.999788	31.192232	0.458973	0.730022	-0.265815	0.048454	-0.614755	-0.045024	True	0.564822	0.526688	0.755208	27.533882	0.999573	7287
7288.png	0.537619	0.852174	0.920188	0.923802	0.916602	0.999050	27.966210	0.999371	28.479163	0.577560	0.651808	0.443605	30.623070	0.543805	2087	4	3	7	10	1.987654	0.750000	162	161	244.379726	2.731535	0.033801	-0.006364	-0.239606	-0.000164	-0.000010	-0.005048	1123.760223	0.577560	0.577560	4	3	1	7	10	1.987654	0.750000	4	0	162	161	145	1.517886	2.731535	244.379726	0.033801	45565	21.832774	31.402012	256x256	65536	sparse	Learned	282	4	25	2056	30.907145	0.592375	28.236928	0.999381	0.582609	0.291780	12	2	0.000000	31	1870	31.104138	0.625757	0.999221	27.439944	0.231317	0.525781	4222	31.701098	0.694804	0.999639	31.050956	0.144752	0.588364	0.242235	0.360028	-0.284074	-0.048570	True	0.660404	0.292959	0.543983	28.205816	0.999214	7288
7289.png	0.668571	0.881068	0.936774	0.938793	0.934764	0.999208	26.909621	0.999517	28.026855	0.689312	0.620917	0.663307	31.107140	0.589170	2018	4	4	8	10	2.000000	1.000000	144	144	213.367532	2.778227	0.026231	0.024175	-0.861511	-0.000288	0.000013	0.046147	931.024551	0.689312	0.689312	4	4	0	8	10	2.000000	1.000000	4	0	144	144	126	1.481719	2.778227	213.367532	0.026231	44915	22.257185	32.475719	256x256	65536	sparse	Learned	264	4	26	1945	31.691549	0.627933	27.737380	0.999504	0.643165	0.469181	6	2	0.000000	35	2014	31.908817	0.670265	0.999459	27.479387	0.487267	0.636364	4496	32.525228	0.727221	0.999785	32.018516	0.240228	0.644203	0.289475	0.151736	-0.584409	-0.038764	True	0.642993	0.426502	0.644397	27.771133	0.999496	7289
7290.png	0.634459	0.876905	0.934416	0.903927	0.967033	0.999176	28.353385	0.999184	28.623430	0.650255	0.480187	0.673702	30.515097	0.550522	2329	6	0	0	14	1.929825	0.000000	171	165	259.800280	2.998902	0.032239	0.024491	0.026978	-0.000058	0.000039	0.024067	1228.363514	0.650255	0.650255	6	0	6	0	14	1.929825	0.000000	7	0	171	165	157	1.574547	2.998902	259.800280	0.032239	45600	19.579219	28.139116	256x256	65536	sparse	Learned	291	7	26	2286	30.955084	0.605625	28.293955	0.999146	0.626188	0.357801	14	4	0.000000	33	2310	31.247793	0.651727	0.999040	27.920185	0.352441	0.607768	4084	31.661347	0.690544	0.999475	30.937090	0.204095	0.625783	0.329476	0.122386	-0.439987	-0.055102	True	0.509058	0.342953	0.609967	28.326407	0.999234	7290
7291.png	0.646785	0.882083	0.937347	0.952854	0.922338	0.999294	26.702599	0.999502	27.517839	0.680902	0.552465	0.631867	30.011248	0.519405	2147	5	1	2	10	1.948387	0.200000	155	151	234.592929	2.519730	0.029933	0.037421	-0.719356	-0.000194	0.000012	0.073566	919.173717	0.680902	0.680902	5	1	4	2	10	1.948387	0.200000	5	0	155	151	143	1.553596	2.519730	234.592929	0.029933	46045	21.446204	30.524453	256x256	65536	sparse	Learned	275	5	23	2029	30.391096	0.570966	27.330468	0.999490	0.607337	0.316139	10	4	0.000000	28	2146	30.668992	0.624118	0.999404	26.646849	0.373433	0.605624	4241	31.222988	0.680489	0.999692	29.836143	0.239757	0.605245	0.187371	0.236326	-0.379848	-0.051561	True	0.578527	0.365552	0.609365	27.421955	0.999488	7291
7292.png	0.383355	0.248705	0.398340	0.881633	0.257296	0.988429	14.799551	0.999617	27.279654	0.178963	0.309266	0.623455	27.514857	0.537706	1007	1	0	0	2	1.923077	0.000000	26	25	35.213203	4.959942	0.036806						894.984484	0.178963	0.178963	1	0	1	0	2	1.923077	0.000000	2	0	26	25	24	1.408528	4.959942	35.213203	0.036806	45523	45.206554	65.080437	256x256	65536	sparse	Frangi	148	2												21	940	31.016604	0.596386	0.999542	26.626498	0.533668	0.243051												True	0.687765	0.428791				7292
7293.png	0.576471	0.880372	0.936381	0.907011	0.967717	0.999207	28.327469	0.999115	28.420578	0.573042	0.591392	0.500148	30.466502	0.533915	1967	4	4	7	8	2.000000	1.000000	129	129	204.237590	3.110388	0.040675	-0.007407	0.271993	0.000033	0.000033	-0.011574	1614.723444	0.573042	0.573042	4	4	0	7	8	2.000000	1.000000	4	0	129	129	114	1.583237	3.110388	204.237590	0.040675	45685	23.225724	33.317743	256x256	65536	sparse	Learned	249	4	23	1943	30.693473	0.578057	28.115670	0.999082	0.584615	0.322327	11	5	0.000000	30	1904	30.982976	0.619995	0.998891	27.582582	0.254609	0.524544	4775	31.752226	0.709852	0.999484	31.159669	0.113713	0.559023	0.304908	0.269065	-0.226970	-0.044142	True	0.597476	0.298827	0.583878	28.055476	0.999175	7293
7294.png	0.860270	0.933723	0.965726	0.962492	0.968982	0.999194	26.804780	0.999347	27.244161	0.886142	0.543424	1.039041	30.309468	0.541199	2309	5	0	1	9	1.929577	0.000000	142	137	215.651804	3.291434	0.039744	0.041599	-0.318183	-0.000168	-0.000020	0.053810	1172.621727	0.886142	0.886142	5	0	5	1	9	1.929577	0.000000	5	0	142	137	132	1.574101	3.291434	215.651804	0.039744	45967	19.907752	28.382850	256x256	65536	sparse	Learned	262	5	25	2261	30.662335	0.594805	27.142455	0.999367	0.832332	0.610932	5	8	0.000000	30	2056	30.887074	0.630930	0.999277	26.715203	0.581886	0.828979	4136	31.381636	0.678322	0.999669	30.048825	0.333326	0.832933	0.101707	-0.067508	-0.352867	-0.053606	True	0.564822	0.586873	0.818671	27.122963	0.999362	7294
7295.png	0.730450	0.914320	0.955243	0.951372	0.959145	0.999081	27.542639	0.999170	27.973975	0.762162	0.728827	0.746352	31.417580	0.599598	2546	4	10	17	8	2.060302	2.500000	199	205	312.391919	2.760319	0.037527	0.017715	-0.817888	-0.000219	-0.000079	0.032122	1165.463209	0.762162	0.762162	4	10	-6	17	8	2.060302	2.500000	4	2	199	205	174	1.523863	2.760319	312.391919	0.037527	44872	17.624509	25.740770	256x256	65536	sparse	Learned	319	4	31	2504	31.811179	0.650032	28.304764	0.999249	0.730040	0.532334	6	4	0.250000	42	2532	32.178748	0.696885	0.999193	28.326321	0.589344	0.729155	3572	32.229261	0.696451	0.999561	30.933906	0.485441	0.747411	-0.330790	0.196494	-0.393598	-0.050433	True	0.759492	0.566848	0.712736	28.360527	0.999299	7295
7296.png	0.646034	0.909360	0.952529	0.951643	0.953416	0.998853	27.686230	0.999024	28.200349	0.652803	0.667129	0.675161	31.444943	0.597436	2330	4	3	8	8	1.987952	0.750000	166	165	239.722871	3.239921	0.029767	0.012642	-0.575550	-0.000168	-0.000036	0.021469	1304.675341	0.652803	0.652803	4	3	1	8	8	1.987952	0.750000	4	0	166	165	150	1.452866	3.239921	239.722871	0.029767	44954	19.293562	28.127039	256x256	65536	sparse	Learned	286	4	29	2284	31.750792	0.639583	28.296831	0.999060	0.631334	0.323558	11	0	0.125000	41	2270	32.095545	0.680691	0.998963	28.375816	0.326993	0.617407	3792	32.292351	0.704263	0.999417	30.918377	0.326320	0.622001	-0.096482	0.343571	-0.305849	-0.042148	True	0.620158	0.418707	0.633392	28.261779	0.999021	7296
7297.png	0.704470	0.913073	0.954561	0.942937	0.966476	0.999098	28.469767	0.999183	28.770628	0.720930	0.681776	0.633920	31.349411	0.587579	2243	4	3	7	9	1.988439	0.750000	173	172	254.308658	2.853041	0.035253	0.006750	-0.127191	-0.000122	0.000004	0.019255	1093.157291	0.720930	0.720930	4	3	1	7	9	1.988439	0.750000	4	0	173	172	157	1.478539	2.853041	254.308658	0.035253	44875	20.006687	29.218012	256x256	65536	sparse	Learned	293	4	29	2187	31.729233	0.633153	28.568611	0.999179	0.701675	0.335746	11	4	0.000000	38	2226	31.999706	0.675661	0.999105	28.367173	0.162499	0.698423	4161	32.410064	0.718989	0.999529	31.309208	0.142435	0.683686	0.202017	0.346030	-0.379822	-0.045574	True	0.694254	0.440102	0.697720	28.596957	0.999220	7297
7298.png	0.306869	0.866067	0.928227	0.893013	0.966332	0.998954	29.221483	0.998739	29.273868	0.296784	0.649362	0.212440	30.477072	0.536135	2309	5	2	4	10	1.968254	0.400000	189	186	297.421356	2.922071	0.051066	-0.064608	0.323229	-0.000002	0.000066	-0.062624	1287.920237	0.296784	0.296784	5	2	3	4	10	1.968254	0.400000	5	0	189	186	175	1.599040	2.922071	297.421356	0.051066	45654	19.772196	28.382850	256x256	65536	sparse	Learned	309	5	26	2200	30.829513	0.592132	28.853968	0.998673	0.359408	0.132646	26	0	0.000000	30	2266	31.061579	0.635429	0.998401	28.098047	0.123993	0.262408	4112	31.528323	0.685983	0.999137	31.216909	0.031693	0.402760	0.419900	0.516716	-0.352441	-0.055997	True	0.653544	0.138839	0.371477	28.898253	0.998955	7298
7299.png	0.790686	0.906977	0.951220	0.954842	0.947624	0.998754	27.017703	0.998995	27.537832	0.813215	0.738154	0.972739	30.695688	0.566279	2656	4	8	17	9	2.041667	2.000000	192	196	314.220346	3.021607	0.037431	0.003547	-0.610861	-0.000258	-0.000053	0.031279	1320.113897	0.813215	0.813215	4	8	-4	17	9	2.041667	2.000000	4	1	192	196	166	1.603165	3.021607	314.220346	0.037431	45638	17.182982	24.674699	256x256	65536	sparse	Learned	312	4	29	2621	31.153836	0.628077	27.682664	0.999049	0.781936	0.650062	6	9	0.000000	36	2572	31.417491	0.674173	0.998947	27.424738	0.644520	0.772705	3479	31.539646	0.670621	0.999373	29.674156	0.661373	0.777557	-0.144832	0.088092	-0.458148	-0.061798	True	0.753403	0.732865	0.787139	27.628564	0.999012	7299
7300.png	0.761838	0.923025	0.959972	0.949544	0.970630	0.999200	27.145492	0.999320	27.543680	0.769869	0.561327	0.852345	31.500082	0.604418	2293	5	1	3	11	1.951515	0.200000	165	161	247.149278	2.893501	0.025088	0.035578	-0.173634	-0.000158	-0.000021	0.042537	899.531841	0.769869	0.769869	5	1	4	3	11	1.951515	0.200000	5	0	165	161	151	1.535089	2.893501	247.149278	0.025088	44878	19.571740	28.580898	256x256	65536	sparse	Learned	285	5	27	2067	31.779189	0.638461	27.329035	0.999341	0.727332	0.425518	7	2	0.000000	41	2290	32.182129	0.687594	0.999412	28.356227	0.451188	0.712621	3840	32.389194	0.708307	0.999687	31.261699	0.350791	0.740260	0.214645	0.135809	-0.279107	-0.034043	True	0.564822	0.481423	0.726261	27.319126	0.999358	7300
7301.png	0.647105	0.874695	0.933160	0.930736	0.935596	0.999188	27.863946	0.999301	28.232466	0.661085	0.561765	0.647880	30.710175	0.542495	1816	4	3	7	10	1.983471	0.750000	121	120	194.237590	2.908749	0.034971	-0.026630	0.135371	-0.000034	0.000068	-0.027185	1037.698269	0.661085	0.661085	4	3	1	7	10	1.983471	0.750000	4	0	121	120	104	1.618647	2.908749	194.237590	0.034971	45516	25.063877	36.088106	256x256	65536	sparse	Learned	241	4	23	1778	30.872327	0.579864	27.752918	0.999234	0.688269	0.403494	6	1	0.250000	30	1806	31.101128	0.623197	0.999099	27.218841	0.140414	0.679905	5321	32.141694	0.735703	0.999641	31.502081	0.035855	0.570440	0.479548	0.158271	-0.162152	-0.037368	True	0.585217	0.379151	0.673736	27.728575	0.999222	7301
7302.png	0.712755	0.916388	0.956370	0.960280	0.952491	0.998634	28.100788	0.998818	28.464997	0.731230	0.691181	0.914615	31.505206	0.604804	2311	4	8	15	10	2.050000	2.000000	160	164	263.865007	3.294199	0.038298	0.004068	-0.340914	-0.000205	-0.000016	0.015418	1287.069082	0.731230	0.731230	4	8	-4	15	10	2.050000	2.000000	4	1	160	164	135	1.608933	3.294199	263.865007	0.038298	44678	19.332756	28.358286	256x256	65536	sparse	Learned	280	4	29	2200	31.913486	0.645182	28.353701	0.998834	0.715812	0.550671	7	8	0.000000	41	2144	32.208573	0.682924	0.998810	28.486505	0.558466	0.686432	3982	32.525230	0.717948	0.999363	31.404377	0.421399	0.700107	0.111296	0.140510	-0.408280	-0.040378	True	0.720569	0.659043	0.708686	28.441701	0.998839	7302
7303.png	0.694747	0.876163	0.933994	0.934238	0.933751	0.998812	28.157866	0.998951	28.599044	0.713784	0.700008	0.710526	30.812530	0.563540	2559	5	7	14	11	2.018519	1.400000	216	218	345.634560	2.874512	0.049265	0.018724	-0.393716	-0.000127	0.000030	0.028617	1152.544260	0.713784	0.713784	5	7	-2	14	11	2.018519	1.400000	5	1	216	218	191	1.585480	2.874512	345.634560	0.049265	45395	17.739351	25.610004	256x256	65536	sparse	Learned	336	5	29	2525	31.208892	0.623885	28.549990	0.998921	0.685167	0.432208	10	4	0.000000	35	2466	31.469874	0.667511	0.998777	28.113182	0.281076	0.659004	3571	31.630675	0.676228	0.999304	30.250390	0.185113	0.660555	0.049054	0.267800	-0.396362	-0.060345	True	0.727468	0.516885	0.676023	28.551582	0.998939	7303
7305.png	0.623119	0.898611	0.946598	0.929598	0.964232	0.999268	28.191202	0.999233	28.388691	0.623995	0.655272	0.615258	30.485591	0.540168	2116	4	4	11	12	2.000000	1.000000	152	152	254.007143	2.897373	0.050179	-0.000088	0.135822	-0.000021	0.000032	0.002028	1163.915634	0.623995	0.623995	4	4	0	11	12	2.000000	1.000000	4	0	152	152	129	1.671100	2.897373	254.007143	0.050179	45648	21.572779	30.971645	256x256	65536	sparse	Learned	272	4	24	1962	30.826613	0.586134	28.099468	0.999200	0.621967	0.384918	10	2	0.000000	30	2038	31.036773	0.629813	0.999039	27.600102	0.286036	0.567532	4334	31.639855	0.696610	0.999512	30.650428	0.226374	0.616941	0.289223	0.270354	-0.341022	-0.045966	True	0.665460	0.409430	0.623207	28.055380	0.999289	7305
7306.png	0.566367	0.874442	0.933016	0.904734	0.963122	0.998691	28.110756	0.998649	28.521983	0.592287	0.552465	0.509186	30.690611	0.550667	2190	5	5	9	9	2.000000	1.000000	148	148	228.308658	3.728744	0.031630	0.000360	0.152492	-0.000049	0.000119	0.002626	1373.685122	0.592287	0.592287	5	5	0	9	9	2.000000	1.000000	5	1	148	148	130	1.542626	3.728744	228.308658	0.031630	45562	20.804566	29.925114	256x256	65536	sparse	Learned	268	5	25	2037	30.981348	0.595961	27.999681	0.998531	0.589661	0.319859	11	4	0.000000	32	1958	31.177475	0.634038	0.998321	27.618966	0.438232	0.573319	4238	31.725802	0.696239	0.999195	31.102411	0.277989	0.570968	0.522302	0.232606	-0.290737	-0.045295	True	0.604656	0.307883	0.566007	27.958263	0.998741	7306
7307.png	0.769697	0.893451	0.943728	0.940887	0.946586	0.998919	27.808038	0.999087	28.269329	0.792453	0.734197	0.966475	30.986512	0.574878	2517	4	8	15	9	2.042328	2.000000	189	193	314.149278	3.049582	0.042342	-0.005823	-0.517651	-0.000193	-0.000022	0.015005	1212.243557	0.792453	0.792453	4	8	-4	15	9	2.042328	2.000000	4	2	189	193	165	1.627716	3.049582	314.149278	0.042342	45225	17.967819	26.037346	256x256	65536	sparse	Learned	309	4	29	2440	31.373727	0.628176	28.333048	0.999109	0.777448	0.585217	7	7	0.000000	38	2482	31.659162	0.675748	0.998972	27.913978	0.385328	0.798628	3716	31.846733	0.688278	0.999393	30.348063	0.388598	0.775073	-0.063719	0.148980	-0.387214	-0.053298	True	0.758286	0.732865	0.775520	28.325689	0.999112	7307
7308.png	0.658812	0.885714	0.939394	0.934750	0.944084	0.998531	27.697970	0.998729	28.314778	0.664316	0.749676	0.631642	31.139561	0.595610	2611	4	7	17	10	2.032432	1.750000	185	188	312.563492	3.327086	0.049993	0.005909	-0.936474	-0.000325	-0.000063	0.009844	1407.258272	0.664316	0.664316	4	7	-3	17	10	2.032432	1.750000	4	0	185	188	158	1.662572	3.327086	312.563492	0.049993	45006	17.237074	25.099962	256x256	65536	sparse	Learned	305	4	31	2531	31.730295	0.647951	28.595373	0.998792	0.654472	0.344594	16	14	0.000000	41	2574	32.064752	0.691144	0.998726	28.488750	0.358718	0.650569	3600	32.149108	0.695962	0.999275	30.998768	0.323620	0.647982	-0.280595	0.405082	-0.590734	-0.052342	True	0.659043	0.416280	0.652904	28.634444	0.998856	7308
7309.png	0.617761	0.900579	0.947689	0.953988	0.941473	0.999246	26.689473	0.999535	27.871978	0.654726	0.541594	0.762955	31.234311	0.590805	1821	4	0	0	8	1.933333	0.000000	120	116	174.781746	2.786544	0.032211	-0.003520	-1.036656	-0.000260	0.000013	0.023099	936.096191	0.654726	0.654726	4	0	4	0	8	1.933333	0.000000	4	0	120	116	112	1.506739	2.786544	174.781746	0.032211	44795	24.599121	35.989017	256x256	65536	sparse	Learned	240	4	25	1796	31.641428	0.621039	27.734392	0.999522	0.631627	0.363646	5	0	0.875000	36	1818	31.943953	0.661536	0.999526	27.741897	0.464739	0.613636	4967	32.741069	0.743412	0.999782	32.187036	0.317846	0.621350	0.137586	0.177948	-0.407117	-0.030234	True	0.576838	0.440102	0.621280	27.726129	0.999506	7309
7310.png	0.709869	0.908793	0.952218	0.957346	0.947144	0.998411	27.968977	0.998566	28.423713	0.723182	0.795052	0.601878	30.450212	0.552923	2994	4	9	15	9	2.042194	2.250000	237	242	371.676190	3.293472	0.042735	-0.009936	-0.628873	-0.000253	-0.000058	0.011470	1379.260540	0.723182	0.723182	4	9	-5	15	9	2.042194	2.250000	4	1	237	242	213	1.535852	3.293472	371.676190	0.042735	45750	15.280561	21.889112	256x256	65536	sparse	Learned	357	4	31	2888	31.034283	0.627653	28.635852	0.998624	0.711712	0.489471	13	17	0.000000	38	2994	31.359224	0.684838	0.998321	27.964124	0.290701	0.690458	3056	31.164838	0.644776	0.998747	29.387282	0.278306	0.699245	-0.212139	0.305581	-0.584070	-0.074730	True	0.809861	0.487438	0.719805	28.597851	0.998664	7310
7311.png	0.560639	0.911365	0.953628	0.962991	0.944444	0.999101	27.716224	0.999349	28.193421	0.580789	0.655272	0.354645	31.704655	0.610100	2157	4	1	3	9	1.963855	0.250000	166	163	234.852814	2.755531	0.030034	0.013337	-0.364427	-0.000230	0.000003	0.023330	1069.490671	0.580789	0.580789	4	1	3	3	9	1.963855	0.250000	4	0	166	163	154	1.440815	2.755531	234.852814	0.030034	44653	20.701437	30.382939	256x256	65536	sparse	Learned	286	4	29	2147	32.006985	0.648294	28.009188	0.999347	0.557459	0.255130	11	0	0.125000	41	2122	32.313277	0.688266	0.999296	28.231784	0.232026	0.526619	4191	32.733829	0.728920	0.999667	31.832275	0.264859	0.584946	0.184233	0.400142	-0.302330	-0.038194	True	0.676967	0.240083	0.547302	28.080652	0.999331	7311
7312.png	0.703367	0.904208	0.949694	0.963740	0.936052	0.999316	27.657408	0.999473	28.034819	0.736792	0.607414	0.574129	31.641314	0.598729	2071	4	2	4	8	1.973510	0.500000	151	149	205.852814	2.484190	0.019860	-0.016668	-0.416018	-0.000164	-0.000040	-0.002873	880.793333	0.736792	0.736792	4	2	2	4	8	1.973510	0.500000	4	0	151	149	139	1.381563	2.484190	205.852814	0.019860	44712	21.589570	31.644616	256x256	65536	sparse	Learned	271	4	27	1905	31.860209	0.631081	28.025182	0.999513	0.739666	0.539757	5	3	0.000000	41	2052	32.201860	0.675446	0.999513	28.503930	0.554251	0.701149	4208	32.593615	0.724662	0.999754	31.464302	0.327238	0.712898	0.009636	0.067657	-0.218894	-0.032351	True	0.622808	0.357572	0.720034	28.073426	0.999481	7312
