stem,junction_def,L,w1_GRAPH,ks_GRAPH,w1_JPEG,ks_JPEG,w1_PRE,ks_PRE,w1_SEG,ks_SEG
7843,degree,2,8.415101416966401,0.3333333333333333,18.545941546018387,0.5,8.773773447853221,0.3333333333333333,9.517395376689926,0.3333333333333333
7844,degree,2,15.120063806109831,0.5,2.708591322799372,0.23484848484848486,15.780627697345587,0.5,3.3780206811188567,0.16666666666666666
7845,degree,2,7.277885920374793,0.3666666666666667,4.027234614903357,0.2564102564102564,7.539865316429775,0.3666666666666667,7.7398653164297775,0.43333333333333335
7846,degree,2,4.7052543962370175,0.275,13.778242152375014,0.4575757575757576,5.05416305603426,0.275,5.27916305603426,0.275
7847,degree,2,2.7634664745460342,0.20000000000000007,14.770027047856903,0.55,2.0970562748477155,0.20000000000000007,2.0970562748477137,0.20000000000000007
7849,degree,2,2.348430786506427,0.16666666666666674,15.691161603278333,0.6875,2.1499158227686115,0.16666666666666674,2.1499158227686133,0.16666666666666674
7850,degree,2,5.929712603412594,0.3333333333333333,4.518584654397559,0.25000000000000006,6.027073452139229,0.3333333333333333,6.312787737853515,0.3333333333333333
7851,degree,2,4.832753917387023,0.125,1.0821067811865446,0.25,4.8331581115980775,0.2142857142857143,1.1856601717798232,0.125
7853,degree,2,19.195002489695604,0.5,10.095229842364024,0.4,19.562236636408617,0.5,5.57799602617861,0.275
7854,degree,2,6.476990984863063,0.36363636363636365,,,6.330319422943582,0.36363636363636365,9.222474741033107,0.4545454545454546
