stem,segmenter,n_misaligned,payload_bytes,jpeg_bytes,jpeg_quality,raw_bytes,png_bytes,arm,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles,time_s
7860,Learned,0,2649,2546.0,31.0,65536,44896,PRE,5,331.1198410471446,6.400726592520111,15,5,1,17,14,0,
7860,Learned,0,2649,2546.0,31.0,65536,44896,GRAPH_TAGGED,5,322.6679649370973,6.386079420580319,15,5,1,17,14,0,
7860,Learned,0,2649,2546.0,31.0,65536,44896,SEG,5,353.19090885901,6.507215991751719,18,7,2,8,14,0,
7861,Learned,0,2219,2216.0,29.0,65536,44726,REF,4,282.7939392393399,5.1384069961844565,12,4,0,4,12,0,0.004339855979196727
7861,Learned,0,2219,2216.0,29.0,65536,44726,GRAPH,4,255.25827623311227,5.09452483136702,6,1,0,3,9,0,0.005100143025629222
7861,Learned,0,2219,2216.0,29.0,65536,44726,JPEG,4,279.2081528017131,5.380427834618228,10,3,0,3,11,0,0.2657108249841258
7861,Learned,0,2219,2216.0,29.0,65536,44726,PRE,4,260.13708498984755,5.113652723413618,6,1,0,3,9,0,
7861,Learned,0,2219,2216.0,29.0,65536,44726,GRAPH_TAGGED,4,255.25827623311227,5.09452483136702,6,1,0,3,9,0,
7861,Learned,0,2219,2216.0,29.0,65536,44726,SEG,4,262.13708498984755,5.167819392383597,6,1,0,1,9,0,
7862,Learned,0,1888,1870.0,23.0,65536,45370,REF,4,213.3380951166242,5.894078321982622,12,4,0,4,12,0,0.004178049974143505
7862,Learned,0,1888,1870.0,23.0,65536,45370,GRAPH,4,178.25726016542643,5.870871721513252,7,1,0,5,10,0,0.004133775946684182
7862,Learned,0,1888,1870.0,23.0,65536,45370,JPEG,84,1777.609306503489,5.699033580690881,163,40,6,44,201,0,0.28122943500056863
7862,Learned,0,1888,1870.0,23.0,65536,45370,PRE,4,181.1959594928933,5.873623639832708,7,1,0,5,10,0,
7862,Learned,0,1888,1870.0,23.0,65536,45370,GRAPH_TAGGED,4,178.25726016542643,5.870871721513252,7,1,0,5,10,0,
7862,Learned,0,1888,1870.0,23.0,65536,45370,SEG,4,189.4386001800126,5.963314042553934,8,2,0,2,10,0,
7863,Learned,0,2225,2203.0,25.0,65536,45890,REF,5,273.45079348883235,5.2630570980053015,15,5,2,7,13,0,0.004419289994984865
7863,Learned,0,2225,2203.0,25.0,65536,45890,GRAPH,5,242.6555082425984,5.766076923238814,8,2,1,7,10,0,0.005177280982024968
7863,Learned,0,2225,2203.0,25.0,65536,45890,JPEG,5,278.27922061357856,6.021926770102574,14,5,1,5,13,0,0.28606731991749257
7863,Learned,0,2225,2203.0,25.0,65536,45890,PRE,5,246.3797256769669,5.7881349973003005,8,2,1,7,10,0,
7863,Learned,0,2225,2203.0,25.0,65536,45890,GRAPH_TAGGED,5,242.6555082425984,5.766076923238814,8,2,1,7,10,0,
7863,Learned,0,2225,2203.0,25.0,65536,45890,SEG,5,251.3797256769669,5.758378364495914,8,2,1,2,10,0,
7864,Learned,195,2512,2453.0,30.0,65536,44974,REF,4,350.8772003600252,5.5290174407773005,28,11,2,15,19,0,0.005048288032412529
7864,Learned,195,2512,2453.0,30.0,65536,44974,GRAPH,4,311.2292452448777,5.668873097803735,16,6,0,18,14,0,0.005812335992231965
7864,Learned,195,2512,2453.0,30.0,65536,44974,JPEG,4,367.2914139223983,5.9730603744745325,27,12,2,13,17,0,0.2741657409351319
7864,Learned,195,2512,2453.0,30.0,65536,44974,PRE,4,319.97770542341357,5.663473986539394,16,6,0,18,14,0,
7864,Learned,195,2512,2453.0,30.0,65536,44974,GRAPH_TAGGED,4,16214.089343793667,5.714451376094543,16,6,0,18,14,0,
7864,Learned,195,2512,2453.0,30.0,65536,44974,SEG,5,351.29141392239836,5.696452866786989,21,8,0,8,18,0,
7865,Learned,0,2181,2149.0,26.0,65536,45314,REF,4,240.8233764908628,6.389735233614952,8,2,0,2,10,0,0.004272483056411147
7865,Learned,0,2181,2149.0,26.0,65536,45314,GRAPH,4,224.61461060337064,6.393026908667041,4,0,0,0,8,0,0.004774595028720796
7865,Learned,0,2181,2149.0,26.0,65536,45314,JPEG,4,233.58073580374347,6.590424899979021,6,1,0,1,9,0,0.2772265049861744
7865,Learned,0,2181,2149.0,26.0,65536,45314,PRE,4,227.75230867899728,6.406740766953089,4,0,0,0,8,0,
7865,Learned,0,2181,2149.0,26.0,65536,45314,GRAPH_TAGGED,4,224.61461060337064,6.393026908667041,4,0,0,0,8,0,
7865,Learned,0,2181,2149.0,26.0,65536,45314,SEG,4,227.7523086789973,6.455360870088465,4,0,0,0,8,0,
7866,Learned,0,2381,2249.0,25.0,65536,45963,REF,6,277.62236636408613,6.146161328703777,14,4,0,4,16,0,0.004653073032386601
7866,Learned,0,2381,2249.0,25.0,65536,45963,GRAPH,5,268.27699311522787,5.948664600231832,7,1,0,1,11,0,0.0050930490251630545
7866,Learned,0,2381,2249.0,25.0,65536,45963,JPEG,6,266.7939392393399,6.597215212747796,8,1,0,1,13,0,0.2645433449652046
7866,Learned,0,2381,2249.0,25.0,65536,45963,PRE,5,273.93762646933743,6.009685567686247,7,1,0,1,11,0,
7866,Learned,0,2381,2249.0,25.0,65536,45963,GRAPH_TAGGED,5,268.27699311522787,5.948664600231832,7,1,0,1,11,0,
7866,Learned,0,2381,2249.0,25.0,65536,45963,SEG,6,264.45079348883235,6.175909779633795,8,1,0,1,13,0,
7867,Learned,0,2480,2393.0,28.0,65536,45195,REF,5,287.5929291125633,6.201913069759551,13,4,0,4,14,0,0.004600981017574668
7867,Learned,0,2480,2393.0,28.0,65536,45195,GRAPH,4,239.7828571267211,6.35562225853291,8,2,0,17,10,0,0.005109098041430116
7867,Learned,0,2480,2393.0,28.0,65536,45195,JPEG,4,286.6639969244287,6.153050346009742,16,6,1,7,13,0,0.26657791598699987
7867,Learned,0,2480,2393.0,28.0,65536,45195,PRE,4,244.27922061357856,6.38423803543066,8,2,0,17,10,0,
7867,Learned,0,2480,2393.0,28.0,65536,45195,GRAPH_TAGGED,4,239.7828571267211,6.35562225853291,8,2,0,17,10,0,
7867,Learned,0,2480,2393.0,28.0,65536,45195,SEG,4,279.7645019878171,6.348255283192602,17,7,1,7,13,0,
7868,Learned,0,2082,2072.0,27.0,65536,45115,REF,4,206.65180361560897,5.393783709619341,4,0,0,0,8,0,0.0039010309847071767
7868,Learned,0,2082,2072.0,27.0,65536,45115,GRAPH,4,199.18175832871572,5.319689962685672,4,0,0,0,8,0,0.004278281005099416
7868,Learned,0,2082,2072.0,27.0,65536,45115,JPEG,4,205.99494936611657,5.418618153501085,6,1,0,1,9,0,0.2798953759483993
7868,Learned,0,2082,2072.0,27.0,65536,45115,PRE,4,203.9949493661166,5.361012803988702,4,0,0,0,8,0,
7868,Learned,0,2082,2072.0,27.0,65536,45115,GRAPH_TAGGED,4,199.18175832871572,5.319689962685672,4,0,0,0,8,0,
7868,Learned,0,2082,2072.0,27.0,65536,45115,SEG,4,203.9949493661166,5.3538776425509855,4,0,0,0,8,0,
7869,Learned,0,2513,2408.0,27.0,65536,45825,REF,7,276.492424049175,5.260280509296015,11,2,0,2,16,0,0.0044769300147891045
7869,Learned,0,2513,2408.0,27.0,65536,45825,GRAPH,7,260.5716253078568,5.329640225986226,8,1,0,2,14,0,0.005033564055338502
7869,Learned,0,2513,2408.0,27.0,65536,45825,JPEG,7,275.90663761154804,5.631113185375938,11,2,1,3,15,0,0.26377381198108196
7869,Learned,0,2513,2408.0,27.0,65536,45825,PRE,7,265.6639969244288,5.36850457587463,8,1,0,2,14,0,
7869,Learned,0,2513,2408.0,27.0,65536,45825,GRAPH_TAGGED,7,260.5716253078568,5.329640225986226,8,1,0,2,14,0,
7869,Learned,0,2513,2408.0,27.0,65536,45825,SEG,7,282.32085117392114,5.510578101401591,13,3,0,3,17,0,
7870,Learned,0,2017,2016.0,26.0,65536,44983,REF,4,246.06601717798213,6.2038345213490675,16,6,0,6,14,0,0.0044178549433127046
7870,Learned,0,2017,2016.0,26.0,65536,44983,GRAPH,4,202.1086632824822,6.4490370644904145,9,2,0,9,11,0,0.00416999903973192
7870,Learned,0,2017,2016.0,26.0,65536,44983,JPEG,4,247.55129855222071,6.622886939686643,12,4,0,4,12,0,0.2680806879652664
7870,Learned,0,2017,2016.0,26.0,65536,44983,PRE,4,206.99494936611666,6.492192951506371,9,2,0,9,11,0,
7870,Learned,0,2017,2016.0,26.0,65536,44983,GRAPH_TAGGED,4,202.1086632824822,6.4490370644904145,9,2,0,9,11,0,
7870,Learned,0,2017,2016.0,26.0,65536,44983,SEG,4,217.40916292848976,6.618378825249042,12,4,0,4,12,0,
7871,Learned,0,2261,2194.0,28.0,65536,44814,REF,4,308.37972567696687,5.039627469821879,19,7,0,7,16,0,0.004687953973188996
7871,Learned,0,2261,2194.0,28.0,65536,44814,GRAPH,4,275.33528138662257,5.411264818670753,16,6,0,16,14,0,0.005308819003403187
7871,Learned,0,2261,2194.0,28.0,65536,44814,JPEG,5,325.17871555019025,5.272029855161601,18,6,0,6,17,0,0.275679245009087
7871,Learned,0,2261,2194.0,28.0,65536,44814,PRE,4,281.79393923934003,5.442638069412474,16,6,0,16,14,0,
7871,Learned,0,2261,2194.0,28.0,65536,44814,GRAPH_TAGGED,4,275.33528138662257,5.411264818670753,16,6,0,16,14,0,
7871,Learned,0,2261,2194.0,28.0,65536,44814,SEG,4,295.6223663640862,5.491295933796086,17,6,0,6,15,0,
7872,Learned,174,2360,2279.0,29.0,65536,44865,REF,6,297.35028842544403,4.527317244753891,19,7,1,7,17,0,0.00456730998121202
7872,Learned,174,2360,2279.0,29.0,65536,44865,GRAPH,5,257.5231115592265,4.508481367064767,8,2,1,6,10,0,0.00528955808840692
7872,Learned,174,2360,2279.0,29.0,65536,44865,JPEG,6,279.76450198781714,4.5857168821151495,13,4,1,4,14,0,0.2606741600902751
7872,Learned,174,2360,2279.0,29.0,65536,44865,PRE,5,261.9655121145938,4.508202033986821,8,2,1,6,10,0,
7872,Learned,174,2360,2279.0,29.0,65536,44865,GRAPH_TAGGED,5,9201.851543876084,4.518198770302151,8,2,1,6,10,0,
7872,Learned,174,2360,2279.0,29.0,65536,44865,SEG,6,276.4507934888324,4.535319838846322,11,3,1,3,13,0,
7873,Learned,0,2024,1800.0,22.0,65536,45854,REF,4,226.48023074035527,5.371432724021488,14,5,0,5,13,0,0.004205008037388325
7873,Learned,0,2024,1800.0,22.0,65536,45854,GRAPH,4,195.58517942778792,5.449395324161939,8,2,0,7,10,0,0.00416075496468693
7873,Learned,0,2024,1800.0,22.0,65536,45854,JPEG,4,234.651803615609,5.763673066456189,14,5,1,6,12,0,0.2798164910636842
7873,Learned,0,2024,1800.0,22.0,65536,45854,PRE,4,200.58073580374352,5.458850899967935,8,2,0,7,10,0,
7873,Learned,0,2024,1800.0,22.0,65536,45854,GRAPH_TAGGED,4,195.58517942778792,5.449395324161939,8,2,0,7,10,0,
7873,Learned,0,2024,1800.0,22.0,65536,45854,SEG,4,205.58073580374355,5.528661587556203,8,2,0,2,10,0,
7874,Learned,0,2030,1970.0,23.0,65536,45790,REF,4,228.30865786510137,7.032525660958117,16,6,0,6,14,0,0.004592482931911945
7874,Learned,0,2030,1970.0,23.0,65536,45790,GRAPH,4,185.16447157414746,7.059724489135816,6,1,1,3,8,0,0.004204672994092107
7874,Learned,0,2030,1970.0,23.0,65536,45790,JPEG,6,242.45079348883232,6.895313327773615,13,4,1,4,14,0,0.28049744002055377
7874,Learned,0,2030,1970.0,23.0,65536,45790,PRE,4,187.92388155425118,7.111470438197689,6,1,1,3,8,0,
7874,Learned,0,2030,1970.0,23.0,65536,45790,GRAPH_TAGGED,4,185.16447157414746,7.059724489135816,6,1,1,3,8,0,
7874,Learned,0,2030,1970.0,23.0,65536,45790,SEG,4,199.58073580374355,7.566548394886658,8,2,0,2,10,0,
7875,Learned,0,2314,2209.0,27.0,65536,45510,REF,4,246.651803615609,6.03510535501701,9,2,0,3,11,0,0.004225363023579121
7875,Learned,0,2314,2209.0,27.0,65536,45510,GRAPH,4,229.30427318869673,5.869341347728592,6,1,0,4,9,0,0.004796372959390283
7875,Learned,0,2314,2209.0,27.0,65536,45510,JPEG,4,239.5807358037435,6.008645054275265,6,1,0,1,9,0,0.2708757360232994
7875,Learned,0,2314,2209.0,27.0,65536,45510,PRE,4,234.23759005323592,5.9145503557255275,6,1,0,4,9,0,
7875,Learned,0,2314,2209.0,27.0,65536,45510,GRAPH_TAGGED,4,229.30427318869673,5.869341347728592,6,1,0,4,9,0,
7875,Learned,0,2314,2209.0,27.0,65536,45510,SEG,4,237.23759005323586,5.999555406451202,6,1,0,1,9,0,
7876,Learned,0,2203,2151.0,30.0,65536,44410,REF,5,276.45079348883235,4.872253122579687,13,4,0,4,14,0,0.004457921953871846
7876,Learned,0,2203,2151.0,30.0,65536,44410,GRAPH,4,256.94662033668504,5.135985444747068,10,3,1,10,10,0,0.005388568970374763
7876,Learned,0,2203,2151.0,30.0,65536,44410,JPEG,5,266.5218613006979,5.537888221000305,13,4,0,4,14,0,0.2754718699725345
7876,Learned,0,2203,2151.0,30.0,65536,44410,PRE,4,261.399490514804,5.142903220238483,10,3,1,10,10,0,
7876,Learned,0,2203,2151.0,30.0,65536,44410,GRAPH_TAGGED,4,256.94662033668504,5.135985444747068,10,3,1,10,10,0,
7876,Learned,0,2203,2151.0,30.0,65536,44410,SEG,4,269.6223663640862,5.193525334044992,11,4,1,4,10,0,
7877,Learned,0,2181,2102.0,26.0,65536,45275,REF,4,225.23759005323595,6.241343191749547,8,2,0,2,10,0,0.004182823933660984
7877,Learned,0,2181,2102.0,26.0,65536,45275,GRAPH,4,213.0339799808344,6.234355563376871,7,2,0,7,9,0,0.004766641999594867
7877,Learned,0,2181,2102.0,26.0,65536,45275,JPEG,5,244.651803615609,6.400281686572668,9,2,0,2,12,0,0.27107084600720555
7877,Learned,0,2181,2102.0,26.0,65536,45275,PRE,4,216.99494936611666,6.298298173727029,7,2,0,7,9,0,
7877,Learned,0,2181,2102.0,26.0,65536,45275,GRAPH_TAGGED,4,213.0339799808344,6.234355563376871,7,2,0,7,9,0,
7877,Learned,0,2181,2102.0,26.0,65536,45275,SEG,4,229.40916292848976,6.353599457748763,10,3,0,3,11,0,
7878,Learned,0,2217,2116.0,24.0,65536,46028,REF,5,239.82337649086284,5.020014379087668,13,4,0,4,14,0,0.004149814019910991
7878,Learned,0,2217,2116.0,24.0,65536,46028,GRAPH,5,218.79271141459986,4.99409540136518,8,2,0,10,11,0,0.0047313220566138625
7878,Learned,0,2217,2116.0,24.0,65536,46028,JPEG,5,243.3086578651014,5.49191974241286,11,3,0,3,13,0,0.28163135703653097
7878,Learned,0,2217,2116.0,24.0,65536,46028,PRE,5,223.06601717798213,5.000033810278578,8,2,0,10,11,0,
7878,Learned,0,2217,2116.0,24.0,65536,46028,GRAPH_TAGGED,5,218.79271141459986,4.99409540136518,8,2,0,10,11,0,
7878,Learned,0,2217,2116.0,24.0,65536,46028,SEG,5,239.30865786510142,5.159625618871454,11,3,0,3,13,0,
7879,Frangi,0,1191,1174.0,4.0,65536,46082,REF,5,222.20815280171303,7.156383025907672,9,2,0,2,12,0,0.004278633976355195
7879,Frangi,0,1191,1174.0,4.0,65536,46082,GRAPH,1,66.33830023542309,8.129057156105922,3,1,0,4,3,0,0.0020583950681611896
7879,Frangi,0,1191,1174.0,4.0,65536,46082,JPEG,0,0.0,,0,0,0,0,0,0,0.15580067201517522
7879,Frangi,0,1191,1174.0,4.0,65536,46082,PRE,1,67.59797974644668,8.185629367836029,3,1,0,4,3,0,
7879,Frangi,0,1191,1174.0,4.0,65536,46082,GRAPH_TAGGED,1,66.33830023542309,8.129057156105922,3,1,0,4,3,0,
7879,Frangi,0,1191,1174.0,4.0,65536,46082,SEG,1,70.59797974644668,8.21645047713875,3,1,0,1,3,0,
7881,Learned,0,1857,1774.0,23.0,65536,45339,REF,4,198.7817459305202,5.347239069766511,10,3,0,3,11,0,0.004082893021404743
7881,Learned,0,1857,1774.0,23.0,65536,45339,GRAPH,4,184.0968143984931,5.143596037295926,4,0,0,0,8,0,0.004353650030680001
7881,Learned,0,1857,1774.0,23.0,65536,45339,JPEG,13,291.8944443027284,5.653220158838993,23,5,0,5,31,0,0.2664091599872336
7881,Learned,0,1857,1774.0,23.0,65536,45339,PRE,4,187.3675323681471,5.135861574531631,4,0,0,0,8,0,
7881,Learned,0,1857,1774.0,23.0,65536,45339,GRAPH_TAGGED,4,184.0968143984931,5.143596037295926,4,0,0,0,8,0,
7881,Learned,0,1857,1774.0,23.0,65536,45339,SEG,4,189.7817459305202,5.156438031888308,6,1,0,1,9,0,
7882,Learned,0,2010,1937.0,22.0,65536,46036,REF,5,238.2081528017131,5.151025658753214,17,6,0,6,16,0,0.004309998941607773
7882,Learned,0,2010,1937.0,22.0,65536,46036,GRAPH,5,210.30474813661147,5.224327133128989,9,2,0,6,12,0,0.004419471020810306
7882,Learned,0,2010,1937.0,22.0,65536,46036,JPEG,7,269.79393923934003,5.56424531628858,19,6,1,7,19,0,0.26503742509521544
7882,Learned,0,2010,1937.0,22.0,65536,46036,PRE,5,215.89444430272835,5.251135201140128,9,2,0,6,12,0,
7882,Learned,0,2010,1937.0,22.0,65536,46036,GRAPH_TAGGED,5,210.30474813661147,5.224327133128989,9,2,0,6,12,0,
7882,Learned,0,2010,1937.0,22.0,65536,46036,SEG,5,219.89444430272835,5.3440260303374085,9,2,0,2,12,0,
7883,Learned,0,1964,1902.0,23.0,65536,45795,REF,5,184.65180361560903,5.8180500368948795,9,2,0,2,12,0,0.0039846840081736445
7883,Learned,0,1964,1902.0,23.0,65536,45795,GRAPH,5,165.94252220186746,5.85237456661004,6,1,0,2,10,0,0.0037743740249425173
7883,Learned,0,1964,1902.0,23.0,65536,45795,JPEG,6,182.16652224137044,6.01777700366495,8,1,0,1,13,0,0.274317777948454
7883,Learned,0,1964,1902.0,23.0,65536,45795,PRE,5,168.58073580374355,5.869832178721444,6,1,0,2,10,0,
7883,Learned,0,1964,1902.0,23.0,65536,45795,GRAPH_TAGGED,5,165.94252220186746,5.85237456661004,6,1,0,2,10,0,
7883,Learned,0,1964,1902.0,23.0,65536,45795,SEG,5,171.58073580374355,5.964296821622942,7,1,0,1,11,0,
7884,Learned,0,1881,1862.0,26.0,65536,44707,REF,4,198.30865786510145,6.286266863315698,8,2,0,2,10,0,0.003939572023227811
7884,Learned,0,1881,1862.0,26.0,65536,44707,GRAPH,4,184.59121085357097,6.544488544619434,6,1,0,3,9,0,0.003946846001781523
7884,Learned,0,1881,1862.0,26.0,65536,44707,JPEG,4,233.1370849898476,6.96100118363197,16,6,0,6,14,0,0.2826845810050145
7884,Learned,0,1881,1862.0,26.0,65536,44707,PRE,4,187.72287142747453,6.585834493966773,6,1,0,3,9,0,
7884,Learned,0,1881,1862.0,26.0,65536,44707,GRAPH_TAGGED,4,184.59121085357097,6.544488544619434,6,1,0,3,9,0,
7884,Learned,0,1881,1862.0,26.0,65536,44707,SEG,4,189.72287142747453,6.663185315295129,6,1,0,1,9,0,
7885,Learned,0,1839,1833.0,24.0,65536,45294,REF,4,183.6812408671319,5.564129393983961,11,4,1,4,10,0,0.003835703944787383
7885,Learned,0,1839,1833.0,24.0,65536,45294,GRAPH,4,165.46406146791242,6.105999901651855,7,1,0,7,10,0,0.0038798319874331355
7885,Learned,0,1839,1833.0,24.0,65536,45294,JPEG,5,220.40916292848974,6.074639705471555,19,7,0,7,17,0,0.2877452040556818
7885,Learned,0,1839,1833.0,24.0,65536,45294,PRE,4,168.99494936611666,6.122969792764518,7,1,0,7,10,0,
7885,Learned,0,1839,1833.0,24.0,65536,45294,GRAPH_TAGGED,4,165.46406146791242,6.105999901651855,7,1,0,7,10,0,
7885,Learned,0,1839,1833.0,24.0,65536,45294,SEG,4,173.99494936611663,6.2055490547690155,7,1,0,2,10,0,
7886,Learned,0,2220,2034.0,25.0,65536,45575,REF,5,266.2792206135785,4.690588347597346,7,1,0,1,11,0,0.004365263972431421
7886,Learned,0,2220,2034.0,25.0,65536,45575,GRAPH,5,250.775350727778,4.899942816504253,5,0,0,0,10,0,0.005402583046816289
7886,Learned,0,2220,2034.0,25.0,65536,45575,JPEG,5,274.5218613006978,4.978144270424683,9,2,0,2,12,0,0.2734423119109124
7886,Learned,0,2220,2034.0,25.0,65536,45575,PRE,5,254.03657992645924,4.936468306718921,5,0,0,0,10,0,
7886,Learned,0,2220,2034.0,25.0,65536,45575,GRAPH_TAGGED,5,250.775350727778,4.899942816504253,5,0,0,0,10,0,
7886,Learned,0,2220,2034.0,25.0,65536,45575,SEG,5,254.03657992645924,4.9387800415455905,5,0,0,0,10,0,
7887,Learned,0,2346,2255.0,25.0,65536,46048,REF,4,276.5218613006979,5.004635648437555,21,9,3,11,13,0,0.004405125975608826
7887,Learned,0,2346,2255.0,25.0,65536,46048,GRAPH,4,215.75694394032013,5.354477340702453,5,2,1,16,6,0,0.005177253042347729
7887,Learned,0,2346,2255.0,25.0,65536,46048,JPEG,4,253.03657992645924,5.314308401422842,12,5,2,5,9,0,0.2798997970530763
7887,Learned,0,2346,2255.0,25.0,65536,46048,PRE,4,219.06601717798213,5.396848530069262,5,2,1,16,6,0,
7887,Learned,0,2346,2255.0,25.0,65536,46048,GRAPH_TAGGED,4,215.75694394032013,5.354477340702453,5,2,1,16,6,0,
7887,Learned,0,2346,2255.0,25.0,65536,46048,SEG,4,240.96551211459382,5.21853310388142,13,5,1,5,11,0,
7888,Learned,0,2106,2034.0,23.0,65536,45886,REF,4,233.03657992645924,5.6635460160971185,10,3,1,4,10,0,0.004145440994761884
7888,Learned,0,2106,2034.0,23.0,65536,45886,GRAPH,4,216.17356886602988,5.644919711917073,6,1,0,3,9,0,0.004562709014862776
7888,Learned,0,2106,2034.0,23.0,65536,45886,JPEG,5,235.45079348883235,5.804431414180949,7,1,0,1,11,0,0.27844923397060484
7888,Learned,0,2106,2034.0,23.0,65536,45886,PRE,4,220.45079348883237,5.692148198599395,6,1,0,3,9,0,
7888,Learned,0,2106,2034.0,23.0,65536,45886,GRAPH_TAGGED,4,216.17356886602988,5.644919711917073,6,1,0,3,9,0,
7888,Learned,0,2106,2034.0,23.0,65536,45886,SEG,4,222.45079348883232,5.739222044461329,6,1,0,1,9,0,
7889,Learned,0,2448,2442.0,29.0,65536,45128,REF,4,309.49242404917493,5.964191691084029,12,4,0,4,12,0,0.004822736955247819
7889,Learned,0,2448,2442.0,29.0,65536,45128,GRAPH,4,276.9462933555301,6.138609049962274,8,2,0,7,10,0,0.0055753919295966625
7889,Learned,0,2448,2442.0,29.0,65536,45128,JPEG,4,297.32085117392114,6.182179228871957,8,2,0,2,10,0,0.271114430972375
7889,Learned,0,2448,2442.0,29.0,65536,45128,PRE,4,283.4213562373095,6.188014615407316,8,2,0,7,10,0,
7889,Learned,0,2448,2442.0,29.0,65536,45128,GRAPH_TAGGED,4,276.9462933555301,6.138609049962274,8,2,0,7,10,0,
7889,Learned,0,2448,2442.0,29.0,65536,45128,SEG,4,288.4213562373095,6.230874047293465,8,2,0,2,10,0,
7890,Learned,0,2198,2177.0,29.0,65536,44746,REF,4,241.65180361560903,6.66070955042547,13,5,1,5,11,0,0.004203591030091047
7890,Learned,0,2198,2177.0,29.0,65536,44746,GRAPH,4,198.92388698132694,7.09065136859339,7,2,1,6,8,0,0.00436162599362433
7890,Learned,0,2198,2177.0,29.0,65536,44746,JPEG,4,232.72287142747453,7.129209932719959,17,7,1,7,13,0,0.26475774799473584
7890,Learned,0,2198,2177.0,29.0,65536,44746,PRE,4,203.82337649086287,7.140760050953344,7,2,1,6,8,0,
7890,Learned,0,2198,2177.0,29.0,65536,44746,GRAPH_TAGGED,4,198.92388698132694,7.09065136859339,7,2,1,6,8,0,
7890,Learned,0,2198,2177.0,29.0,65536,44746,SEG,4,223.1370849898476,7.094143715890551,11,4,1,4,10,0,
7891,Learned,0,2873,2774.0,32.0,65536,45190,REF,6,371.9188309203678,5.913462151470714,16,5,0,5,17,0,0.005199174047447741
7891,Learned,0,2873,2774.0,32.0,65536,45190,GRAPH,5,340.13143116813785,5.9908968096630835,14,5,0,14,14,0,0.006173875066451728
7891,Learned,0,2873,2774.0,32.0,65536,45190,JPEG,5,377.6051224213831,6.159457954996649,19,7,0,7,17,0,0.27737869101110846
7891,Learned,0,2873,2774.0,32.0,65536,45190,PRE,5,348.7766952966369,6.011869782682118,14,5,0,14,14,0,
7891,Learned,0,2873,2774.0,32.0,65536,45190,GRAPH_TAGGED,5,340.13143116813785,5.9908968096630835,14,5,0,14,14,0,
7891,Learned,0,2873,2774.0,32.0,65536,45190,SEG,5,371.4335495461292,6.065021872958155,19,7,0,7,17,0,
7892,Learned,0,2382,2335.0,26.0,65536,45915,REF,6,263.86500705120545,6.857958711285279,18,6,0,6,18,0,0.004586133058182895
7892,Learned,0,2382,2335.0,26.0,65536,45915,GRAPH,6,227.99473880784055,6.878331604306203,10,3,1,11,12,0,0.004920669947750866
7892,Learned,0,2382,2335.0,26.0,65536,45915,JPEG,6,260.1370849898476,6.970306474824538,19,6,0,7,19,0,0.26892502896953374
7892,Learned,0,2382,2335.0,26.0,65536,45915,PRE,6,233.72287142747453,6.890335873796709,10,3,1,11,12,0,
7892,Learned,0,2382,2335.0,26.0,65536,45915,GRAPH_TAGGED,6,227.99473880784055,6.878331604306203,10,3,1,11,12,0,
7892,Learned,0,2382,2335.0,26.0,65536,45915,SEG,6,249.55129855222071,6.939780145751296,13,4,1,4,14,0,
7893,Learned,0,2260,2184.0,27.0,65536,45354,REF,5,254.96551211459385,5.871611775624773,13,4,0,4,14,0,0.004537080996669829
7893,Learned,0,2260,2184.0,27.0,65536,45354,GRAPH,5,230.71708375287596,5.607540507264678,8,2,0,8,11,0,0.004871941986493766
7893,Learned,0,2260,2184.0,27.0,65536,45354,JPEG,5,257.8650070512055,6.088919659262094,13,4,0,4,14,0,0.27514929801691324
7893,Learned,0,2260,2184.0,27.0,65536,45354,PRE,5,234.6223663640862,5.637352107300107,8,2,0,8,11,0,
7893,Learned,0,2260,2184.0,27.0,65536,45354,GRAPH_TAGGED,5,230.71708375287596,5.607540507264678,8,2,0,8,11,0,
7893,Learned,0,2260,2184.0,27.0,65536,45354,SEG,5,243.0365799264593,5.955516385028381,9,2,0,2,12,0,
7894,Learned,0,2184,2161.0,29.0,65536,44634,REF,4,271.5634918610404,5.6009572057860035,14,5,0,5,13,0,0.004412942100316286
