stem,setting,param,value,junction_def,L,payload_bytes,fg_psnr,n_points,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles
7254,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2339,27.70143236470099,298,4,251.32873669007347,5.198420134626822,6,1,0,1,9,0
7254,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2339,27.70143236470099,298,4,251.32873669007347,5.198420134626822,6,1,0,1,9,0
7258,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2451,27.217480067225857,307,5,279.06605326502637,4.882626094370388,7,1,0,3,11,0
7258,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2451,27.217480067225857,307,5,279.06605326502637,4.882626094370388,7,1,0,3,11,0
7258,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2451,27.217480067225857,307,5,279.06605326502637,4.882626094370388,7,1,0,3,11,0
7258,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2451,27.217480067225857,307,5,279.06605326502637,4.882626094370388,7,1,0,3,11,0
7258,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2451,27.217480067225857,307,5,279.06605326502637,4.882626094370388,7,1,0,3,11,0
7262,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2205,28.703521589576493,275,5,212.29850222948477,6.5493347708598035,8,1,0,6,12,0
7262,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2205,28.703521589576493,275,5,212.29850222948477,6.5493347708598035,8,1,0,6,12,0
7262,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2205,28.703521589576493,275,5,212.29850222948477,6.5493347708598035,8,1,0,6,12,0
7262,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2205,28.703521589576493,275,5,212.29850222948477,6.5493347708598035,8,1,0,6,12,0
7262,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2205,28.703521589576493,275,5,207.199482715892,6.556701168775978,7,1,0,6,12,0
7266,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2445,26.356066444306066,280,5,230.6123926026625,6.313345855386153,5,0,0,0,10,0
7266,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2445,26.356066444306066,280,5,230.6123926026625,6.313345855386153,5,0,0,0,10,0
7266,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2445,26.356066444306066,280,5,230.6123926026625,6.313345855386153,5,0,0,0,10,0
7266,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2445,26.356066444306066,280,5,230.6123926026625,6.313345855386153,5,0,0,0,10,0
7266,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2445,26.356066444306066,280,5,230.6123926026625,6.313345855386153,5,0,0,0,10,0
7994,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2116,28.002568066189568,276,4,221.8537958639091,5.560022183484194,8,3,1,8,8,0
7994,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2116,28.002568066189568,276,4,221.8537958639091,5.560022183484194,7,2,1,8,8,0
7994,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2116,28.002568066189568,276,4,221.8537958639091,5.560022183484194,7,2,1,8,8,0
7994,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2116,28.002568066189568,276,4,221.8537958639091,5.560022183484194,7,2,1,8,8,0
7994,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2116,28.002568066189568,276,4,213.44887751662145,5.327488418053444,5,1,1,8,8,0
7998,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,t10,0,2374,27.945187562312846,295,5,244.69066365381767,6.021369616931061,7,1,0,4,11,0
7998,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,0,2374,27.945187562312846,295,5,244.69066365381767,6.021369616931061,7,1,0,4,11,0
7998,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,2,2374,27.945187562312846,295,5,244.69066365381767,6.021369616931061,7,1,0,4,11,0
7998,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,5,2374,27.945187562312846,295,5,244.69066365381767,6.021369616931061,7,1,0,4,11,0
7998,bridge_max_gap=20.0,graph.bridge_max_gap,20.0,degree,10,2374,27.945187562312846,295,5,244.69066365381767,6.021369616931061,7,1,0,4,11,0
7250,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2329,28.504649932354347,300,4,266.0473733307374,5.7975570912695975,13,5,1,15,11,0
7250,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2329,28.504649932354347,300,4,266.0473733307374,5.797557091269597,12,4,1,15,11,0
7250,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2329,28.504649932354347,300,4,266.0473733307374,5.797557091269597,12,4,1,15,11,0
7250,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2329,28.504649932354347,300,4,266.0473733307374,5.797557091269597,12,4,1,15,11,0
7250,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2329,28.504649932354347,300,4,266.0473733307374,5.797557091269597,12,4,1,15,11,0
7252,min_component_nodes=0,graph.min_component_nodes,0,t10,0,1902,27.697521765892755,239,4,165.30600770203105,6.198328930192863,5,1,0,2,8,0
7252,min_component_nodes=0,graph.min_component_nodes,0,degree,0,1902,27.697521765892755,239,4,165.30600770203102,6.198328930192864,4,0,0,2,8,0
7252,min_component_nodes=0,graph.min_component_nodes,0,degree,2,1902,27.697521765892755,239,4,165.30600770203102,6.198328930192864,4,0,0,2,8,0
7252,min_component_nodes=0,graph.min_component_nodes,0,degree,5,1902,27.697521765892755,239,4,165.30600770203102,6.198328930192864,4,0,0,2,8,0
7252,min_component_nodes=0,graph.min_component_nodes,0,degree,10,1902,27.697521765892755,239,4,165.30600770203102,6.198328930192864,4,0,0,2,8,0
7269,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2286,28.106701151536875,296,4,256.70896294545673,4.813280293335192,8,3,1,12,8,0
7269,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2286,28.106701151536875,296,4,256.7089629454568,4.8132802933351915,7,2,1,12,8,0
7269,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2286,28.106701151536875,296,4,256.7089629454568,4.8132802933351915,7,2,1,12,8,0
7269,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2286,28.106701151536875,296,4,252.46632225833747,4.776532952478662,5,1,1,12,8,0
7269,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2286,28.106701151536875,296,4,252.46632225833747,4.776532952478662,5,1,1,12,8,0
7273,min_component_nodes=0,graph.min_component_nodes,0,t10,0,1907,28.671746688394947,225,5,145.29671248694567,8.969743540406254,5,1,0,3,9,0
7273,min_component_nodes=0,graph.min_component_nodes,0,degree,0,1907,28.671746688394947,225,5,145.29671248694567,8.969743540406254,5,0,0,3,9,0
7273,min_component_nodes=0,graph.min_component_nodes,0,degree,2,1907,28.671746688394947,225,5,145.29671248694567,8.969743540406254,5,0,0,3,9,0
7273,min_component_nodes=0,graph.min_component_nodes,0,degree,5,1907,28.671746688394947,225,5,145.29671248694567,8.969743540406254,5,0,0,3,9,0
7273,min_component_nodes=0,graph.min_component_nodes,0,degree,10,1907,28.671746688394947,225,5,145.29671248694567,8.969743540406254,5,0,0,3,9,0
7283,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2540,28.63271194371702,308,5,283.1345209037868,6.262882546256167,9,3,0,9,11,0
7283,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2540,28.63271194371702,308,5,283.1345209037868,6.262882546256167,9,2,0,9,11,0
7283,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2540,28.63271194371702,308,5,283.1345209037868,6.262882546256167,9,2,0,9,11,0
7283,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2540,28.63271194371702,308,5,283.1345209037868,6.262882546256167,9,2,0,9,11,0
7283,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2540,28.63271194371702,308,5,277.74935609665226,6.214660877729777,7,1,0,9,11,0
7285,min_component_nodes=0,graph.min_component_nodes,0,t10,0,1798,27.855594089238096,227,4,144.83119595054416,6.862562025272157,4,1,0,3,7,0
7285,min_component_nodes=0,graph.min_component_nodes,0,degree,0,1798,27.855594089238096,227,4,144.83119595054416,6.862562025272157,4,0,0,3,7,0
7285,min_component_nodes=0,graph.min_component_nodes,0,degree,2,1798,27.855594089238096,227,4,144.83119595054416,6.862562025272157,4,0,0,3,7,0
7285,min_component_nodes=0,graph.min_component_nodes,0,degree,5,1798,27.855594089238096,227,4,144.83119595054416,6.862562025272157,4,0,0,3,7,0
7285,min_component_nodes=0,graph.min_component_nodes,0,degree,10,1798,27.855594089238096,227,4,144.83119595054416,6.862562025272157,4,0,0,3,7,0
7287,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2315,27.2330916003,290,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0
7287,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2315,27.2330916003,290,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0
7287,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2315,27.2330916003,290,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0
7287,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2315,27.2330916003,290,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0
7287,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2315,27.2330916003,290,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0
7291,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2147,27.51783895607897,275,5,228.4376982648905,5.009004213469504,6,1,0,2,10,0
7291,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2147,27.51783895607897,275,5,228.4376982648905,5.009004213469505,5,0,0,2,10,0
7291,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2147,27.51783895607897,275,5,228.4376982648905,5.009004213469505,5,0,0,2,10,0
7291,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2147,27.51783895607897,275,5,228.4376982648905,5.009004213469505,5,0,0,2,10,0
7291,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2147,27.51783895607897,275,5,228.4376982648905,5.009004213469505,5,0,0,2,10,0
7294,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2309,27.244161406858307,262,5,212.2394362991451,6.555321311823094,5,0,0,0,10,0
7294,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2309,27.244161406858307,262,5,212.2394362991451,6.555321311823094,5,0,0,0,10,0
7294,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2309,27.244161406858307,262,5,212.2394362991451,6.555321311823094,5,0,0,0,10,0
7294,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2309,27.244161406858307,262,5,212.2394362991451,6.555321311823094,5,0,0,0,10,0
7294,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2309,27.244161406858307,262,5,212.2394362991451,6.555321311823094,5,0,0,0,10,0
7298,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2309,29.27386837431914,309,5,284.8870637788342,5.813503459870796,7,2,0,4,10,0
7298,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2309,29.27386837431914,309,5,284.8870637788342,5.813503459870796,5,0,0,4,10,0
7298,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2309,29.27386837431914,309,5,284.8870637788342,5.813503459870796,5,0,0,4,10,0
7298,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2309,29.27386837431914,309,5,284.8870637788342,5.813503459870796,5,0,0,4,10,0
7298,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2309,29.27386837431914,309,5,284.8870637788342,5.813503459870796,5,0,0,4,10,0
7327,min_component_nodes=0,graph.min_component_nodes,0,t10,0,1790,27.44331451065961,237,4,161.8457065605151,5.258685133601118,5,1,0,2,8,0
7327,min_component_nodes=0,graph.min_component_nodes,0,degree,0,1790,27.44331451065961,237,4,161.8457065605151,5.258685133601118,4,0,0,2,8,0
7327,min_component_nodes=0,graph.min_component_nodes,0,degree,2,1790,27.44331451065961,237,4,161.8457065605151,5.258685133601118,4,0,0,2,8,0
7327,min_component_nodes=0,graph.min_component_nodes,0,degree,5,1790,27.44331451065961,237,4,161.8457065605151,5.258685133601118,4,0,0,2,8,0
7327,min_component_nodes=0,graph.min_component_nodes,0,degree,10,1790,27.44331451065961,237,4,161.8457065605151,5.258685133601118,4,0,0,2,8,0
7329,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2204,28.288773421258146,296,4,247.26856478062425,5.586831208076438,10,3,0,15,11,0
7329,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2204,28.288773421258146,296,4,247.26856478062422,5.586831208076439,9,2,0,15,11,0
7329,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2204,28.288773421258146,296,4,247.26856478062422,5.586831208076439,9,2,0,15,11,0
7329,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2204,28.288773421258146,296,4,247.26856478062422,5.586831208076439,9,2,0,15,11,0
7329,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2204,28.288773421258146,296,4,247.26856478062422,5.586831208076439,9,2,0,15,11,0
7339,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2262,27.891112020411395,277,5,216.50862354462345,5.440730962572894,8,2,0,8,11,0
7339,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2262,27.891112020411395,277,5,216.50862354462345,5.440730962572894,7,1,0,8,11,0
7339,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2262,27.891112020411395,277,5,216.50862354462345,5.440730962572894,7,1,0,8,11,0
7339,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2262,27.891112020411395,277,5,216.50862354462345,5.440730962572894,7,1,0,8,11,0
7339,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2262,27.891112020411395,277,5,216.50862354462345,5.440730962572894,7,1,0,8,11,0
7355,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2327,27.301411672331447,289,4,239.73669219342332,5.301175581870106,10,3,0,12,11,0
7355,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2327,27.301411672331447,289,4,239.73669219342335,5.301175581870106,9,2,0,12,11,0
7355,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2327,27.301411672331447,289,4,239.73669219342335,5.301175581870106,9,2,0,12,11,0
7355,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2327,27.301411672331447,289,4,239.73669219342335,5.301175581870106,9,2,0,12,11,0
7355,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2327,27.301411672331447,289,4,232.33177384613566,5.335926157870383,8,2,0,12,11,0
7300,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2293,27.543680499653448,285,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0
7300,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2293,27.543680499653448,285,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0
7300,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2293,27.543680499653448,285,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0
7300,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2293,27.543680499653448,285,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0
7300,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2293,27.543680499653448,285,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0
7306,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2190,28.521983051893223,268,5,211.63442212803807,7.299256368169421,8,2,1,8,10,0
7306,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2190,28.521983051893223,268,5,211.63442212803807,7.299256368169421,8,2,1,8,10,0
7306,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2190,28.521983051893223,268,5,211.63442212803807,7.299256368169421,8,2,1,8,10,0
7306,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2190,28.521983051893223,268,5,211.63442212803807,7.299256368169421,8,2,1,8,10,0
7306,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2190,28.521983051893223,268,5,196.1781541198917,7.445612152695942,5,0,1,8,10,0
7308,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2611,28.31477808301541,305,4,281.69728896969383,6.632975616942282,11,4,0,16,11,0
7308,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2611,28.31477808301541,305,4,281.69728896969383,6.632975616942285,9,2,0,16,11,0
7308,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2611,28.31477808301541,305,4,281.69728896969383,6.632975616942285,9,2,0,16,11,0
7308,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2611,28.31477808301541,305,4,281.69728896969383,6.632975616942285,9,2,0,16,11,0
7308,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2611,28.31477808301541,305,4,281.69728896969383,6.632975616942285,9,2,0,16,11,0
7315,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2293,27.970053962670058,297,4,235.24260251315906,5.860420018689164,8,3,1,14,8,0
7315,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2293,27.970053962670058,297,4,235.24260251315906,5.860420018689164,8,2,1,14,8,0
7315,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2293,27.970053962670058,297,4,235.24260251315906,5.860420018689164,8,2,1,14,8,0
7315,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2293,27.970053962670058,297,4,235.24260251315906,5.860420018689164,8,2,1,14,8,0
7315,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2293,27.970053962670058,297,4,235.24260251315906,5.860420018689164,8,2,1,14,8,0
7356,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2765,27.96685082886644,345,5,358.4454130185157,5.470170490540048,12,4,2,14,11,0
7356,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2765,27.96685082886644,345,5,358.4454130185157,5.470170490540048,12,4,2,14,11,0
7356,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2765,27.96685082886644,345,5,358.4454130185157,5.470170490540048,12,4,2,14,11,0
7356,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2765,27.96685082886644,345,5,358.4454130185157,5.470170490540048,12,4,2,14,11,0
7356,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2765,27.96685082886644,345,5,351.3743452066502,5.444415163287298,11,4,2,14,11,0
7359,min_component_nodes=0,graph.min_component_nodes,0,t10,0,1753,27.72748039147651,224,4,149.10110258073115,5.8472673247513205,4,0,0,0,8,0
7359,min_component_nodes=0,graph.min_component_nodes,0,degree,0,1753,27.72748039147651,224,4,149.10110258073115,5.8472673247513205,4,0,0,0,8,0
7359,min_component_nodes=0,graph.min_component_nodes,0,degree,2,1753,27.72748039147651,224,4,149.10110258073115,5.8472673247513205,4,0,0,0,8,0
7359,min_component_nodes=0,graph.min_component_nodes,0,degree,5,1753,27.72748039147651,224,4,149.10110258073115,5.8472673247513205,4,0,0,0,8,0
7359,min_component_nodes=0,graph.min_component_nodes,0,degree,10,1753,27.72748039147651,224,4,149.10110258073115,5.8472673247513205,4,0,0,0,8,0
7393,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2437,27.41598004167298,306,5,263.8933775084496,4.8990302251599935,7,1,0,4,11,0
7393,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2437,27.41598004167298,306,5,263.8933775084496,4.8990302251599935,7,1,0,4,11,0
7393,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2437,27.41598004167298,306,5,263.8933775084496,4.8990302251599935,7,1,0,4,11,0
7393,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2437,27.41598004167298,306,5,263.8933775084496,4.8990302251599935,7,1,0,4,11,0
7393,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2437,27.41598004167298,306,5,263.8933775084496,4.8990302251599935,7,1,0,4,11,0
7396,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2157,28.031670824514592,267,4,208.18846381473844,5.225135050311026,9,2,1,10,10,0
7396,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2157,28.031670824514592,267,4,208.18846381473844,5.225135050311026,9,2,1,10,10,0
7396,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2157,28.031670824514592,267,4,208.18846381473844,5.225135050311026,9,2,1,10,10,0
7396,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2157,28.031670824514592,267,4,208.18846381473844,5.225135050311026,9,2,1,10,10,0
7396,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2157,28.031670824514592,267,4,188.17799419198678,5.1285549987037395,6,1,1,10,10,0
7421,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2436,28.847367639813434,300,5,253.50451417675455,6.884794078599652,10,2,0,11,13,0
7421,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2436,28.847367639813434,300,5,253.50451417675455,6.884794078599652,10,2,0,11,13,0
7421,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2436,28.847367639813434,300,5,253.50451417675455,6.884794078599652,10,2,0,11,13,0
7421,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2436,28.847367639813434,300,5,253.50451417675455,6.884794078599652,10,2,0,11,13,0
7421,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2436,28.847367639813434,300,5,253.50451417675455,6.884794078599652,10,2,0,11,13,0
7423,min_component_nodes=0,graph.min_component_nodes,0,t10,0,2940,27.929607171987044,335,4,312.4542710839742,6.70015463149892,10,3,0,11,11,0
7423,min_component_nodes=0,graph.min_component_nodes,0,degree,0,2940,27.929607171987044,335,4,312.4542710839742,6.70015463149892,10,3,0,11,11,0
7423,min_component_nodes=0,graph.min_component_nodes,0,degree,2,2940,27.929607171987044,335,4,312.4542710839742,6.70015463149892,10,3,0,11,11,0
7423,min_component_nodes=0,graph.min_component_nodes,0,degree,5,2940,27.929607171987044,335,4,312.4542710839742,6.70015463149892,10,3,0,11,11,0
7423,min_component_nodes=0,graph.min_component_nodes,0,degree,10,2940,27.929607171987044,335,4,299.3303373941298,6.662594133312241,6,1,0,11,11,0
