img,arm,L,n_tubes,bytes,length_endcorr,structure_bytes,seg_iou,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles,junc_f1_3,end_f1_3,junc_f1_5,end_f1_5
67,GRAPH7,5,6,2358.0,311.7957491643837,182,0.804138950480414,5,287.5,4.906945927003059,8,2,1,3,11,0,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.9090909090909091
67,GRAPH7,10,6,2358.0,302.0132692053975,182,0.804138950480414,5,281.0,4.864313003606332,6,1,1,3,11,0,1.0,0.7999999999999999,1.0,0.9
67,GRAPH7,auto,6,2358.0,316.7957491643837,182,0.804138950480414,5,287.5,4.906945927003059,8,2,1,3,11,0,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.9090909090909091
67,GRAPH6,0,6,2396.0,298.061174851212,182,0.804138950480414,5,273.9867653472321,4.737840148640724,7,1,1,10,10,0,1.0,0.8181818181818182,1.0,0.9090909090909091
67,GRAPH6,2,6,2396.0,298.061174851212,182,0.804138950480414,5,273.9867653472321,4.737840148640724,7,1,1,10,10,0,1.0,0.8181818181818182,1.0,0.9090909090909091
67,GRAPH6,5,6,2396.0,298.061174851212,182,0.804138950480414,5,273.9867653472321,4.737840148640724,7,1,1,10,10,0,1.0,0.8181818181818182,1.0,0.9090909090909091
67,GRAPH6,10,6,2396.0,289.4621553376192,182,0.804138950480414,5,268.8877458336393,4.6949419600706745,6,1,1,10,10,0,1.0,0.7999999999999999,1.0,0.9
67,GRAPH6,auto,6,2396.0,298.061174851212,182,0.804138950480414,5,273.9867653472321,4.737840148640724,7,1,1,10,10,0,1.0,0.8181818181818182,1.0,0.9090909090909091
67,GRAPH7p,0,6,,315.78316433464397,182,0.804138950480414,5,289.14927829866735,5.201354729267905,10,3,1,3,11,0,0.5,0.7826086956521738,0.5,0.9565217391304348
67,GRAPH7p,2,6,,315.78316433464397,182,0.804138950480414,5,289.14927829866735,5.201354729267905,10,3,1,3,11,0,0.5,0.7826086956521738,0.5,0.9565217391304348
67,GRAPH7p,5,6,,308.28846187168597,182,0.804138950480414,5,287.14927829866735,5.161040853287148,8,2,1,3,11,0,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.9090909090909091
67,GRAPH7p,10,6,,299.07327017701687,182,0.804138950480414,5,280.7350647362943,5.146555318132425,6,1,1,3,11,0,1.0,0.7999999999999999,1.0,0.9
67,GRAPH7p,auto,6,,315.78316433464397,182,0.804138950480414,5,287.14927829866735,5.161040853287148,8,2,1,3,11,0,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.9090909090909091
67,JPEG,0,6,2256.0,318.00080351390153,182,0.804138950480414,5,291.56349186104046,4.809683286484556,9,2,1,3,11,0,0.6666666666666666,0.6956521739130435,0.6666666666666666,0.9565217391304348
67,JPEG,2,6,2256.0,318.00080351390153,182,0.804138950480414,5,291.56349186104046,4.809683286484556,9,2,1,3,11,0,0.6666666666666666,0.6956521739130435,0.6666666666666666,0.9565217391304348
67,JPEG,5,6,2256.0,311.74746460931874,182,0.804138950480414,5,287.73506473629425,4.809149204512965,7,1,1,3,11,0,1.0,0.7272727272727272,1.0,0.9090909090909091
67,JPEG,10,6,2256.0,300.6642264626652,182,0.804138950480414,5,279.90663761154804,4.761590390568161,6,1,1,3,11,0,1.0,0.7000000000000001,1.0,0.9
67,JPEG,auto,6,2256.0,318.00080351390153,182,0.804138950480414,5,287.73506473629425,4.809149204512965,7,1,1,3,11,0,1.0,0.7272727272727272,1.0,0.9090909090909091
68,TRUE,0,5,,282.0782104868018,154,0.8965779467680608,4,282.0782104868018,3.8896195075784776,8,2,0,2,10,0,1.0,1.0,1.0,1.0
68,TRUE,2,5,,282.0782104868018,154,0.8965779467680608,4,282.0782104868018,3.8896195075784776,8,2,0,2,10,0,1.0,1.0,1.0,1.0
68,TRUE,5,5,,282.0782104868018,154,0.8965779467680608,4,282.0782104868018,3.8896195075784776,8,2,0,2,10,0,1.0,1.0,1.0,1.0
68,TRUE,10,5,,282.0782104868018,154,0.8965779467680608,4,282.0782104868018,3.8896195075784776,8,2,0,2,10,0,1.0,1.0,1.0,1.0
68,TRUE,auto,5,,282.0782104868018,154,0.8965779467680608,4,282.0782104868018,3.8896195075784776,8,2,0,2,10,0,1.0,1.0,1.0,1.0
68,REF,0,5,,252.23568303304896,154,0.8965779467680608,4,228.48023074035518,5.3657393559428215,8,2,0,2,10,0,0.0,0.6,0.0,0.8000000000000002
68,REF,2,5,,247.79952579840796,154,0.8965779467680608,4,226.48023074035518,5.391803669001181,4,0,0,2,10,0,0.0,0.6666666666666665,0.0,0.888888888888889
68,REF,5,5,,247.79952579840796,154,0.8965779467680608,4,226.48023074035518,5.391803669001181,4,0,0,2,10,0,0.0,0.6666666666666665,0.0,0.888888888888889
68,REF,10,5,,239.1531116195673,154,0.8965779467680608,4,217.8233764908628,5.417869546835061,4,0,0,2,10,0,0.0,0.5555555555555556,0.0,0.7777777777777777
68,REF,auto,5,,252.23568303304896,154,0.8965779467680608,4,226.48023074035518,5.391803669001181,4,0,0,2,10,0,0.0,0.6666666666666665,0.0,0.888888888888889
68,SEG,0,5,,260.9244722798808,154,0.8965779467680608,4,237.55129855222066,5.483993611119176,6,1,0,1,9,0,0.0,0.8421052631578948,0.0,0.8421052631578948
68,SEG,2,5,,260.9244722798808,154,0.8965779467680608,4,237.55129855222066,5.483993611119176,6,1,0,1,9,0,0.0,0.8421052631578948,0.0,0.8421052631578948
68,SEG,5,5,,254.84171715351297,154,0.8965779467680608,4,233.13708498984755,5.4865315842963165,4,0,0,1,9,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,SEG,10,5,,254.84171715351297,154,0.8965779467680608,4,233.13708498984755,5.4865315842963165,4,0,0,1,9,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,SEG,auto,5,,260.9244722798808,154,0.8965779467680608,4,233.13708498984755,5.4865315842963165,4,0,0,1,9,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,GRAPH7,0,5,2265.0,260.9869756121829,154,0.8965779467680608,4,237.75,5.43568531314387,6,1,0,1,9,0,0.0,0.8421052631578948,0.0,0.8421052631578948
68,GRAPH7,2,5,2265.0,260.9869756121829,154,0.8965779467680608,4,237.75,5.43568531314387,6,1,0,1,9,0,0.0,0.8421052631578948,0.0,0.8421052631578948
68,GRAPH7,5,5,2265.0,254.74162066029538,154,0.8965779467680608,4,233.25,5.43551632668791,4,0,0,1,9,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,GRAPH7,10,5,2265.0,254.74162066029538,154,0.8965779467680608,4,233.25,5.43551632668791,4,0,0,1,9,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,GRAPH7,auto,5,2265.0,260.9869756121829,154,0.8965779467680608,4,233.25,5.43551632668791,4,0,0,1,9,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,GRAPH6,0,5,2266.0,250.8613669798302,154,0.8965779467680608,4,229.4015970219358,5.4252719053756495,4,0,0,0,8,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,GRAPH6,2,5,2266.0,250.8613669798302,154,0.8965779467680608,4,229.4015970219358,5.4252719053756495,4,0,0,0,8,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,GRAPH6,5,5,2266.0,250.8613669798302,154,0.8965779467680608,4,229.4015970219358,5.4252719053756495,4,0,0,0,8,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,GRAPH6,10,5,2266.0,250.8613669798302,154,0.8965779467680608,4,229.4015970219358,5.4252719053756495,4,0,0,0,8,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,GRAPH6,auto,5,2266.0,250.8613669798302,154,0.8965779467680608,4,229.4015970219358,5.4252719053756495,4,0,0,0,8,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,GRAPH7p,0,5,,262.5647543384532,154,0.8965779467680608,4,237.5512985522207,5.287737511412048,6,1,0,1,9,0,0.0,0.8421052631578948,0.0,0.8421052631578948
68,GRAPH7p,2,5,,262.5647543384532,154,0.8965779467680608,4,237.5512985522207,5.287737511412048,6,1,0,1,9,0,0.0,0.8421052631578948,0.0,0.8421052631578948
68,GRAPH7p,5,5,,254.18314385334787,154,0.8965779467680608,4,233.13708498984758,5.244726041822071,4,0,0,1,9,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,GRAPH7p,10,5,,254.18314385334787,154,0.8965779467680608,4,233.13708498984758,5.244726041822071,4,0,0,1,9,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,GRAPH7p,auto,5,,262.5647543384532,154,0.8965779467680608,4,233.13708498984758,5.244726041822071,4,0,0,1,9,0,0.0,0.7777777777777777,0.0,0.888888888888889
68,JPEG,0,5,2163.0,254.1033793288235,154,0.8965779467680608,4,232.72287142747444,5.413527166949205,4,0,0,0,8,0,0.0,0.888888888888889,0.0,0.888888888888889
68,JPEG,2,5,2163.0,254.1033793288235,154,0.8965779467680608,4,232.72287142747444,5.413527166949205,4,0,0,0,8,0,0.0,0.888888888888889,0.0,0.888888888888889
68,JPEG,5,5,2163.0,254.1033793288235,154,0.8965779467680608,4,232.72287142747444,5.413527166949205,4,0,0,0,8,0,0.0,0.888888888888889,0.0,0.888888888888889
68,JPEG,10,5,2163.0,254.1033793288235,154,0.8965779467680608,4,232.72287142747444,5.413527166949205,4,0,0,0,8,0,0.0,0.888888888888889,0.0,0.888888888888889
68,JPEG,auto,5,2163.0,254.1033793288235,154,0.8965779467680608,4,232.72287142747444,5.413527166949205,4,0,0,0,8,0,0.0,0.888888888888889,0.0,0.888888888888889
66,TRUE,0,8,,434.11984104714446,197,0.8225255972696246,5,434.11984104714446,4.532757428346876,20,7,2,9,16,0,1.0,1.0,1.0,1.0
66,TRUE,2,8,,434.11984104714446,197,0.8225255972696246,5,434.11984104714446,4.532757428346876,20,7,2,9,16,0,1.0,1.0,1.0,1.0
66,TRUE,5,8,,430.70562748477136,197,0.8225255972696246,5,430.70562748477136,4.555099519276507,18,6,2,9,16,0,1.0,1.0,1.0,1.0
66,TRUE,10,8,,423.2914139223983,197,0.8225255972696246,5,423.2914139223983,4.556926964210013,16,5,2,9,16,0,1.0,1.0,1.0,1.0
66,TRUE,auto,8,,430.70562748477136,197,0.8225255972696246,5,430.70562748477136,4.555099519276507,18,6,2,9,16,0,0.923076923076923,0.967741935483871,0.923076923076923,0.967741935483871
66,REF,0,8,,362.6975629836157,197,0.8225255972696246,4,314.1787155501903,6.599791746767236,29,14,3,14,16,0,0.2857142857142857,0.375,0.38095238095238093,0.6875
66,REF,2,8,,356.02795974574553,197,0.8225255972696246,4,311.76450198781714,6.611401786544132,25,12,3,14,16,0,0.3157894736842105,0.39999999999999997,0.4210526315789474,0.7333333333333334
66,REF,5,8,,333.2487670743839,197,0.8225255972696246,4,298.5218613006978,6.581505624868514,19,9,3,14,16,0,0.26666666666666666,0.4615384615384615,0.26666666666666666,0.6923076923076923
66,REF,10,8,,307.0225931853479,197,0.8225255972696246,4,278.62236636408613,6.7267612472877705,13,6,3,14,16,0,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.5454545454545454
66,REF,auto,8,,362.6975629836157,197,0.8225255972696246,4,286.86500705120545,6.672224231400577,15,7,3,14,16,0,0.2857142857142857,0.32,0.2857142857142857,0.64
66,SEG,0,8,,308.26986249639987,197,0.8225255972696246,4,275.0365799264592,7.015499031795074,14,6,2,6,10,0,0.15384615384615383,0.38461538461538464,0.30769230769230765,0.6153846153846154
66,SEG,2,8,,308.26986249639987,197,0.8225255972696246,4,275.0365799264592,7.015499031795074,14,6,2,6,10,0,0.15384615384615383,0.38461538461538464,0.30769230769230765,0.6153846153846154
66,SEG,5,8,,299.7520955434335,197,0.8225255972696246,4,270.208152801713,7.009009252855996,12,5,2,6,10,0,0.1818181818181818,0.33333333333333337,0.1818181818181818,0.5
66,SEG,10,8,,281.3793445558277,197,0.8225255972696246,4,257.55129855222066,7.0689728030704755,9,3,2,6,10,0,0.0,0.2857142857142857,0.0,0.4761904761904762
66,SEG,auto,8,,308.26986249639987,197,0.8225255972696246,4,257.55129855222066,7.0689728030704755,9,3,2,6,10,0,0.0,0.34782608695652173,0.0,0.5217391304347825
66,GRAPH7,0,8,2295.0,308.07594802903594,197,0.8225255972696246,4,274.75,7.100482685888033,14,6,2,6,10,0,0.15384615384615383,0.38461538461538464,0.30769230769230765,0.6153846153846154
66,GRAPH7,2,8,2295.0,308.07594802903594,197,0.8225255972696246,4,274.75,7.100482685888033,14,6,2,6,10,0,0.15384615384615383,0.38461538461538464,0.30769230769230765,0.6153846153846154
66,GRAPH7,5,8,2295.0,299.70094802903594,197,0.8225255972696246,4,270.0,7.097852288695323,12,5,2,6,10,0,0.1818181818181818,0.33333333333333337,0.1818181818181818,0.5
66,GRAPH7,10,8,2295.0,281.18948889318546,197,0.8225255972696246,4,257.5,7.148603571315555,9,3,2,6,10,0,0.0,0.2857142857142857,0.0,0.4761904761904762
66,GRAPH7,auto,8,2295.0,308.07594802903594,197,0.8225255972696246,4,257.5,7.148603571315555,9,3,2,6,10,0,0.0,0.34782608695652173,0.0,0.5217391304347825
66,GRAPH6,0,8,2262.0,281.90124150301847,197,0.8225255972696246,4,252.65635176184026,6.906562496387515,12,5,2,17,9,0,0.16666666666666666,0.39999999999999997,0.3333333333333333,0.56
66,GRAPH6,2,8,2262.0,281.90124150301847,197,0.8225255972696246,4,252.65635176184026,6.906562496387515,12,5,2,17,9,0,0.16666666666666666,0.39999999999999997,0.3333333333333333,0.56
66,GRAPH6,5,8,2262.0,281.90124150301847,197,0.8225255972696246,4,252.65635176184026,6.906562496387515,12,5,2,17,9,0,0.1818181818181818,0.33333333333333337,0.3636363636363636,0.5
66,GRAPH6,10,8,2262.0,265.50591188874944,197,0.8225255972696246,4,241.88602214757123,6.9636259446381885,9,3,2,17,9,0,0.0,0.2857142857142857,0.25,0.4761904761904762
66,GRAPH6,auto,8,2262.0,281.90124150301847,197,0.8225255972696246,4,241.88602214757123,6.9636259446381885,9,3,2,17,9,0,0.0,0.34782608695652173,0.2,0.5217391304347825
66,GRAPH7p,0,8,,303.6207321688227,197,0.8225255972696246,4,275.0365799264593,6.836683905325945,14,6,2,6,10,0,0.15384615384615383,0.38461538461538464,0.30769230769230765,0.6153846153846154
66,GRAPH7p,2,8,,303.6207321688227,197,0.8225255972696246,4,275.0365799264593,6.836683905325945,14,6,2,6,10,0,0.15384615384615383,0.38461538461538464,0.30769230769230765,0.6153846153846154
66,GRAPH7p,5,8,,294.5567040614688,197,0.8225255972696246,4,270.208152801713,6.807476232446998,12,5,2,6,10,0,0.1818181818181818,0.33333333333333337,0.1818181818181818,0.5
66,GRAPH7p,10,8,,277.56390022545366,197,0.8225255972696246,4,257.5512985522207,6.94287951538947,9,3,2,6,10,0,0.0,0.2857142857142857,0.0,0.4761904761904762
66,GRAPH7p,auto,8,,303.6207321688227,197,0.8225255972696246,4,257.5512985522207,6.94287951538947,9,3,2,6,10,0,0.0,0.34782608695652173,0.0,0.5217391304347825
66,JPEG,0,8,2122.0,314.11442317291477,197,0.8225255972696246,4,270.13708498984755,7.040334674871579,15,6,1,6,12,0,0.30769230769230765,0.28571428571428575,0.6153846153846153,0.5714285714285715
66,JPEG,2,8,2122.0,314.11442317291477,197,0.8225255972696246,4,270.13708498984755,7.040334674871579,15,6,1,6,12,0,0.30769230769230765,0.28571428571428575,0.6153846153846153,0.5714285714285715
66,JPEG,5,8,2122.0,298.66352682972695,197,0.8225255972696246,4,262.3086578651014,7.026117085700858,12,4,1,6,12,0,0.2,0.24,0.4,0.4
66,JPEG,10,8,2122.0,282.6930021868985,197,0.8225255972696246,4,249.89444430272826,6.8947884509404025,10,3,1,6,12,0,0.25,0.2608695652173913,0.25,0.43478260869565216
66,JPEG,auto,8,2122.0,314.11442317291477,197,0.8225255972696246,4,249.89444430272826,6.8947884509404025,10,3,1,6,12,0,0.2,0.32,0.2,0.4800000000000001
69,TRUE,0,7,,384.77669529663683,175,0.8559748427672956,5,384.77669529663683,3.479654184255396,12,4,1,4,12,0,1.0,1.0,1.0,1.0
69,TRUE,2,7,,384.77669529663683,175,0.8559748427672956,5,384.77669529663683,3.479654184255396,12,4,1,4,12,0,1.0,1.0,1.0,1.0
69,TRUE,5,7,,381.3624817342637,175,0.8559748427672956,5,381.3624817342637,3.506330053577422,10,3,1,4,12,0,1.0,1.0,1.0,1.0
69,TRUE,10,7,,376.1198410471444,175,0.8559748427672956,5,376.1198410471444,3.5482345386317444,8,2,1,4,12,0,1.0,1.0,1.0,1.0
69,TRUE,auto,7,,381.3624817342637,175,0.8559748427672956,5,381.3624817342637,3.506330053577422,10,3,1,4,12,0,0.8571428571428571,0.9565217391304348,0.8571428571428571,0.9565217391304348
69,REF,0,7,,287.5249772457576,175,0.8559748427672956,3,267.45079348883235,5.689593922034088,15,7,2,7,9,0,0.18181818181818182,0.4761904761904762,0.18181818181818182,0.5714285714285715
69,REF,2,7,,285.3330486207217,175,0.8559748427672956,3,266.03657992645924,5.703891430304823,13,6,2,7,9,0,0.0,0.5,0.0,0.6
69,REF,5,7,,274.63717817652037,175,0.8559748427672956,3,255.37972567696687,5.820701191320811,11,5,2,7,9,0,0.0,0.5555555555555556,0.0,0.6666666666666665
69,REF,10,7,,262.7271173832501,175,0.8559748427672956,3,246.96551211459376,5.780804983249085,9,4,2,7,9,0,0.0,0.5,0.0,0.625
69,REF,auto,7,,287.5249772457576,175,0.8559748427672956,3,255.37972567696687,5.820701191320811,11,5,2,7,9,0,0.0,0.5263157894736842,0.0,0.631578947368421
69,SEG,0,7,,275.66835707467277,175,0.8559748427672956,3,246.7228714274745,6.67333658755835,12,5,1,5,9,0,0.0,0.5714285714285715,0.0,0.5714285714285715
69,SEG,2,7,,275.66835707467277,175,0.8559748427672956,3,246.7228714274745,6.67333658755835,12,5,1,5,9,0,0.0,0.5714285714285715,0.0,0.5714285714285715
69,SEG,5,7,,262.32677198565204,175,0.8559748427672956,3,239.8944443027283,6.671714661953028,8,3,1,5,9,0,0.0,0.6666666666666665,0.0,0.6666666666666665
69,SEG,10,7,,248.72144095203595,175,0.8559748427672956,3,230.0660171779821,6.63403161599418,6,2,1,5,9,0,0.0,0.625,0.0,0.625
69,SEG,auto,7,,275.66835707467277,175,0.8559748427672956,3,239.8944443027283,6.671714661953028,8,3,1,5,9,0,0.0,0.631578947368421,0.0,0.631578947368421
69,GRAPH7,0,7,2118.0,275.54464532473946,175,0.8559748427672956,3,246.75,6.649507305901332,12,5,1,5,9,0,0.0,0.5714285714285715,0.0,0.5714285714285715
69,GRAPH7,2,7,2118.0,275.54464532473946,175,0.8559748427672956,3,246.75,6.649507305901332,12,5,1,5,9,0,0.0,0.5714285714285715,0.0,0.5714285714285715
69,GRAPH7,5,7,2118.0,262.01991004664137,175,0.8559748427672956,3,239.75,6.647615965510547,8,3,1,5,9,0,0.0,0.6666666666666665,0.0,0.6666666666666665
69,GRAPH7,10,7,2118.0,248.6137503472151,175,0.8559748427672956,3,230.0,6.619438319966703,6,2,1,5,9,0,0.0,0.625,0.0,0.625
69,GRAPH7,auto,7,2118.0,275.54464532473946,175,0.8559748427672956,3,239.75,6.647615965510547,8,3,1,5,9,0,0.0,0.631578947368421,0.0,0.631578947368421
69,GRAPH6,0,7,2112.0,246.43625846814047,175,0.8559748427672956,3,224.28976608719267,6.496794522420589,7,2,1,12,7,0,0.0,0.5263157894736842,0.0,0.631578947368421
69,GRAPH6,2,7,2112.0,246.43625846814047,175,0.8559748427672956,3,224.28976608719267,6.496794522420589,7,2,1,12,7,0,0.0,0.5263157894736842,0.0,0.631578947368421
69,GRAPH6,5,7,2112.0,246.43625846814047,175,0.8559748427672956,3,224.28976608719267,6.496794522420589,7,2,1,12,7,0,0.0,0.5555555555555556,0.0,0.6666666666666665
69,GRAPH6,10,7,2112.0,234.09256950399524,175,0.8559748427672956,3,215.68421481172868,6.457714366610875,5,1,1,12,7,0,0.0,0.5,0.0,0.625
69,GRAPH6,auto,7,2112.0,246.43625846814047,175,0.8559748427672956,3,224.28976608719267,6.496794522420589,7,2,1,12,7,0,0.0,0.5263157894736842,0.0,0.631578947368421
69,GRAPH7p,0,7,,274.13967938589286,175,0.8559748427672956,3,246.7228714274745,6.017284901003376,12,5,1,5,9,0,0.0,0.5714285714285715,0.0,0.5714285714285715
69,GRAPH7p,2,7,,274.13967938589286,175,0.8559748427672956,3,246.7228714274745,6.017284901003376,12,5,1,5,9,0,0.0,0.5714285714285715,0.0,0.5714285714285715
69,GRAPH7p,5,7,,257.71975901227734,175,0.8559748427672956,3,239.89444430272832,5.969923933741462,8,3,1,5,9,0,0.0,0.6666666666666665,0.0,0.6666666666666665
69,GRAPH7p,10,7,,245.5891367789077,175,0.8559748427672956,3,230.06601717798213,6.028259574891662,6,2,1,5,9,0,0.0,0.625,0.0,0.625
69,GRAPH7p,auto,7,,274.13967938589286,175,0.8559748427672956,3,239.89444430272832,5.969923933741462,8,3,1,5,9,0,0.0,0.631578947368421,0.0,0.631578947368421
69,JPEG,0,7,2034.0,281.26305307901265,175,0.8559748427672956,3,255.20815280171306,6.504989688923773,10,4,1,4,8,0,0.0,0.4,0.0,0.6
69,JPEG,2,7,2034.0,281.26305307901265,175,0.8559748427672956,3,255.20815280171306,6.504989688923773,10,4,1,4,8,0,0.0,0.4,0.0,0.6
69,JPEG,5,7,2034.0,274.5994868711099,175,0.8559748427672956,3,252.79393923933995,6.48150103651488,8,3,1,4,8,0,0.0,0.4444444444444444,0.0,0.6666666666666665
69,JPEG,10,7,2034.0,274.5994868711099,175,0.8559748427672956,3,252.79393923933995,6.48150103651488,8,3,1,4,8,0,0.0,0.47058823529411764,0.0,0.7058823529411764
69,JPEG,auto,7,2034.0,281.26305307901265,175,0.8559748427672956,3,252.79393923933995,6.48150103651488,8,3,1,4,8,0,0.0,0.4210526315789474,0.0,0.631578947368421
70,TRUE,0,7,,403.64675298172557,240,0.8512195121951219,7,403.64675298172557,3.4991733997029875,9,1,1,2,14,0,1.0,1.0,1.0,1.0
70,TRUE,2,7,,403.64675298172557,240,0.8512195121951219,7,403.64675298172557,3.4991733997029875,9,1,1,2,14,0,1.0,1.0,1.0,1.0
70,TRUE,5,7,,403.64675298172557,240,0.8512195121951219,7,403.64675298172557,3.4991733997029875,9,1,1,2,14,0,1.0,1.0,1.0,1.0
70,TRUE,10,7,,398.64675298172557,240,0.8512195121951219,7,398.64675298172557,3.499461660331156,8,1,1,2,14,0,1.0,1.0,1.0,1.0
70,TRUE,auto,7,,403.64675298172557,240,0.8512195121951219,7,403.64675298172557,3.4991733997029875,9,1,1,2,14,0,1.0,1.0,1.0,1.0
70,REF,0,7,,442.00083853879215,240,0.8512195121951219,6,409.6467529817256,4.600449942830206,19,8,3,8,14,0,0.0,0.8571428571428571,0.2222222222222222,0.9285714285714286
70,REF,2,7,,442.00083853879215,240,0.8512195121951219,6,409.6467529817256,4.600449942830206,19,8,3,8,14,0,0.0,0.8571428571428571,0.2222222222222222,0.9285714285714286
70,REF,5,7,,430.60034559222123,240,0.8512195121951219,6,402.2325394193525,4.59734963508866,15,6,3,8,14,0,0.0,0.923076923076923,0.0,0.923076923076923
70,REF,10,7,,420.9608418210572,240,0.8512195121951219,6,394.4041122946063,4.616706059780156,13,5,3,8,14,0,0.0,0.9166666666666666,0.0,0.9166666666666666
70,REF,auto,7,,442.00083853879215,240,0.8512195121951219,6,402.2325394193525,4.59734963508866,15,6,3,8,14,0,0.0,0.923076923076923,0.0,0.923076923076923
70,SEG,0,7,,433.6992184085158,240,0.8512195121951219,6,394.9188309203677,5.203357792652119,13,4,1,4,14,0,0.0,0.8571428571428571,0.4,0.8571428571428571
70,SEG,2,7,,433.6992184085158,240,0.8512195121951219,6,394.9188309203677,5.203357792652119,13,4,1,4,14,0,0.0,0.8571428571428571,0.4,0.8571428571428571
70,SEG,5,7,,427.3933799459875,240,0.8512195121951219,6,392.5046173579947,5.199519939399427,11,3,1,4,14,0,0.0,0.8148148148148148,0.5,0.8148148148148148
70,SEG,10,7,,410.79077805190167,240,0.8512195121951219,6,379.26197667087536,5.145881415430616,9,2,1,4,14,0,0.0,0.8799999999999999,0.0,0.9600000000000001
70,SEG,auto,7,,433.6992184085158,240,0.8512195121951219,6,392.5046173579947,5.199519939399427,11,3,1,4,14,0,0.0,0.8148148148148148,0.5,0.8148148148148148
70,GRAPH7,0,7,2940.0,433.2483621564945,240,0.8512195121951219,6,395.0,5.168549735788244,13,4,1,4,14,0,0.0,0.8571428571428571,0.4,0.8571428571428571
70,GRAPH7,2,7,2940.0,433.2483621564945,240,0.8512195121951219,6,395.0,5.168549735788244,13,4,1,4,14,0,0.0,0.8571428571428571,0.4,0.8571428571428571
70,GRAPH7,5,7,2940.0,426.82070673991007,240,0.8512195121951219,6,392.5,5.163253874232756,11,3,1,4,14,0,0.0,0.8148148148148148,0.5,0.8148148148148148
70,GRAPH7,10,7,2940.0,410.51335235115585,240,0.8512195121951219,6,379.25,5.122481916805952,9,2,1,4,14,0,0.0,0.8799999999999999,0.0,0.9600000000000001
70,GRAPH7,auto,7,2940.0,433.2483621564945,240,0.8512195121951219,6,392.5,5.163253874232756,11,3,1,4,14,0,0.0,0.8148148148148148,0.5,0.8148148148148148
70,GRAPH6,0,7,2981.0,396.6508496721425,240,0.8512195121951219,6,365.3563136687925,5.131276298247966,9,2,1,11,12,0,0.0,0.8461538461538461,0.0,0.8461538461538461
70,GRAPH6,2,7,2981.0,396.6508496721425,240,0.8512195121951219,6,365.3563136687925,5.131276298247966,9,2,1,11,12,0,0.0,0.8461538461538461,0.0,0.8461538461538461
70,GRAPH6,5,7,2981.0,396.6508496721425,240,0.8512195121951219,6,365.3563136687925,5.131276298247966,9,2,1,11,12,0,0.0,0.8461538461538461,0.0,0.8461538461538461
70,GRAPH6,10,7,2981.0,396.6508496721425,240,0.8512195121951219,6,365.3563136687925,5.131276298247966,9,2,1,11,12,0,0.0,0.8799999999999999,0.0,0.8799999999999999
70,GRAPH6,auto,7,2981.0,396.6508496721425,240,0.8512195121951219,6,365.3563136687925,5.131276298247966,9,2,1,11,12,0,0.0,0.8461538461538461,0.0,0.8461538461538461
70,GRAPH7p,0,7,,430.59449381892694,240,0.8512195121951219,6,394.9188309203678,5.1302156070295135,13,4,1,4,14,0,0.0,0.8571428571428571,0.4,0.8571428571428571
70,GRAPH7p,2,7,,430.59449381892694,240,0.8512195121951219,6,394.9188309203678,5.1302156070295135,13,4,1,4,14,0,0.0,0.8571428571428571,0.4,0.8571428571428571
70,GRAPH7p,5,7,,424.4679585513948,240,0.8512195121951219,6,392.50461735799473,5.12470744865239,11,3,1,4,14,0,0.0,0.8148148148148148,0.5,0.8148148148148148
70,GRAPH7p,10,7,,407.5296115939657,240,0.8512195121951219,6,379.2619766708754,5.065590367677914,9,2,1,4,14,0,0.0,0.8799999999999999,0.0,0.9600000000000001
70,GRAPH7p,auto,7,,430.59449381892694,240,0.8512195121951219,6,392.50461735799473,5.12470744865239,11,3,1,4,14,0,0.0,0.8148148148148148,0.5,0.8148148148148148
70,JPEG,0,7,2860.0,435.5650340736879,240,0.8512195121951219,6,396.74725804511394,5.168019763247507,13,4,1,4,14,0,0.0,0.7857142857142857,0.4,0.8571428571428571
70,JPEG,2,7,2860.0,435.5650340736879,240,0.8512195121951219,6,396.74725804511394,5.168019763247507,13,4,1,4,14,0,0.0,0.7857142857142857,0.4,0.8571428571428571
70,JPEG,5,7,2860.0,422.06662310920575,240,0.8512195121951219,6,390.3330444827409,5.14997716742476,9,2,1,4,14,0,0.0,0.7692307692307692,0.0,0.8461538461538461
