dataset,id,q,bytes,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_components_ref,total_length_px_ref,mean_width_px_ref,n_branches_ref,n_junctions_ref,cycle_rank_ref
MITO,MITO_M2_003_y256x512,20,2583,14,697.9259735953045,7.759158704406033,29,8,1,13,689.4823227814082,6.072523140690642,24,6,2
MITO,MITO_M2_005_y256x256,1,1254,11,372.66399692442883,7.750391731772129,19,4,0,7,448.5462479183374,6.464636593062914,23,9,3
MITO,MITO_M2_005_y256x256,5,1468,7,342.22034611053283,7.9127822678240385,12,3,1,7,448.5462479183374,6.464636593062914,23,9,3
MITO,MITO_M2_005_y256x256,10,1824,9,331.22034611053283,7.706893078408187,14,3,1,7,448.5462479183374,6.464636593062914,23,9,3
MITO,MITO_M2_005_y256x256,20,2368,10,360.19090885900994,7.308306658055356,17,4,1,7,448.5462479183374,6.464636593062914,23,9,3
MITO,MITO_M2_007_y256x256,1,1163,9,567.4629867976521,7.858065972707923,31,12,2,8,427.6345596729059,6.24218879059077,12,2,0
MITO,MITO_M2_007_y256x256,5,1230,21,705.4457428549491,7.149969145730262,35,7,0,8,427.6345596729059,6.24218879059077,12,2,0
MITO,MITO_M2_007_y256x256,10,1463,26,1268.5067093990478,7.307137305017188,55,15,1,8,427.6345596729059,6.24218879059077,12,2,0
MITO,MITO_M2_007_y256x256,20,1987,18,673.3279938488575,7.301962973358649,20,1,0,8,427.6345596729059,6.24218879059077,12,2,0
MITO,MITO_M2_008_y512x512,1,1247,16,336.6518036156091,6.964766480992946,22,3,0,18,991.4650788387052,6.746792164132845,42,14,4
MITO,MITO_M2_008_y512x512,5,1416,23,669.1736649163068,7.337294626757997,31,4,0,18,991.4650788387052,6.746792164132845,42,14,4
MITO,MITO_M2_008_y512x512,10,1786,17,587.3868683519033,7.876175804768775,29,6,1,18,991.4650788387052,6.746792164132845,42,14,4
MITO,MITO_M2_008_y512x512,20,2454,13,531.3746750430835,7.666734419870051,23,5,0,18,991.4650788387052,6.746792164132845,42,14,4
MITO,MITO_M2_010_y512x0,1,1145,7,321.0660171779822,7.649199036170933,16,4,0,7,599.7300141024109,6.179214199455982,29,12,2
MITO,MITO_M2_010_y512x0,5,1193,13,421.6934341759518,6.838249391473682,21,5,3,7,599.7300141024109,6.179214199455982,29,12,2
MITO,MITO_M2_010_y512x0,10,1363,13,631.1147904132611,7.991174322665951,28,9,3,7,599.7300141024109,6.179214199455982,29,12,2
MITO,MITO_M2_010_y512x0,20,1678,10,566.4163056034262,7.488205440920672,19,5,1,7,599.7300141024109,6.179214199455982,29,12,2
MITO,MITO_M2_012_y0x512,1,1266,6,194.08326112068525,7.034639040267659,8,1,0,18,859.2518754031089,7.16974643834304,41,12,2
MITO,MITO_M2_012_y0x512,5,1459,9,267.89444430272835,7.12133078349051,9,0,0,18,859.2518754031089,7.16974643834304,41,12,2
MITO,MITO_M2_012_y0x512,10,1850,16,367.2497833620556,7.164094649476837,23,4,1,18,859.2518754031089,7.16974643834304,41,12,2
MITO,MITO_M2_012_y0x512,20,2530,14,448.4163056034262,7.061697005784788,21,4,1,18,859.2518754031089,7.16974643834304,41,12,2
MITO,MITO_M2_013_y512x256,1,1238,19,532.8477631085024,6.1332804969992445,25,3,0,22,1129.9747468305832,6.00176144198711,54,18,4
MITO,MITO_M2_013_y512x256,5,1447,13,838.5411972844541,8.483984077050126,35,12,3,22,1129.9747468305832,6.00176144198711,54,18,4
MITO,MITO_M2_013_y512x256,10,1929,17,1028.8498551495557,8.209187181944687,52,19,3,22,1129.9747468305832,6.00176144198711,54,18,4
MITO,MITO_M2_013_y512x256,20,2742,17,934.8498551495555,8.254765314194996,50,18,3,22,1129.9747468305832,6.00176144198711,54,18,4
MITO,MITO_M2_015_y256x256,1,1202,8,105.28427124746192,6.398008703159436,8,0,0,6,317.1076477383247,6.231035113244561,17,6,1
MITO,MITO_M2_015_y256x256,5,1331,8,472.46298679765215,8.06988387282896,22,8,2,6,317.1076477383247,6.231035113244561,17,6,1
MITO,MITO_M2_015_y256x256,10,1601,11,493.26197667087547,7.893513206321739,18,4,2,6,317.1076477383247,6.231035113244561,17,6,1
MITO,MITO_M2_015_y256x256,20,2084,11,526.2741699796951,7.824902889029158,19,4,1,6,317.1076477383247,6.231035113244561,17,6,1
MITO,MITO_M2_017_y256x512,1,1238,6,265.53910524340097,6.8242972063305904,11,3,1,7,421.3919189857868,5.511627300303844,22,8,1
MITO,MITO_M2_017_y256x512,5,1393,11,378.59292911256335,7.53985749788472,19,4,0,7,421.3919189857868,5.511627300303844,22,8,1
MITO,MITO_M2_017_y256x512,10,1727,9,319.6223663640862,7.652396377968089,17,4,0,7,421.3919189857868,5.511627300303844,22,8,1
MITO,MITO_M2_017_y256x512,20,2238,5,158.81118318204312,7.91739553392338,9,2,0,7,421.3919189857868,5.511627300303844,22,8,1
MITO,MITO_M2_019_y256x512,1,1278,16,890.8843430349615,7.984799030605149,37,12,3,9,1131.9625535217635,6.698346773496469,81,40,10
MITO,MITO_M2_019_y256x512,5,1621,22,807.2813126546316,7.482044593695147,44,12,2,9,1131.9625535217635,6.698346773496469,81,40,10
MITO,MITO_M2_019_y256x512,10,2237,17,654.2985565973347,7.321356120375583,29,7,2,9,1131.9625535217635,6.698346773496469,81,40,10
MITO,MITO_M2_019_y256x512,20,3199,15,509.0315292925759,7.39897504674968,20,3,1,9,1131.9625535217635,6.698346773496469,81,40,10
UIT,UIT_12_y512x256,1,1354,11,966.2518754031087,8.59352314894777,56,27,10,12,1382.2955980045044,8.071962753539331,65,31,10
UIT,UIT_12_y512x256,5,1629,11,1156.5605332682103,8.127590710767281,62,31,11,12,1382.2955980045044,8.071962753539331,65,31,10
UIT,UIT_12_y512x256,10,2081,12,1292.714862200761,7.900162038205502,55,25,8,12,1382.2955980045044,8.071962753539331,65,31,10
UIT,UIT_12_y512x256,20,2903,15,1355.8397538817887,7.759783140386891,62,27,9,12,1382.2955980045044,8.071962753539331,65,31,10
UIT,UIT_20_y256x768,1,1241,9,471.36248173426384,7.9400920423170485,19,5,1,10,1294.016377390926,8.119540244838634,51,24,8
UIT,UIT_20_y256x768,5,1435,12,931.4528855298854,8.24440685575457,37,14,3,10,1294.016377390926,8.119540244838634,51,24,8
UIT,UIT_20_y256x768,10,1801,11,1228.8031739553294,8.402307866990949,51,23,8,10,1294.016377390926,8.119540244838634,51,24,8
UIT,UIT_20_y256x768,20,2707,11,1234.2468247692254,8.331680019662647,48,22,8,10,1294.016377390926,8.119540244838634,51,24,8
UIT,UIT_3_y768x256,1,1138,3,153.08326112068522,7.630988835131442,9,3,0,2,225.95331880577407,8.937668016242892,6,2,0
UIT,UIT_3_y768x256,5,1174,2,153.42640687119285,8.391733248459982,6,2,0,2,225.95331880577407,8.937668016242892,6,2,0
UIT,UIT_3_y768x256,10,1289,22,847.6589462905455,7.553738134403672,36,7,0,2,225.95331880577407,8.937668016242892,6,2,0
UIT,UIT_3_y768x256,20,1632,3,163.66904755831214,8.12804563567328,5,1,0,2,225.95331880577407,8.937668016242892,6,2,0
HUMAN,HUMAN_1b_y512x0,1,1179,5,366.5807358037436,8.128068963816292,24,11,3,3,479.47518010647195,6.7804775601776575,24,11,2
HUMAN,HUMAN_1b_y512x0,5,1269,6,300.4091629284898,8.128281777008059,18,7,2,3,479.47518010647195,6.7804775601776575,24,11,2
HUMAN,HUMAN_1b_y512x0,10,1444,7,279.79393923934003,8.019879464726001,16,5,1,3,479.47518010647195,6.7804775601776575,24,11,2
HUMAN,HUMAN_1b_y512x0,20,1799,5,267.69343417595167,8.679081067237707,13,4,1,3,479.47518010647195,6.7804775601776575,24,11,2
HUMAN,HUMAN_2b_y768x0,1,1116,5,120.35533905932739,6.730062017286224,7,1,0,3,268.5512985522207,4.224980161705254,17,7,0
HUMAN,HUMAN_2b_y768x0,5,1143,4,198.95331880577402,7.303115185494145,10,3,0,3,268.5512985522207,4.224980161705254,17,7,0
HUMAN,HUMAN_2b_y768x0,10,1221,5,308.4802307403553,8.594465724168654,17,7,2,3,268.5512985522207,4.224980161705254,17,7,0
HUMAN,HUMAN_2b_y768x0,20,1316,4,350.97770542341357,8.145103808165747,19,9,3,3,268.5512985522207,4.224980161705254,17,7,0
HUMAN,HUMAN_3b_y512x512,1,1238,10,561.8599564173222,8.788051938534315,22,8,4,16,753.9970414071697,6.779685665111631,44,16,6
HUMAN,HUMAN_3b_y512x512,5,1428,10,565.4873734152916,8.550215220550475,21,6,1,16,753.9970414071697,6.779685665111631,44,16,6
HUMAN,HUMAN_3b_y512x512,10,1767,12,750.0386719675123,8.0059370818306,32,11,3,16,753.9970414071697,6.779685665111631,44,16,6
HUMAN,HUMAN_3b_y512x512,20,2434,14,921.8792924010783,7.927412442059432,40,14,3,16,753.9970414071697,6.779685665111631,44,16,6
CBMI,CBMI_002t1_h384_w128,1,1279,14,795.1686142824235,8.17768377981276,24,7,4,9,770.7077195258241,9.900028750014513,15,4,2
CBMI,CBMI_002t1_h384_w128,5,1496,19,989.447834896002,8.986292108985051,29,6,2,9,770.7077195258241,9.900028750014513,15,4,2
CBMI,CBMI_002t1_h384_w128,10,1793,11,838.1635636485398,9.25662081195734,17,4,2,9,770.7077195258241,9.900028750014513,15,4,2
CBMI,CBMI_002t1_h384_w128,20,2593,9,876.719912834644,8.790743745302779,22,8,4,9,770.7077195258241,9.900028750014513,15,4,2
CBMI,CBMI_Captured_CSU488_1_h896_w640,1,1282,5,111.59797974644667,6.029389819623308,7,1,0,21,825.7249634685274,4.435110425364974,53,18,5
CBMI,CBMI_Captured_CSU488_1_h896_w640,5,1480,8,230.06601717798213,6.186797297662845,14,3,0,21,825.7249634685274,4.435110425364974,53,18,5
CBMI,CBMI_Captured_CSU488_1_h896_w640,10,1842,9,346.3208511739212,5.713219520280684,23,8,2,21,825.7249634685274,4.435110425364974,53,18,5
CBMI,CBMI_Captured_CSU488_1_h896_w640,20,3240,9,632.6000717874998,5.875140661922419,37,16,5,21,825.7249634685274,4.435110425364974,53,18,5
CBMI,CBMI_Captured_CSU488_5_h384_w640,1,1225,13,386.58073580374355,6.82751026814007,23,5,1,20,399.11984104714446,3.756505413114335,32,8,4
CBMI,CBMI_Captured_CSU488_5_h384_w640,5,1348,13,388.936074863071,7.450516030890831,15,1,0,20,399.11984104714446,3.756505413114335,32,8,4
CBMI,CBMI_Captured_CSU488_5_h384_w640,10,1572,22,367.8944443027283,6.084891513160705,26,2,0,20,399.11984104714446,3.756505413114335,32,8,4
CBMI,CBMI_Captured_CSU488_5_h384_w640,20,1870,6,253.8233764908628,6.893469782661334,8,1,0,20,399.11984104714446,3.756505413114335,32,8,4
CBMI,CBMI_cell5_h192_w383,1,1201,3,591.9604614807105,9.084591174488443,32,17,5,8,449.88939366884495,5.992692524158065,15,4,2
CBMI,CBMI_cell5_h192_w383,5,1330,4,589.8183258569794,8.237401985974765,27,13,3,8,449.88939366884495,5.992692524158065,15,4,2
CBMI,CBMI_cell5_h192_w383,10,1538,11,639.3452377915606,7.780736955018656,26,9,3,8,449.88939366884495,5.992692524158065,15,4,2
CBMI,CBMI_cell5_h192_w383,20,2510,3,540.303607231218,7.699322857251839,19,10,4,8,449.88939366884495,5.992692524158065,15,4,2
CBMI,CBMI_mito1_218_h384_w384,1,1204,13,311.40916292848976,6.6726088865534905,15,1,0,14,682.653895656662,7.2673302332678364,24,5,0
CBMI,CBMI_mito1_218_h384_w384,5,1330,10,305.4507934888323,6.336742288006187,12,1,0,14,682.653895656662,7.2673302332678364,24,5,0
CBMI,CBMI_mito1_218_h384_w384,10,1547,12,417.01933598375626,5.979452158865574,21,5,2,14,682.653895656662,7.2673302332678364,24,5,0
CBMI,CBMI_mito1_218_h384_w384,20,1871,19,672.1980515339463,5.777726715128887,31,6,1,14,682.653895656662,7.2673302332678364,24,5,0
CBMI,CBMI_mito6_h419_w251,1,1355,24,823.7127701597077,7.261401382223454,33,5,1,25,910.4650788387054,7.531109063281337,39,8,2
CBMI,CBMI_mito6_h419_w251,5,1622,26,1084.17575695736,8.11492081083174,45,10,4,25,910.4650788387054,7.531109063281337,39,8,2
CBMI,CBMI_mito6_h419_w251,10,2015,30,976.3056992722712,7.636174249116342,39,5,3,25,910.4650788387054,7.531109063281337,39,8,2
CBMI,CBMI_mito6_h419_w251,20,2627,27,891.5361466505708,7.677227646981849,37,6,3,25,910.4650788387054,7.531109063281337,39,8,2
MITO,MITO_M2_002_y0x256,1,1258,8,258.0243866176395,6.997176154761696,12,3,2,18,675.9310242291875,5.430601934689214,33,8,1
MITO,MITO_M2_002_y0x256,5,1478,10,204.40916292848974,7.165124231210284,11,1,1,18,675.9310242291875,5.430601934689214,33,8,1
MITO,MITO_M2_002_y0x256,10,1840,15,271.79393923934003,6.773719573001711,17,1,0,18,675.9310242291875,5.430601934689214,33,8,1
MITO,MITO_M2_002_y0x256,20,2441,8,137.15432893255073,6.7764731600206565,8,0,0,18,675.9310242291875,5.430601934689214,33,8,1
MITO,MITO_M2_003_y512x0,1,1203,14,286.1665222413705,6.446546906209292,21,4,1,16,1060.543289325507,5.3101003303211325,41,14,3
MITO,MITO_M2_003_y512x0,5,1350,19,783.6711395993652,6.517162033733434,49,16,3,16,1060.543289325507,5.3101003303211325,41,14,3
MITO,MITO_M2_003_y512x0,10,1632,19,743.4406922210658,7.515212004895313,33,7,0,16,1060.543289325507,5.3101003303211325,41,14,3
MITO,MITO_M2_003_y512x0,20,2211,21,1168.0285706997456,7.656785072876512,46,13,1,16,1060.543289325507,5.3101003303211325,41,14,3
MITO,MITO_M2_005_y256x512,1,1255,8,478.3624817342637,7.607834866081582,22,7,1,6,409.1198410471446,5.754039665981584,13,4,1
MITO,MITO_M2_005_y256x512,5,1483,13,679.1442276647841,8.465225499134496,34,13,5,6,409.1198410471446,5.754039665981584,13,4,1
MITO,MITO_M2_005_y256x512,10,1891,12,447.4041122946064,7.774026286248266,16,2,0,6,409.1198410471446,5.754039665981584,13,4,1
MITO,MITO_M2_005_y256x512,20,2616,8,376.1909088590099,7.868285664137097,10,1,0,6,409.1198410471446,5.754039665981584,13,4,1
MITO,MITO_M2_007_y256x512,1,1176,13,347.2375900532359,7.4116980919582796,15,1,0,20,1121.1341263970176,7.74683327889936,57,20,3
MITO,MITO_M2_007_y256x512,5,1318,28,909.1391770309007,7.52873187335579,50,11,0,20,1121.1341263970176,7.74683327889936,57,20,3
MITO,MITO_M2_007_y256x512,10,1679,25,1245.460028204822,8.356691654612005,55,16,2,20,1121.1341263970176,7.74683327889936,57,20,3
MITO,MITO_M2_007_y256x512,20,2352,19,1089.16356364854,8.437353833406297,41,11,2,20,1121.1341263970176,7.74683327889936,57,20,3
MITO,MITO_M2_009_y0x256,1,1139,8,385.97770542341357,7.842437722200013,16,4,0,3,85.91168824543142,4.530499995812966,4,1,1
MITO,MITO_M2_009_y0x256,5,1188,6,275.6934341759516,6.750318494053251,10,2,0,3,85.91168824543142,4.530499995812966,4,1,1
MITO,MITO_M2_009_y0x256,10,1347,7,215.7523086789974,7.4947186163822686,7,0,0,3,85.91168824543142,4.530499995812966,4,1,1
MITO,MITO_M2_009_y0x256,20,1597,6,261.2792206135786,7.107629230758154,12,3,0,3,85.91168824543142,4.530499995812966,4,1,1
MITO,MITO_M2_010_y512x256,1,1263,13,282.22539674441623,7.361125292542824,19,3,0,28,1879.6997102991108,6.597977953520331,84,29,2
MITO,MITO_M2_010_y512x256,5,1458,23,832.2985565973349,7.529569456426056,47,12,0,28,1879.6997102991108,6.597977953520331,84,29,2
MITO,MITO_M2_010_y512x256,10,1912,28,1074.4062043356596,7.8672528721309805,51,13,3,28,1879.6997102991108,6.597977953520331,84,29,2
MITO,MITO_M2_010_y512x256,20,2696,25,987.7909806465096,7.970729142314759,38,7,1,28,1879.6997102991108,6.597977953520331,84,29,2
MITO,MITO_M2_012_y256x0,1,1134,8,191.49747468305833,6.590330961995639,12,2,0,1,222.15432893255064,8.801657652584158,6,3,1
MITO,MITO_M2_012_y256x0,5,1158,7,288.4091629284897,7.2277318989711254,14,4,1,1,222.15432893255064,8.801657652584158,6,3,1
MITO,MITO_M2_012_y256x0,10,1246,5,297.1076477383247,8.176909720171835,18,8,4,1,222.15432893255064,8.801657652584158,6,3,1
MITO,MITO_M2_012_y256x0,20,1400,6,411.492424049175,8.25694181973958,18,7,2,1,222.15432893255064,8.801657652584158,6,3,1
MITO,MITO_M2_013_y512x512,1,1210,9,149.66904755831212,7.061904574407919,9,0,0,9,526.3746750430836,6.5215319830683764,27,10,2
MITO,MITO_M2_013_y512x512,5,1351,18,472.9188309203679,7.789717760419139,25,4,1,9,526.3746750430836,6.5215319830683764,27,10,2
MITO,MITO_M2_013_y512x512,10,1676,9,339.2497833620556,7.393080596564719,13,2,0,9,526.3746750430836,6.5215319830683764,27,10,2
MITO,MITO_M2_013_y512x512,20,2247,10,413.60512242138304,7.488638052739615,16,3,0,9,526.3746750430836,6.5215319830683764,27,10,2
MITO,MITO_M2_015_y256x512,1,1195,10,286.2670273047588,7.44310139752048,10,0,0,1,163.26702730475873,5.466969177167488,6,3,1
MITO,MITO_M2_015_y256x512,5,1294,9,157.8111831820431,7.529558227717186,9,0,0,1,163.26702730475873,5.466969177167488,6,3,1
MITO,MITO_M2_015_y256x512,10,1503,13,412.3919189857867,7.887789835378605,15,1,0,1,163.26702730475873,5.466969177167488,6,3,1
MITO,MITO_M2_015_y256x512,20,1914,9,561.2447327281723,7.683844580050018,9,0,0,1,163.26702730475873,5.466969177167488,6,3,1
MITO,MITO_M2_017_y512x0,1,1200,10,282.53910524340097,6.6165736540734885,16,3,0,1,61.14213562373094,6.465393240909085,1,0,0
MITO,MITO_M2_017_y512x0,5,1287,9,257.509667991878,6.588666942098696,15,3,0,1,61.14213562373094,6.465393240909085,1,0,0
MITO,MITO_M2_017_y512x0,10,1463,5,120.1543289325507,7.588561841582666,5,0,0,1,61.14213562373094,6.465393240909085,1,0,0
MITO,MITO_M2_017_y512x0,20,1769,7,177.7817459305202,6.976360599689602,7,0,0,1,61.14213562373094,6.465393240909085,1,0,0
MITO,MITO_M2_019_y512x256,1,1190,11,443.2497833620558,7.80323990466041,21,5,0,0,0.0,,0,0,0
MITO,MITO_M2_019_y512x256,5,1331,12,434.19090885901005,7.8702087456807535,17,3,1,0,0.0,,0,0,0
MITO,MITO_M2_019_y512x256,10,1623,6,227.7523086789974,8.357188373010965,11,3,1,0,0.0,,0,0,0
MITO,MITO_M2_019_y512x256,20,2054,4,118.49747468305833,8.17474347380338,4,0,1,0,0.0,,0,0,0
UIT,UIT_12_y512x512,1,1338,18,1042.3523804664972,7.460379266088815,47,15,1,25,2012.7657274770927,6.685744542048114,90,36,10
UIT,UIT_12_y512x512,5,1701,15,1582.638743755012,7.783525148141685,63,27,6,25,2012.7657274770927,6.685744542048114,90,36,10
UIT,UIT_12_y512x512,10,2286,20,1848.8712831743646,7.519596861397676,76,31,6,25,2012.7657274770927,6.685744542048114,90,36,10
UIT,UIT_12_y512x512,20,3362,21,2022.623591853362,7.18723216224722,81,33,7,25,2012.7657274770927,6.685744542048114,90,36,10
UIT,UIT_20_y512x0,1,1259,16,889.1097397793778,7.301052500055402,41,14,4,10,874.8326112068523,7.92734600286603,29,11,3
UIT,UIT_20_y512x0,5,1452,17,956.335136523794,8.298177982286754,37,10,0,10,874.8326112068523,7.92734600286603,29,11,3
UIT,UIT_20_y512x0,10,1782,8,850.276262020748,8.293016176792133,23,8,2,10,874.8326112068523,7.92734600286603,29,11,3
UIT,UIT_20_y512x0,20,2577,10,777.9503602129435,8.5724018038255,20,5,0,10,874.8326112068523,7.92734600286603,29,11,3
UIT,UIT_3_y768x512,1,1133,3,100.9411254969543,7.706867892542078,3,0,0,4,485.1198410471445,8.731246032256886,22,10,3
UIT,UIT_3_y768x512,5,1140,1,185.71067811865478,10.78784167900975,8,4,2,4,485.1198410471445,8.731246032256886,22,10,3
UIT,UIT_3_y768x512,10,1266,16,1085.6711395993652,7.51300728428849,57,22,3,4,485.1198410471445,8.731246032256886,22,10,3
UIT,UIT_3_y768x512,20,1928,1,143.5685424949238,10.951688811247955,9,5,2,4,485.1198410471445,8.731246032256886,22,10,3
HUMAN,HUMAN_1b_y512x256,1,1155,4,295.99494936611666,10.057868975165475,14,6,2,3,471.43354954612926,4.818187587360834,46,26,11
HUMAN,HUMAN_1b_y512x256,5,1219,2,340.27922061357856,9.566886527934395,19,10,4,3,471.43354954612926,4.818187587360834,46,26,11
HUMAN,HUMAN_1b_y512x256,10,1344,2,367.24978336205567,9.403976846809476,20,11,4,3,471.43354954612926,4.818187587360834,46,26,11
HUMAN,HUMAN_1b_y512x256,20,1573,3,309.4507934888324,9.43236528129303,15,7,2,3,471.43354954612926,4.818187587360834,46,26,11
HUMAN,HUMAN_2b_y768x512,1,1130,1,111.52691193458118,7.070158665320154,8,5,3,3,146.22539674441617,5.077121131011077,10,5,3
HUMAN,HUMAN_2b_y768x512,5,1152,1,127.9116882454314,7.627264390452082,2,1,1,3,146.22539674441617,5.077121131011077,10,5,3
HUMAN,HUMAN_2b_y768x512,10,1204,2,150.08326112068522,9.27509338835346,3,1,1,3,146.22539674441617,5.077121131011077,10,5,3
HUMAN,HUMAN_2b_y768x512,20,1299,1,139.39696961966996,9.893049125111137,3,1,0,3,146.22539674441617,5.077121131011077,10,5,3
HUMAN,HUMAN_3b_y768x256,1,1141,7,219.95331880577407,7.128652230713769,9,1,0,6,184.58073580374358,4.382534964326435,8,1,0
HUMAN,HUMAN_3b_y768x256,5,1184,4,327.79393923934003,7.583708334268226,13,5,1,6,184.58073580374358,4.382534964326435,8,1,0
HUMAN,HUMAN_3b_y768x256,10,1280,4,358.2081528017131,8.181129486081359,18,9,4,6,184.58073580374358,4.382534964326435,8,1,0
HUMAN,HUMAN_3b_y768x256,20,1603,4,383.80613254815967,10.22225389802286,15,5,0,6,184.58073580374358,4.382534964326435,8,1,0
CBMI,CBMI_002t1_h384_w384,1,1240,5,422.9898987322333,9.509063143170643,14,6,3,5,331.0609665440986,9.682933852234992,7,1,0
CBMI,CBMI_002t1_h384_w384,5,1394,10,593.5706345359768,8.650423895606457,18,5,2,5,331.0609665440986,9.682933852234992,7,1,0
CBMI,CBMI_002t1_h384_w384,10,1675,7,427.4579361637686,8.951370572844118,10,2,1,5,331.0609665440986,9.682933852234992,7,1,0
CBMI,CBMI_002t1_h384_w384,20,2858,6,389.0020920410529,8.678216329112276,10,3,2,5,331.0609665440986,9.682933852234992,7,1,0
CBMI,CBMI_Captured_CSU488_1_h896_w896,1,1376,6,172.58073580374358,6.37587892468781,9,2,1,21,981.1463197058372,5.312892516414645,59,21,5
CBMI,CBMI_Captured_CSU488_1_h896_w896,5,1709,18,501.0731598529186,6.260067616554427,32,8,3,21,981.1463197058372,5.312892516414645,59,21,5
CBMI,CBMI_Captured_CSU488_1_h896_w896,10,2300,25,921.4062043356597,5.977587915003077,53,16,5,21,981.1463197058372,5.312892516414645,59,21,5
CBMI,CBMI_Captured_CSU488_1_h896_w896,20,4118,24,901.7615433949868,6.2192502323974495,53,16,3,21,981.1463197058372,5.312892516414645,59,21,5
CBMI,CBMI_Captured_CSU488_5_h640_w384,1,1317,12,364.72287142747456,7.268523572895653,21,6,3,40,821.1513703397206,3.810812226938436,54,10,8
CBMI,CBMI_Captured_CSU488_5_h640_w384,5,1567,21,548.7594513539339,6.933061732669697,32,6,1,40,821.1513703397206,3.810812226938436,54,10,8
CBMI,CBMI_Captured_CSU488_5_h640_w384,10,1974,23,363.5046173579948,5.743738669012162,23,0,0,40,821.1513703397206,3.810812226938436,54,10,8
CBMI,CBMI_Captured_CSU488_5_h640_w384,20,2593,26,798.6660889654819,5.70368214858183,32,3,0,40,821.1513703397206,3.810812226938436,54,10,8
CBMI,CBMI_cell5_h398_w400,1,1255,7,728.0609665440987,8.811455199928165,23,8,0,12,641.5878784786801,6.482653381932333,22,6,4
CBMI,CBMI_cell5_h398_w400,5,1406,11,813.9848480983497,8.29367697316809,31,11,2,12,641.5878784786801,6.482653381932333,22,6,4
CBMI,CBMI_cell5_h398_w400,10,1692,9,726.8721497261419,8.540148020425331,26,9,3,12,641.5878784786801,6.482653381932333,22,6,4
CBMI,CBMI_cell5_h398_w400,20,2554,8,753.3574311003804,8.11293699817538,27,11,4,12,641.5878784786801,6.482653381932333,22,6,4
CBMI,CBMI_mito1_h287_w632,1,1222,11,394.4213562373095,7.779013725873676,19,4,0,15,314.90663761154804,6.365140632511345,18,2,2
CBMI,CBMI_mito1_h287_w632,5,1367,10,682.6883835420683,8.021703325798441,27,9,1,15,314.90663761154804,6.365140632511345,18,2,2
CBMI,CBMI_mito1_h287_w632,10,1579,13,552.7888886054566,8.019434076907666,19,4,3,15,314.90663761154804,6.365140632511345,18,2,2
CBMI,CBMI_mito1_h287_w632,20,1935,8,555.002092041053,8.13539044386067,17,5,1,15,314.90663761154804,6.365140632511345,18,2,2
CBMI,CBMI_mito6_h617_w713,1,1286,13,363.492424049175,6.960142547945359,17,3,2,16,538.4873734152917,7.600454709437392,27,6,1
CBMI,CBMI_mito6_h617_w713,5,1489,12,483.1320343559642,8.341647829157608,19,5,3,16,538.4873734152917,7.600454709437392,27,6,1
CBMI,CBMI_mito6_h617_w713,10,1761,16,572.9726547895302,7.728066883500129,22,4,2,16,538.4873734152917,7.600454709437392,27,6,1
CBMI,CBMI_mito6_h617_w713,20,2185,13,662.8132752230961,8.058662647328036,24,6,2,16,538.4873734152917,7.600454709437392,27,6,1
MITO,MITO_M2_002_y0x512,1,1419,18,432.0071426749365,6.946527602376449,26,4,0,19,507.4751801064719,5.766051987539207,26,4,1
MITO,MITO_M2_002_y0x512,5,1808,13,297.2081528017131,7.903556940581041,17,2,0,19,507.4751801064719,5.766051987539207,26,4,1
MITO,MITO_M2_002_y0x512,10,2380,12,292.7228714274745,8.051681145370422,14,1,1,19,507.4751801064719,5.766051987539207,26,4,1
MITO,MITO_M2_002_y0x512,20,3229,14,251.79393923934,7.709850788546893,16,1,0,19,507.4751801064719,5.766051987539207,26,4,1
MITO,MITO_M2_003_y512x256,1,1228,0,0.0,,0,0,0,12,721.4945160902279,4.556239473601673,18,3,0
MITO,MITO_M2_003_y512x256,5,1370,11,312.6518036156091,7.626292772765029,15,2,0,12,721.4945160902279,4.556239473601673,18,3,0
MITO,MITO_M2_003_y512x256,10,1724,13,407.2914139223983,7.709962388651697,21,4,0,12,721.4945160902279,4.556239473601673,18,3,0
MITO,MITO_M2_003_y512x256,20,2432,13,494.286363288515,7.489722388584021,24,5,0,12,721.4945160902279,4.556239473601673,18,3,0
MITO,MITO_M2_005_y512x512,1,1394,16,964.1980515339465,8.370758946588383,44,14,0,12,1307.0752518939717,6.16820687718259,70,31,6
MITO,MITO_M2_005_y512x512,5,1801,18,1082.3351365237938,8.531723308816105,42,12,0,12,1307.0752518939717,6.16820687718259,70,31,6
MITO,MITO_M2_005_y512x512,10,2514,16,1004.2518754031086,8.25877257778544,35,10,1,12,1307.0752518939717,6.16820687718259,70,31,6
MITO,MITO_M2_005_y512x512,20,3648,19,994.5361466505705,8.224457479907223,33,7,0,12,1307.0752518939717,6.16820687718259,70,31,6
MITO,MITO_M2_007_y512x0,1,1123,13,398.53910524340097,5.604915854528954,19,3,0,1,130.5685424949238,5.276920657346295,3,1,0
MITO,MITO_M2_007_y512x0,5,1129,5,544.5340546095176,7.501222990497865,24,11,4,1,130.5685424949238,5.276920657346295,3,1,0
MITO,MITO_M2_007_y512x0,10,1191,4,244.50966799187808,8.346037240908121,11,4,1,1,130.5685424949238,5.276920657346295,3,1,0
MITO,MITO_M2_007_y512x0,20,1294,3,239.72287142747453,8.207903584210243,11,4,0,1,130.5685424949238,5.276920657346295,3,1,0
