dataset,group,id,arm,L,bytes,structure_bytes,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles,junc_f1
MITO,MITO_M2,MITO_M2_002_y512x512,GRAPH7,5,3795.0,365,25,432.75,7.404573423264294,27,1,0,1,51,0,0.0
MITO,MITO_M2,MITO_M2_002_y512x512,GRAPH7,auto,3795.0,365,19,402.75,7.43183835857883,19,0,0,1,51,0,0.0
MITO,MITO_M2,MITO_M2_002_y512x512,JPEG,5,3781.0,365,22,460.2325394193525,7.4432987037588125,28,3,0,5,49,0,0.0
MITO,MITO_M2,MITO_M2_002_y512x512,JPEG,auto,3781.0,365,17,441.74725804511394,7.477584950394072,23,3,0,5,49,0,0.0
MITO,MITO_M2,MITO_M2_003_y0x256,REF,5,,468,16,468.78888860545663,4.426055717588619,26,5,1,9,39,0,1.0
MITO,MITO_M2,MITO_M2_003_y0x256,REF,auto,,468,14,461.9604614807104,4.444970144970146,24,5,1,9,39,0,1.0
MITO,MITO_M2,MITO_M2_003_y0x256,SEG,5,,468,16,626.7422074112308,7.628376959823623,32,8,0,9,41,0,0.15384615384615385
MITO,MITO_M2,MITO_M2_003_y0x256,SEG,auto,,468,11,586.9432175380073,7.767302489399075,25,7,0,9,41,0,0.16666666666666666
MITO,MITO_M2,MITO_M2_003_y0x256,GRAPH7,5,4067.0,468,16,626.75,7.608241209572322,32,8,0,9,41,0,0.15384615384615385
MITO,MITO_M2,MITO_M2_003_y0x256,GRAPH7,auto,4067.0,468,11,587.25,7.74052116055983,25,7,0,9,41,0,0.16666666666666666
MITO,MITO_M2,MITO_M2_003_y0x256,JPEG,5,4024.0,468,21,890.607214462436,7.255890438617995,45,12,0,14,56,0,0.23529411764705882
MITO,MITO_M2,MITO_M2_003_y0x256,JPEG,auto,4024.0,468,16,852.2224381515857,7.303061061005639,36,10,0,14,56,0,0.13333333333333333
MITO,MITO_M2,MITO_M2_003_y0x512,REF,5,,287,27,924.3645737753167,6.665334297895854,50,13,3,38,86,0,1.0
MITO,MITO_M2,MITO_M2_003_y0x512,REF,auto,,287,23,869.8082245892128,6.769557326077549,38,9,3,38,86,0,1.0
MITO,MITO_M2,MITO_M2_003_y0x512,SEG,5,,287,12,422.0609665440988,7.313696071452966,19,4,1,4,26,0,0.0
MITO,MITO_M2,MITO_M2_003_y0x512,SEG,auto,,287,11,409.40411229460636,7.3133448523087665,16,3,1,4,26,0,0.0
MITO,MITO_M2,MITO_M2_003_y0x512,GRAPH7,5,3638.0,287,12,421.75,7.333458206292163,19,4,1,4,26,0,0.0
MITO,MITO_M2,MITO_M2_003_y0x512,GRAPH7,auto,3638.0,287,11,409.25,7.326175680326179,16,3,1,4,26,0,0.0
MITO,MITO_M2,MITO_M2_003_y0x512,JPEG,5,3622.0,287,18,504.48737341529153,8.051421523962018,25,4,1,5,39,0,0.23529411764705882
MITO,MITO_M2,MITO_M2_003_y0x512,JPEG,auto,3622.0,287,13,468.75945135393374,8.151236384686788,18,3,1,5,39,0,0.3333333333333333
MITO,MITO_M2,MITO_M2_003_y256x256,REF,5,,300,18,466.1198410471445,4.464939096591708,25,3,1,9,43,0,1.0
MITO,MITO_M2,MITO_M2_003_y256x256,REF,auto,,300,14,454.7056274847714,4.509975898228776,21,3,1,9,43,0,1.0
MITO,MITO_M2,MITO_M2_003_y256x256,SEG,5,,300,10,372.4213562373095,7.793152122076149,22,6,1,8,26,0,0.2222222222222222
MITO,MITO_M2,MITO_M2_003_y256x256,SEG,auto,,300,9,346.1076477383248,7.698405695840277,17,4,1,8,26,0,0.28571428571428575
MITO,MITO_M2,MITO_M2_003_y256x256,GRAPH7,5,2890.0,300,10,372.25,7.7705945717509906,22,6,1,8,26,0,0.2222222222222222
MITO,MITO_M2,MITO_M2_003_y256x256,GRAPH7,auto,2890.0,300,9,346.25,7.6695644054293455,17,4,1,8,26,0,0.28571428571428575
MITO,MITO_M2,MITO_M2_003_y256x256,JPEG,5,2880.0,300,8,411.1492782986674,8.036430360921267,22,7,0,9,25,0,0.2
MITO,MITO_M2,MITO_M2_003_y256x256,JPEG,auto,2880.0,300,7,400.9066376115481,8.017875361197337,19,6,0,9,25,0,0.2222222222222222
MITO,MITO_M2,MITO_M2_004_y256x256,REF,5,,309,16,683.2985565973347,7.138687591757376,42,13,1,31,61,0,1.0
MITO,MITO_M2,MITO_M2_004_y256x256,REF,auto,,309,11,620.7422074112308,7.259689285724591,29,9,1,31,61,0,1.0
MITO,MITO_M2,MITO_M2_004_y256x256,SEG,5,,309,18,336.46298679765204,7.793993628443281,18,0,0,2,38,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x256,SEG,auto,,309,12,299.32085117392114,7.929959460760812,12,0,0,2,38,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x256,GRAPH7,5,3373.0,309,18,336.74999999999994,7.759007455055243,18,0,0,2,38,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x256,GRAPH7,auto,3373.0,309,12,299.49999999999994,7.895690776607235,12,0,0,2,38,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x256,JPEG,5,3329.0,309,21,402.06096654409873,7.532095244776021,21,0,0,2,44,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x256,JPEG,auto,3329.0,309,14,376.9188309203678,7.623285729217781,14,0,0,2,44,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x512,REF,5,,139,15,731.7716446627535,6.168001874572052,48,17,1,34,62,0,1.0
MITO,MITO_M2,MITO_M2_004_y256x512,REF,auto,,139,11,690.2863632885151,6.256917755533038,38,14,1,34,62,0,1.0
MITO,MITO_M2,MITO_M2_004_y256x512,SEG,5,,139,7,89.01219330881977,7.366523262867688,10,2,1,5,17,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x512,SEG,auto,,139,5,69.94112549695427,7.208542376784977,6,1,1,5,17,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x512,GRAPH7,5,1802.0,139,7,89.25,7.324425635004266,10,2,1,4,17,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x512,GRAPH7,auto,1802.0,139,5,70.0,7.143308217437952,6,1,1,4,17,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x512,JPEG,5,1753.0,139,6,123.32590180780453,8.051360032228114,10,2,0,2,14,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x512,JPEG,auto,1753.0,139,2,97.01219330881977,8.523829969560923,4,1,0,2,14,0,0.0
MITO,MITO_M2,MITO_M2_004_y512x0,REF,5,,94,2,52.62741699796953,5.563053669871573,2,0,0,1,5,0,1.0
MITO,MITO_M2,MITO_M2_004_y512x0,REF,auto,,94,2,52.62741699796953,5.563053669871573,2,0,0,1,5,0,1.0
MITO,MITO_M2,MITO_M2_004_y512x0,SEG,5,,94,6,57.941125496954285,6.834069266297865,6,0,0,0,12,0,1.0
MITO,MITO_M2,MITO_M2_004_y512x0,SEG,auto,,94,2,45.45584412271572,7.0703780316906295,2,0,0,0,12,0,1.0
MITO,MITO_M2,MITO_M2_004_y512x0,GRAPH7,5,1040.0,94,6,58.0,6.796664492204918,6,0,0,0,12,0,1.0
MITO,MITO_M2,MITO_M2_004_y512x0,GRAPH7,auto,1040.0,94,2,45.5,7.033359434429617,2,0,0,0,12,0,1.0
MITO,MITO_M2,MITO_M2_004_y512x256,REF,5,,399,23,1324.3422791987302,6.574542070087689,68,22,1,45,89,0,1.0
MITO,MITO_M2,MITO_M2_004_y512x256,REF,auto,,399,17,1231.7148622007605,6.62631385244472,47,15,1,45,89,0,1.0
MITO,MITO_M2,MITO_M2_004_y512x256,SEG,5,,399,26,421.9604614807105,7.066424888774836,26,0,0,4,56,0,0.0
MITO,MITO_M2,MITO_M2_004_y512x256,SEG,auto,,399,19,393.9898987322333,7.115126749902389,19,0,0,4,56,0,0.0
MITO,MITO_M2,MITO_M2_004_y512x256,GRAPH7,5,3293.0,399,26,422.75,7.0737421533939315,26,0,0,4,56,0,0.0
MITO,MITO_M2,MITO_M2_004_y512x256,GRAPH7,auto,3293.0,399,19,394.5,7.124650178320112,19,0,0,4,56,0,0.0
MITO,MITO_M2,MITO_M2_004_y512x256,JPEG,5,3269.0,399,24,416.13203435596427,7.1633834760439745,26,1,0,2,50,0,0.0
MITO,MITO_M2,MITO_M2_004_y512x256,JPEG,auto,3269.0,399,17,383.26197667087547,7.223156420623063,17,0,0,2,50,0,0.0
MITO,MITO_M2,MITO_M2_003_y512x256,REF,5,,335,13,725.4945160902279,4.549215343704001,19,3,0,8,34,0,1.0
MITO,MITO_M2,MITO_M2_003_y512x256,REF,auto,,335,12,721.4945160902279,4.556239473601673,18,3,0,8,34,0,1.0
MITO,MITO_M2,MITO_M2_003_y512x256,SEG,5,,335,14,429.58787847868,7.17862706243957,20,3,0,7,35,0,0.3333333333333333
MITO,MITO_M2,MITO_M2_003_y512x256,SEG,auto,,335,10,389.30360723121805,7.266700439054992,14,2,0,7,35,0,0.0
MITO,MITO_M2,MITO_M2_003_y512x256,GRAPH7,5,3621.0,335,14,430.25,7.185386994295542,20,3,0,7,35,0,0.3333333333333333
MITO,MITO_M2,MITO_M2_003_y512x256,GRAPH7,auto,3621.0,335,10,390.0,7.27406360794926,14,2,0,7,35,0,0.0
MITO,MITO_M2,MITO_M2_003_y512x256,JPEG,5,3621.0,335,20,488.62950903902254,7.335308220807164,31,6,1,10,48,0,0.0
MITO,MITO_M2,MITO_M2_003_y512x256,JPEG,auto,3621.0,335,14,445.75945135393374,7.383809619613774,21,4,1,10,48,0,0.0
MITO,MITO_M2,MITO_M2_004_y0x0,REF,5,,304,3,124.53910524340091,6.56509581256155,5,1,0,4,10,0,1.0
MITO,MITO_M2,MITO_M2_004_y0x0,REF,auto,,304,3,119.12489168102783,6.482806692525489,5,1,0,4,10,0,1.0
MITO,MITO_M2,MITO_M2_004_y0x0,SEG,5,,304,10,367.3330444827409,8.104070697486785,21,6,1,7,25,0,0.0
MITO,MITO_M2,MITO_M2_004_y0x0,SEG,auto,,304,9,353.5046173579947,8.028190795785306,18,5,1,7,25,0,0.0
MITO,MITO_M2,MITO_M2_004_y0x0,GRAPH7,5,2996.0,304,10,367.75,8.118227537149806,21,6,1,7,25,0,0.0
MITO,MITO_M2,MITO_M2_004_y0x0,GRAPH7,auto,2996.0,304,9,354.0,8.043859397396783,18,5,1,7,25,0,0.0
MITO,MITO_M2,MITO_M2_004_y0x0,JPEG,5,2865.0,304,9,332.2914139223983,7.569231221015978,18,5,1,9,25,0,0.33333333333333337
MITO,MITO_M2,MITO_M2_004_y0x0,JPEG,auto,2865.0,304,8,307.22034611053283,7.610925971473774,13,3,1,9,25,0,0.5
MITO,MITO_M2,MITO_M2_005_y256x256,REF,5,,193,10,471.6173157302029,6.398652860643173,28,10,4,23,35,0,1.0
MITO,MITO_M2,MITO_M2_005_y256x256,REF,auto,,193,7,448.5462479183374,6.464636593062914,23,9,3,23,35,0,1.0
MITO,MITO_M2,MITO_M2_005_y256x256,SEG,5,,193,8,258.5929291125633,7.348558697840421,13,3,2,4,16,0,0.15384615384615383
MITO,MITO_M2,MITO_M2_005_y256x256,SEG,auto,,193,8,252.76450198781714,7.38148522416913,11,2,2,4,16,0,0.1818181818181818
MITO,MITO_M2,MITO_M2_005_y256x256,GRAPH7,5,2771.0,193,8,258.75,7.387434880687576,13,3,2,3,16,0,0.15384615384615383
MITO,MITO_M2,MITO_M2_005_y256x256,GRAPH7,auto,2771.0,193,8,253.0,7.413285673430474,11,2,2,3,16,0,0.1818181818181818
MITO,MITO_M2,MITO_M2_005_y256x256,JPEG,5,2746.0,193,11,320.04877323527893,7.384523528294472,16,3,2,5,23,0,0.15384615384615383
MITO,MITO_M2,MITO_M2_005_y256x256,JPEG,auto,2746.0,193,8,308.80613254815967,7.457494398282974,13,3,2,5,23,0,0.16666666666666666
MITO,MITO_M2,MITO_M2_005_y256x512,REF,5,,254,7,418.53405460951757,5.75485288259994,16,5,1,10,22,0,1.0
MITO,MITO_M2,MITO_M2_005_y256x512,REF,auto,,254,6,409.1198410471446,5.754039665981584,13,4,1,10,22,0,1.0
MITO,MITO_M2,MITO_M2_005_y256x512,SEG,5,,254,12,380.01933598375615,8.042682886261922,16,2,0,2,26,0,0.28571428571428575
MITO,MITO_M2,MITO_M2_005_y256x512,SEG,auto,,254,9,363.29141392239825,8.150263212028282,11,1,0,2,26,0,0.4
MITO,MITO_M2,MITO_M2_005_y256x512,GRAPH7,5,3618.0,254,12,380.0,8.002469075855227,16,2,0,2,26,0,0.28571428571428575
MITO,MITO_M2,MITO_M2_005_y256x512,GRAPH7,auto,3618.0,254,9,363.25,8.098075013971057,11,1,0,2,26,0,0.4
MITO,MITO_M2,MITO_M2_005_y256x512,JPEG,5,3574.0,254,11,394.747258045114,7.974049463825806,15,2,0,3,25,0,0.28571428571428575
MITO,MITO_M2,MITO_M2_005_y256x512,JPEG,auto,3574.0,254,9,388.9188309203678,8.004172676639524,13,2,0,3,25,0,0.3333333333333333
MITO,MITO_M2,MITO_M2_003_y256x512,REF,5,,376,15,715.1391770309007,6.044683566464444,28,7,2,14,40,0,1.0
MITO,MITO_M2,MITO_M2_003_y256x512,REF,auto,,376,13,689.4823227814082,6.072523140690642,24,6,2,14,40,0,1.0
MITO,MITO_M2,MITO_M2_003_y256x512,SEG,5,,376,17,526.1858582251267,7.91712705667047,21,2,1,5,37,0,0.22222222222222224
MITO,MITO_M2,MITO_M2_003_y256x512,SEG,auto,,376,12,502.8721497261419,8.000565881002439,16,2,1,5,37,0,0.0
MITO,MITO_M2,MITO_M2_003_y256x512,GRAPH7,5,4642.0,376,17,526.75,7.90369842958067,21,2,1,5,37,0,0.22222222222222224
MITO,MITO_M2,MITO_M2_003_y256x512,GRAPH7,auto,4642.0,376,12,503.25,7.986260601652495,16,2,1,5,37,0,0.0
MITO,MITO_M2,MITO_M2_003_y256x512,JPEG,5,4623.0,376,21,634.2985565973348,7.787673828354996,28,4,1,7,47,0,0.18181818181818182
MITO,MITO_M2,MITO_M2_003_y256x512,JPEG,auto,4623.0,376,15,593.8427124746189,7.843259315133385,20,3,1,7,47,0,0.0
MITO,MITO_M2,MITO_M2_003_y512x0,REF,5,,601,18,1078.371716450253,5.308934481231621,46,15,3,30,60,0,1.0
MITO,MITO_M2,MITO_M2_003_y512x0,REF,auto,,601,16,1060.543289325507,5.3101003303211325,41,14,3,30,60,0,1.0
MITO,MITO_M2,MITO_M2_003_y512x0,SEG,5,,601,19,882.6488450227786,7.620241261310588,31,6,0,13,51,0,0.3809523809523809
MITO,MITO_M2,MITO_M2_003_y512x0,SEG,auto,,601,16,850.6782822743016,7.610524298790219,28,6,0,13,51,0,0.4
MITO,MITO_M2,MITO_M2_003_y512x0,GRAPH7,5,5218.0,601,19,882.5,7.6157835421760405,31,6,0,13,51,0,0.3809523809523809
MITO,MITO_M2,MITO_M2_003_y512x0,GRAPH7,auto,5218.0,601,16,850.75,7.608864503050667,28,6,0,13,51,0,0.4
MITO,MITO_M2,MITO_M2_003_y512x0,JPEG,5,5180.0,601,20,984.2884553295679,7.349453102932879,40,11,2,17,53,0,0.6153846153846153
MITO,MITO_M2,MITO_M2_003_y512x0,JPEG,auto,5180.0,601,17,944.9036790187176,7.333949648931451,33,9,2,17,53,0,0.5217391304347826
MITO,MITO_M2,MITO_M2_004_y0x512,REF,5,,629,23,1109.518902707868,5.787321674317269,71,26,5,45,81,0,1.0
MITO,MITO_M2,MITO_M2_004_y0x512,REF,auto,,629,19,1072.619407771256,5.829445389965157,61,23,5,45,81,0,1.0
MITO,MITO_M2,MITO_M2_004_y0x512,SEG,5,,629,30,707.8843430349617,8.14016938430903,42,6,0,15,75,0,0.0
MITO,MITO_M2,MITO_M2_004_y0x512,SEG,auto,,629,17,626.5290039756343,8.276721633903632,29,6,0,15,75,0,0.0
MITO,MITO_M2,MITO_M2_004_y0x512,GRAPH7,5,6809.0,629,30,708.5,8.125382048564013,42,6,0,15,75,0,0.0
MITO,MITO_M2,MITO_M2_004_y0x512,GRAPH7,auto,6809.0,629,17,627.0,8.266567248915512,29,6,0,15,75,0,0.0
MITO,MITO_M2,MITO_M2_004_y0x512,JPEG,5,6719.0,629,30,756.4406922210658,7.998812681323388,42,6,0,16,76,0,0.0
MITO,MITO_M2,MITO_M2_004_y0x512,JPEG,auto,6719.0,629,19,687.7422074112309,8.132255766483238,29,5,0,16,76,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x0,REF,5,,290,2,78.91168824543138,7.380385400662308,2,0,0,0,4,0,1.0
MITO,MITO_M2,MITO_M2_004_y256x0,REF,auto,,290,1,76.49747468305829,7.518627688331889,1,0,0,0,4,0,1.0
MITO,MITO_M2,MITO_M2_004_y256x0,SEG,5,,290,14,342.8477631085023,7.32994159590256,18,2,0,3,31,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x0,SEG,auto,,290,12,315.3624817342637,7.384669548558773,14,1,0,3,31,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x0,GRAPH7,5,2484.0,290,14,343.25,7.247899248059254,18,2,0,3,31,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x0,GRAPH7,auto,2484.0,290,12,315.75,7.311524007285639,14,1,0,3,31,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x0,JPEG,5,2452.0,290,26,707.6244584051392,7.270278257903012,34,4,0,8,60,0,0.0
MITO,MITO_M2,MITO_M2_004_y256x0,JPEG,auto,2452.0,290,23,687.3107499061542,7.260550280899209,31,4,0,8,60,0,0.0
MITO,MITO_M2,MITO_M2_004_y512x512,REF,5,,287,17,638.416305603426,6.143829264878709,35,10,3,26,54,0,1.0
MITO,MITO_M2,MITO_M2_004_y512x512,REF,auto,,287,13,602.6883835420682,6.184624259602839,27,8,2,26,54,0,1.0
MITO,MITO_M2,MITO_M2_004_y512x512,SEG,5,,287,16,302.1370849898476,7.611446877107148,20,2,0,4,36,0,0.0
MITO,MITO_M2,MITO_M2_004_y512x512,SEG,auto,,287,12,284.40916292848976,7.680599907733432,16,2,0,4,36,0,0.0
MITO,MITO_M2,MITO_M2_004_y512x512,GRAPH7,5,2982.0,287,16,302.5,7.5668744869386995,20,2,0,4,36,0,0.0
MITO,MITO_M2,MITO_M2_004_y512x512,GRAPH7,auto,2982.0,287,12,284.75,7.649471317766201,16,2,0,4,36,0,0.0
MITO,MITO_M2,MITO_M2_004_y512x512,JPEG,5,2973.0,287,20,477.70562748477136,7.453240975827912,26,3,0,4,44,0,0.30769230769230765
MITO,MITO_M2,MITO_M2_004_y512x512,JPEG,auto,2973.0,287,17,461.80613254815967,7.499557822512495,23,3,0,4,44,0,0.36363636363636365
MITO,MITO_M2,MITO_M2_005_y0x256,REF,5,,598,16,948.9625535217635,6.449500622554994,50,19,4,34,58,0,1.0
MITO,MITO_M2,MITO_M2_005_y0x256,REF,auto,,598,15,931.3056992722712,6.508470841387199,43,16,4,34,58,0,1.0
MITO,MITO_M2,MITO_M2_005_y0x256,SEG,5,,598,14,986.7493500861669,8.447395267083387,44,16,2,18,42,0,0.2857142857142857
MITO,MITO_M2,MITO_M2_005_y0x256,SEG,auto,,598,12,928.8792924010783,8.426116355655523,30,10,2,18,42,0,0.3076923076923077
MITO,MITO_M2,MITO_M2_005_y0x256,GRAPH7,5,7997.0,598,14,987.0,8.437767103354735,44,16,2,17,42,0,0.2857142857142857
MITO,MITO_M2,MITO_M2_005_y0x256,GRAPH7,auto,7997.0,598,12,929.25,8.41726234611506,30,10,2,17,42,0,0.3076923076923077
MITO,MITO_M2,MITO_M2_005_y0x256,JPEG,5,7891.0,598,14,971.1930009000629,8.486527543194727,41,14,1,18,44,0,0.30303030303030304
MITO,MITO_M2,MITO_M2_005_y0x256,JPEG,auto,7891.0,598,12,900.6660889654818,8.479354105015112,27,8,1,18,44,0,0.3333333333333333
MITO,MITO_M2,MITO_M2_006_y256x512,REF,5,,404,11,1616.2489168102786,5.692481663275759,89,42,6,53,63,0,1.0
MITO,MITO_M2,MITO_M2_006_y256x512,REF,auto,,404,8,1572.5209947489204,5.721343662244413,74,36,6,53,63,0,1.0
MITO,MITO_M2,MITO_M2_006_y256x512,SEG,5,,404,14,560.5290039756342,7.360194921968942,23,5,1,10,36,0,0.0851063829787234
MITO,MITO_M2,MITO_M2_006_y256x512,SEG,auto,,404,11,535.3868683519032,7.4444747757818615,18,4,1,10,36,0,0.09999999999999999
MITO,MITO_M2,MITO_M2_006_y256x512,GRAPH7,5,4596.0,404,14,561.25,7.31552019358323,23,5,1,10,36,0,0.0851063829787234
MITO,MITO_M2,MITO_M2_006_y256x512,GRAPH7,auto,4596.0,404,11,536.0,7.413405435114691,18,4,1,10,36,0,0.09999999999999999
MITO,MITO_M2,MITO_M2_006_y256x512,JPEG,5,4584.0,404,13,586.0853531617383,7.159635370070376,24,6,2,11,33,0,0.125
MITO,MITO_M2,MITO_M2_006_y256x512,JPEG,auto,4584.0,404,12,575.842712474619,7.167503430462798,22,6,2,11,33,0,0.14285714285714285
MITO,MITO_M2,MITO_M2_006_y512x256,REF,5,,674,16,1380.1118318204312,6.367929539546208,93,43,11,68,78,0,1.0
MITO,MITO_M2,MITO_M2_006_y512x256,REF,auto,,674,15,1330.7981233214462,6.416551501551678,82,38,11,68,78,0,1.0
MITO,MITO_M2,MITO_M2_006_y512x256,SEG,5,,674,12,1062.1046891454946,8.319705581295645,47,20,6,26,38,0,0.1904761904761905
MITO,MITO_M2,MITO_M2_006_y512x256,SEG,auto,,674,8,1030.9625535217635,8.374450001093667,41,19,6,26,38,0,0.17543859649122803
MITO,MITO_M2,MITO_M2_006_y512x256,GRAPH7,5,6769.0,674,12,1062.0,8.340336350728066,47,20,6,25,38,0,0.1904761904761905
MITO,MITO_M2,MITO_M2_006_y512x256,GRAPH7,auto,6769.0,674,8,1030.75,8.394410639799375,41,19,6,25,38,0,0.17543859649122803
MITO,MITO_M2,MITO_M2_006_y512x256,JPEG,5,6537.0,674,12,1044.9331162702406,8.201475849283227,46,19,5,26,40,0,0.19354838709677416
MITO,MITO_M2,MITO_M2_006_y512x256,JPEG,auto,6537.0,674,9,1021.8620484583752,8.220714672840204,41,18,5,26,40,0,0.17857142857142858
MITO,MITO_M2,MITO_M2_007_y512x0,REF,5,,195,1,135.81118318204307,5.251504520892257,5,2,0,6,8,0,1.0
MITO,MITO_M2,MITO_M2_007_y512x0,REF,auto,,195,1,130.5685424949238,5.276920657346295,3,1,0,6,8,0,1.0
MITO,MITO_M2,MITO_M2_007_y512x0,SEG,5,,195,5,246.65180361560908,7.630875074164333,11,3,0,4,14,0,0.4
MITO,MITO_M2,MITO_M2_007_y512x0,SEG,auto,,195,4,244.23759005323598,7.659634842252532,10,3,0,4,14,0,0.0
MITO,MITO_M2,MITO_M2_007_y512x0,GRAPH7,5,1976.0,195,5,246.5,7.617589637008414,11,3,0,4,14,0,0.4
MITO,MITO_M2,MITO_M2_007_y512x0,GRAPH7,auto,1976.0,195,4,244.0,7.649532153781041,10,3,0,4,14,0,0.0
MITO,MITO_M2,MITO_M2_007_y512x0,JPEG,5,1974.0,195,8,461.303607231218,6.936959366918231,20,6,0,6,22,0,0.25
MITO,MITO_M2,MITO_M2_007_y512x0,JPEG,auto,1974.0,195,5,449.6467529817257,6.977550035475431,17,6,0,6,22,0,0.0
MITO,MITO_M2,MITO_M2_007_y512x256,REF,5,,391,24,2170.4398256692884,6.54846384420593,148,70,18,109,123,0,1.0
MITO,MITO_M2,MITO_M2_007_y512x256,REF,auto,,391,19,2091.398195108946,6.590415386833526,128,63,18,109,123,0,1.0
MITO,MITO_M2,MITO_M2_007_y512x256,SEG,5,,391,24,470.8183258569795,6.891020390696208,28,2,0,2,51,0,0.05555555555555556
MITO,MITO_M2,MITO_M2_007_y512x256,SEG,auto,,391,14,422.36248173426384,6.838703558675367,16,1,0,2,51,0,0.03125
MITO,MITO_M2,MITO_M2_007_y512x256,GRAPH7,5,4089.0,391,24,471.5,6.878845816075419,28,2,0,2,51,0,0.05555555555555556
MITO,MITO_M2,MITO_M2_007_y512x256,GRAPH7,auto,4089.0,391,14,423.0,6.818385474013518,16,1,0,2,51,0,0.03125
MITO,MITO_M2,MITO_M2_007_y512x256,JPEG,5,4066.0,391,27,590.7300141024109,6.803414114096125,36,4,0,6,61,0,0.08108108108108107
MITO,MITO_M2,MITO_M2_007_y512x256,JPEG,auto,4066.0,391,19,546.5168106668145,6.845073678968845,25,3,0,6,61,0,0.06060606060606061
MITO,MITO_M2,MITO_M2_007_y512x512,REF,5,,149,14,646.2741699796951,7.457545236922688,43,15,1,26,52,0,1.0
MITO,MITO_M2,MITO_M2_007_y512x512,REF,auto,,149,11,586.8893936688451,7.583720311083306,30,10,1,26,52,0,1.0
MITO,MITO_M2,MITO_M2_007_y512x512,SEG,5,,149,6,169.88225099390857,6.739348389031502,10,2,0,2,14,0,0.23529411764705882
MITO,MITO_M2,MITO_M2_007_y512x512,SEG,auto,,149,6,163.63961030678928,6.613588270651443,8,1,0,2,14,0,0.18181818181818182
MITO,MITO_M2,MITO_M2_007_y512x512,GRAPH7,5,2223.0,149,6,170.0,6.734986170761092,10,2,0,2,14,0,0.23529411764705882
MITO,MITO_M2,MITO_M2_007_y512x512,GRAPH7,auto,2223.0,149,6,163.75,6.612604302879123,8,1,0,2,14,0,0.18181818181818182
MITO,MITO_M2,MITO_M2_007_y512x512,JPEG,5,2197.0,149,9,296.13708498984755,6.850249406534266,14,2,0,4,22,0,0.0
MITO,MITO_M2,MITO_M2_007_y512x512,JPEG,auto,2197.0,149,8,284.48023074035524,6.897210659259793,11,1,0,4,22,0,0.0
MITO,MITO_M2,MITO_M2_008_y0x0,REF,5,,229,18,648.7127701597078,5.861951923120332,34,8,0,25,61,0,1.0
MITO,MITO_M2,MITO_M2_008_y0x0,REF,auto,,229,18,638.2274887854693,5.883702950328551,32,7,0,25,61,0,1.0
MITO,MITO_M2,MITO_M2_008_y0x0,SEG,5,,229,10,228.9238815542512,7.516408113877419,14,2,0,4,24,0,0.2
MITO,MITO_M2,MITO_M2_008_y0x0,SEG,auto,,229,9,226.5096679918781,7.534399163663419,13,2,0,4,24,0,0.22222222222222224
MITO,MITO_M2,MITO_M2_008_y0x0,GRAPH7,5,2936.0,229,10,229.0,7.5303406016381595,14,2,0,4,24,0,0.2
MITO,MITO_M2,MITO_M2_008_y0x0,GRAPH7,auto,2936.0,229,9,226.5,7.547231778256682,13,2,0,4,24,0,0.22222222222222224
MITO,MITO_M2,MITO_M2_008_y0x0,JPEG,5,2908.0,229,14,357.1787155501902,7.983327400290248,22,4,0,12,40,0,0.16666666666666666
MITO,MITO_M2,MITO_M2_008_y0x0,JPEG,auto,2908.0,229,11,319.79393923934003,8.007265275437112,15,2,0,12,40,0,0.22222222222222224
MITO,MITO_M2,MITO_M2_006_y512x512,REF,5,,204,12,214.4386001800126,4.944356165998981,15,2,2,12,32,0,1.0
MITO,MITO_M2,MITO_M2_006_y512x512,REF,auto,,204,9,205.02438661763955,5.040219409499945,12,2,1,12,32,0,1.0
MITO,MITO_M2,MITO_M2_006_y512x512,SEG,5,,204,9,247.65180361560903,7.807612041473391,13,2,0,3,21,0,0.0
MITO,MITO_M2,MITO_M2_006_y512x512,SEG,auto,,204,6,220.3380951166243,7.848675850459369,8,1,0,3,21,0,0.0
MITO,MITO_M2,MITO_M2_006_y512x512,GRAPH7,5,2493.0,204,9,247.75,7.777681201643375,13,2,0,3,21,0,0.0
MITO,MITO_M2,MITO_M2_006_y512x512,GRAPH7,auto,2493.0,204,6,220.5,7.850139359043645,8,1,0,3,21,0,0.0
MITO,MITO_M2,MITO_M2_006_y512x512,JPEG,5,2482.0,204,15,317.5929291125634,7.747375466683849,21,3,0,6,36,0,0.0
